Time	X	Z
0	7.668	2.31
0.1	7.668	2.31
0.2	7.668	2.313
0.3	7.668	2.313
0.4	7.668	2.313
0.5	7.668	2.313
0.6	7.669	2.314
0.7	7.668	2.314
0.8	7.669	2.314
0.9	7.669	2.314
1	7.669	2.314
1.1	7.669	2.315
1.2	7.669	2.315
1.3	7.669	2.315
1.4	7.669	2.315
1.5	7.669	2.315
1.6	7.669	2.315
1.7	7.669	2.315
1.8	7.669	2.315
1.9	7.669	2.315
2	7.669	2.315
2.1	7.669	2.315
2.2	7.669	2.315
2.3	7.669	2.316
2.4	7.669	2.316
2.5	7.669	2.315
2.6	7.669	2.316
2.7	7.669	2.316
2.8	7.669	2.316
2.9	7.669	2.316
3	7.669	2.316
3.1	7.669	2.316
3.2	7.669	2.317
3.3	7.669	2.316
3.4	7.669	2.316
3.5	7.669	2.317
3.6	7.67	2.317
3.7	7.669	2.317
3.8	7.669	2.317
3.9	7.669	2.317
4	7.669	2.317
4.1	7.67	2.317
4.2	7.67	2.317
4.3	7.67	2.317
4.4	7.67	2.318
4.5	7.67	2.318
4.6	7.67	2.318
4.7	7.67	2.318
4.8	7.67	2.318
4.9	7.67	2.318
5	7.67	2.318
5.1	7.67	2.319
5.2	7.67	2.318
5.3	7.67	2.319
5.4	7.671	2.319
5.5	7.671	2.319
5.6	7.671	2.319
5.7	7.67	2.319
5.8	7.67	2.319
5.9	7.67	2.319
6	7.67	2.319
6.1	7.67	2.319
6.2	7.67	2.319
6.3	7.67	2.316
6.4	7.671	2.313
6.5	7.664	2.312
6.6	7.643	2.311
6.7	7.602	2.31
6.8	7.56	2.332
6.9	7.532	2.384
7	7.523	2.445
7.1	7.524	2.501
7.2	7.53	2.55
7.3	7.543	2.598
7.4	7.559	2.649
7.5	7.578	2.692
7.6	7.59	2.726
7.7	7.582	2.744
7.8	7.563	2.744
7.9	7.544	2.765
8	7.566	2.794
8.1	7.59	2.809
8.2	7.608	2.801
8.3	7.618	2.777
8.4	7.623	2.756
8.5	7.626	2.74
8.6	7.62	2.721
8.7	7.618	2.71
8.8	7.614	2.689
8.9	7.598	2.665
9	7.569	2.647
9.1	7.535	2.641
9.2	7.504	2.65
9.3	7.483	2.669
9.4	7.476	2.69
9.5	7.48	2.705
9.6	7.49	2.71
9.7	7.498	2.705
9.8	7.502	2.696
9.9	7.5	2.69
10	7.494	2.687
10.1	7.485	2.689
10.2	7.476	2.697
10.3	7.471	2.706
10.4	7.47	2.714
10.5	7.472	2.718
10.6	7.475	2.715
10.7	7.479	2.708
10.8	7.482	2.702
10.9	7.483	2.698
11	7.482	2.699
11.1	7.482	2.703
11.2	7.48	2.71
11.3	7.479	2.715
11.4	7.476	2.719
11.5	7.473	2.722
11.6	7.47	2.727
11.7	7.466	2.733
11.8	7.46	2.741
11.9	7.452	2.751
12	7.444	2.76
12.1	7.436	2.768
12.2	7.429	2.772
12.3	7.421	2.774
12.4	7.413	2.774
12.5	7.407	2.777
12.6	7.401	2.786
12.7	7.389	2.807
12.8	7.366	2.834
12.9	7.341	2.871
13	7.32	2.928
13.1	7.304	3.014
13.2	7.281	3.124
13.3	7.255	3.239
13.4	7.228	3.348
13.5	7.193	3.468
13.6	7.166	3.589
13.7	7.15	3.708
13.8	7.141	3.822
13.9	7.146	3.93
14	7.162	4.03
14.1	7.172	4.124
14.2	7.178	4.211
14.3	7.189	4.282
14.4	7.197	4.352
14.5	7.2	4.407
14.6	7.199	4.456
14.7	7.199	4.502
14.8	7.203	4.539
14.9	7.211	4.573
15	7.221	4.598
15.1	7.244	4.628
15.2	7.263	4.65
15.3	7.277	4.664
15.4	7.288	4.674
15.5	7.296	4.68
15.6	7.301	4.686
15.7	7.307	4.691
15.8	7.31	4.694
15.9	7.313	4.698
16	7.313	4.698
16.1	7.316	4.701
16.2	7.318	4.7
16.3	7.318	4.7
16.4	7.318	4.7
16.5	7.318	4.7
16.6	7.315	4.7
16.7	7.317	4.701
16.8	7.32	4.701
16.9	7.323	4.7
17	7.328	4.702
17.1	7.332	4.703
17.2	7.335	4.703
17.3	7.334	4.701
17.4	7.334	4.7
17.5	7.334	4.699
17.6	7.332	4.696
17.7	7.33	4.691
17.8	7.33	4.691
17.9	7.331	4.691
18	7.333	4.692
18.1	7.334	4.694
18.2	7.337	4.697
18.3	7.337	4.7
18.4	7.327	4.693
18.5	7.325	4.692
18.6	7.324	4.691
18.7	7.324	4.691
18.8	7.32	4.692
18.9	7.319	4.693
19	7.318	4.693
19.1	7.318	4.692
19.2	7.323	4.696
19.3	7.328	4.698
19.4	7.332	4.699
19.5	7.334	4.7
19.6	7.337	4.701
19.7	7.322	4.69
19.8	7.32	4.692
19.9	7.319	4.693
20	7.32	4.694
20.1	7.323	4.695
20.2	7.323	4.696
20.3	7.322	4.697
20.4	7.32	4.7
20.5	7.32	4.7
20.6	7.319	4.701
20.7	7.317	4.701
20.8	7.315	4.702
20.9	7.314	4.702
21	7.312	4.702
21.1	7.31	4.702
21.2	7.309	4.702
21.3	7.308	4.702
21.4	7.309	4.703
21.5	7.309	4.705
21.6	7.308	4.706
21.7	7.308	4.708
21.8	7.307	4.708
21.9	7.307	4.709
22	7.307	4.71
22.1	7.307	4.712
22.2	7.309	4.712
22.3	7.31	4.71
22.4	7.313	4.709
22.5	7.314	4.708
22.6	7.316	4.707
22.7	7.318	4.706
22.8	7.322	4.704
22.9	7.326	4.702
23	7.33	4.701
23.1	7.334	4.7
23.2	7.336	4.699
23.3	7.337	4.696
23.4	7.338	4.692
23.5	7.343	4.688
23.6	7.349	4.682
23.7	7.353	4.679
23.8	7.355	4.677
23.9	7.357	4.676
24	7.358	4.675
24.1	7.359	4.677
24.2	7.364	4.683
24.3	7.366	4.693
24.4	7.365	4.701
24.5	7.372	4.712
24.6	7.374	4.717
24.7	7.374	4.719
24.8	7.373	4.723
24.9	7.37	4.729
25	7.367	4.732
25.1	7.366	4.735
25.2	7.364	4.736
25.3	7.364	4.737
25.4	7.363	4.738
25.5	7.361	4.737
25.6	7.359	4.735
25.7	7.358	4.732
25.8	7.357	4.729
25.9	7.358	4.727
26	7.358	4.726
26.1	7.358	4.724
26.2	7.358	4.722
26.3	7.358	4.721
26.4	7.357	4.72
26.5	7.357	4.718
26.6	7.357	4.717
26.7	7.358	4.716
26.8	7.358	4.716
26.9	7.358	4.715
27	7.359	4.715
27.1	7.36	4.714
27.2	7.361	4.714
27.3	7.362	4.714
27.4	7.362	4.713
27.5	7.362	4.712
27.6	7.363	4.712
27.7	7.363	4.712
27.8	7.363	4.712
27.9	7.363	4.712
28	7.362	4.711
28.1	7.36	4.712
28.2	7.359	4.714
28.3	7.358	4.717
28.4	7.356	4.719
28.5	7.356	4.722
28.6	7.357	4.723
28.7	7.358	4.723
28.8	7.359	4.723
28.9	7.359	4.722
29	7.359	4.72
29.1	7.36	4.718
29.2	7.36	4.716
29.3	7.36	4.714
29.4	7.361	4.713
29.5	7.362	4.715
29.6	7.361	4.716
29.7	7.361	4.716
29.8	7.36	4.717
29.9	7.36	4.718
30	7.358	4.719
30.1	7.356	4.719
30.2	7.356	4.719
30.3	7.356	4.718
30.4	7.356	4.718
30.5	7.356	4.717
30.6	7.355	4.717
30.7	7.354	4.718
30.8	7.353	4.718
30.9	7.353	4.718
31	7.353	4.717
