Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.69
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.01
1.8	0.8
1.9	0.58
2	0.37
2.1	0.19
2.2	0.07
2.3	0.01
0	0
0.1	-0.19
0.2	-0.71
0.3	-1.23
0.4	-1.4
0.5	-1.07
0.6	-0.51
0	0
0.1	-0.23
0.2	-0.71
0.3	-1.22
0.4	-1.4
0.5	-1.12
0.6	-0.5
0	0
0.1	-0.23
0.2	-0.71
0.3	-1.23
0.4	-1.4
0.5	-1.12
0.6	-0.5
0	0
0.1	-0.23
0.2	-0.71
0.3	-1.26
0.4	-1.39
0.5	-1.11
0.6	-0.56
0	0
0.1	-0.18
0.2	-0.56
0.3	-0.96
0.4	-1.1
0.5	-1.09
0.6	-0.84
0	0
0.1	-0.18
0.2	-0.6
0.3	-0.99
0.4	-1.1
0.5	-1.09
0.6	-0.84
0	0
0.1	-0.18
0.2	-0.6
0.3	-0.99
0.4	-1.1
0.5	-1.09
0.6	-0.84
0	0
0.1	-0.15
0.2	-0.56
0.3	-0.96
0.4	-1.1
0.5	-0.92
0.6	-0.5
0	0
0.1	-0.14
0.2	-0.61
0.3	-0.96
0.4	-1.1
0.5	-0.88
0.6	-0.44
0	0
0.1	-0.12
0.2	-0.46
0.3	-0.79
0.4	-0.9
0.5	-0.89
0.6	-0.65
0	0
0.1	-0.15
0.2	-0.5
0.3	-0.81
0.4	-0.9
0.5	-0.88
0.6	-0.65
0	0
0.1	-0.15
0.2	-0.49
0.3	-0.81
0.4	-0.9
0.5	-0.88
0.6	-0.65
