Time	X	Z
0	7.756	2.321
0.1	7.756	2.321
0.2	7.756	2.321
0.3	7.756	2.321
0.4	7.756	2.321
0.5	7.756	2.321
0.6	7.756	2.321
0.7	7.756	2.321
0.8	7.756	2.321
0.9	7.756	2.321
1	7.756	2.321
1.1	7.756	2.321
1.2	7.756	2.321
1.3	7.756	2.321
1.4	7.756	2.321
1.5	7.756	2.321
1.6	7.756	2.321
1.7	7.756	2.321
1.8	7.756	2.321
1.9	7.756	2.321
2	7.756	2.321
2.1	7.756	2.321
2.2	7.756	2.321
2.3	7.756	2.321
2.4	7.756	2.321
2.5	7.756	2.321
2.6	7.756	2.321
2.7	7.756	2.321
2.8	7.756	2.321
2.9	7.756	2.321
3	7.756	2.321
3.1	7.756	2.321
3.2	7.756	2.321
3.3	7.756	2.321
3.4	7.756	2.321
3.5	7.756	2.321
3.6	7.756	2.321
3.7	7.756	2.321
3.8	7.756	2.321
3.9	7.756	2.321
4	7.756	2.321
4.1	7.756	2.322
4.2	7.756	2.321
4.3	7.756	2.321
4.4	7.756	2.321
4.5	7.756	2.321
4.6	7.756	2.321
4.7	7.756	2.321
4.8	7.756	2.321
4.9	7.756	2.321
5	7.756	2.321
5.1	7.756	2.321
5.2	7.756	2.321
5.3	7.756	2.321
5.4	7.756	2.321
5.5	7.756	2.321
5.6	7.756	2.321
5.7	7.756	2.321
5.8	7.756	2.321
5.9	7.756	2.321
6	7.756	2.321
6.1	7.756	2.321
6.2	7.756	2.321
6.3	7.756	2.321
6.4	7.756	2.321
6.5	7.756	2.321
6.6	7.756	2.321
6.7	7.756	2.321
6.8	7.755	2.321
6.9	7.756	2.321
7	7.756	2.321
7.1	7.756	2.321
7.2	7.756	2.321
7.3	7.756	2.321
7.4	7.756	2.321
7.5	7.755	2.321
7.6	7.755	2.321
7.7	7.756	2.321
7.8	7.755	2.321
7.9	7.755	2.321
8	7.755	2.321
8.1	7.756	2.321
8.2	7.756	2.321
8.3	7.756	2.321
8.4	7.756	2.321
8.5	7.756	2.321
8.6	7.755	2.321
8.7	7.755	2.321
8.8	7.755	2.321
8.9	7.756	2.321
9	7.756	2.321
9.1	7.755	2.321
9.2	7.756	2.321
9.3	7.756	2.321
9.4	7.756	2.321
9.5	7.755	2.321
9.6	7.755	2.321
9.7	7.755	2.321
9.8	7.755	2.321
9.9	7.755	2.321
10	7.755	2.321
10.1	7.755	2.321
10.2	7.756	2.321
10.3	7.756	2.321
10.4	7.756	2.321
10.5	7.755	2.321
10.6	7.755	2.321
10.7	7.755	2.321
10.8	7.755	2.321
10.9	7.755	2.321
11	7.755	2.321
11.1	7.755	2.321
11.2	7.755	2.321
11.3	7.755	2.321
11.4	7.755	2.321
11.5	7.755	2.321
11.6	7.755	2.321
11.7	7.755	2.321
11.8	7.755	2.321
11.9	7.755	2.321
12	7.755	2.321
12.1	7.755	2.321
12.2	7.755	2.321
12.3	7.755	2.321
12.4	7.755	2.321
12.5	7.755	2.321
12.6	7.755	2.321
12.7	7.755	2.321
12.8	7.755	2.321
12.9	7.755	2.321
13	7.755	2.321
13.1	7.755	2.321
13.2	7.756	2.321
13.3	7.755	2.321
13.4	7.755	2.321
13.5	7.756	2.321
13.6	7.755	2.321
13.7	7.755	2.321
13.8	7.755	2.321
13.9	7.755	2.321
14	7.755	2.321
14.1	7.755	2.321
14.2	7.756	2.321
14.3	7.756	2.321
14.4	7.756	2.321
14.5	7.756	2.321
14.6	7.756	2.321
14.7	7.756	2.321
14.8	7.756	2.321
14.9	7.756	2.321
15	7.756	2.321
15.1	7.756	2.321
15.2	7.756	2.321
15.3	7.756	2.321
15.4	7.756	2.321
15.5	7.756	2.321
15.6	7.755	2.321
15.7	7.755	2.321
15.8	7.755	2.321
15.9	7.755	2.321
16	7.755	2.321
16.1	7.755	2.321
16.2	7.755	2.321
16.3	7.755	2.321
16.4	7.755	2.321
16.5	7.755	2.321
16.6	7.755	2.321
16.7	7.755	2.321
16.8	7.755	2.321
16.9	7.755	2.321
17	7.755	2.321
17.1	7.755	2.321
17.2	7.755	2.321
17.3	7.755	2.321
17.4	7.755	2.321
17.5	7.755	2.321
17.6	7.755	2.321
17.7	7.755	2.321
17.8	7.755	2.321
17.9	7.755	2.321
18	7.755	2.321
18.1	7.756	2.321
18.2	7.755	2.321
18.3	7.755	2.321
18.4	7.755	2.321
18.5	7.755	2.321
18.6	7.755	2.321
18.7	7.755	2.321
18.8	7.755	2.321
18.9	7.755	2.321
19	7.755	2.321
19.1	7.756	2.321
19.2	7.756	2.321
19.3	7.755	2.321
19.4	7.755	2.321
19.5	7.755	2.321
19.6	7.755	2.321
19.7	7.755	2.321
19.8	7.755	2.321
19.9	7.755	2.321
20	7.755	2.321
20.1	7.755	2.321
20.2	7.755	2.321
20.3	7.755	2.321
20.4	7.755	2.321
20.5	7.755	2.321
20.6	7.755	2.321
20.7	7.755	2.321
20.8	7.755	2.321
20.9	7.755	2.321
21	7.755	2.321
21.1	7.755	2.321
21.2	7.755	2.321
21.3	7.755	2.321
21.4	7.755	2.321
21.5	7.755	2.321
21.6	7.755	2.321
21.7	7.755	2.321
21.8	7.755	2.321
21.9	7.755	2.321
22	7.755	2.321
22.1	7.755	2.321
22.2	7.755	2.321
22.3	7.755	2.321
22.4	7.755	2.321
22.5	7.755	2.321
22.6	7.755	2.321
22.7	7.755	2.321
22.8	7.755	2.321
22.9	7.755	2.321
23	7.756	2.321
23.1	7.755	2.321
23.2	7.755	2.321
23.3	7.755	2.321
23.4	7.755	2.321
23.5	7.755	2.321
23.6	7.755	2.321
23.7	7.755	2.321
