Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.69
0.6	0.91
0.7	1.09
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.29
1.7	1.14
1.8	0.95
1.9	0.74
2	0.52
2.1	0.32
2.2	0.16
2.3	0.05
0	0
0.1	-0.06
0.2	-0.24
0.3	-0.51
0.4	-0.81
0.5	-1.09
0.6	-1.28
0.7	-1.39
0.8	-1.37
0.9	-1.23
1	-0.98
1.1	-0.69
1.2	-0.4
0	0
0.1	-0.03
0.2	-0.11
0.3	-0.24
0.4	-0.39
0.5	-0.53
0.6	-0.64
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.7
1.3	-0.7
1.4	-0.7
1.5	-0.69
1.6	-0.63
1.7	-0.52
1.8	-0.37
1.9	-0.24
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.25
0.4	-0.4
0.5	-0.54
0.6	-0.65
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.7
1.3	-0.7
1.4	-0.7
1.5	-0.7
1.6	-0.64
1.7	-0.52
1.8	-0.38
0	0
0.1	-0.03
0.2	-0.11
0.3	-0.24
0.4	-0.41
0.5	-0.54
0.6	-0.65
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.7
1.3	-0.7
1.4	-0.7
1.5	-0.69
1.6	-0.63
1.7	-0.52
1.8	-0.38
1.9	-0.23
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.25
0.4	-0.4
0.5	-0.54
0.6	-0.65
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.7
1.3	-0.7
1.4	-0.7
1.5	-0.7
1.6	-0.64
1.7	-0.54
1.8	-0.38
0	0
0.1	-0.03
0.2	-0.11
0.3	-0.25
0.4	-0.4
0.5	-0.54
0.6	-0.65
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.7
1.3	-0.7
1.4	-0.7
1.5	-0.7
1.6	-0.7
1.7	-0.7
1.8	-0.7
1.9	-0.7
2	-0.7
2.1	-0.7
2.2	-0.7
2.3	-0.7
2.4	-0.7
2.5	-0.7
2.6	-0.7
2.7	-0.7
2.8	-0.7
2.9	-0.7
3	-0.7
3.1	-0.7
3.2	-0.7
3.3	-0.7
3.4	-0.7
3.5	-0.7
3.6	-0.7
3.7	-0.7
3.8	-0.7
3.9	-0.7
4	-0.7
4.1	-0.7
4.2	-0.7
4.3	-0.7
4.4	-0.7
4.5	-0.7
4.6	-0.7
4.7	-0.7
4.8	-0.7
4.9	-0.7
5	-0.67
5.1	-0.58
5.2	-0.45
5.3	-0.3
0	0
0.1	-0.07
0.2	-0.32
0.3	-0.66
0.4	-1.04
0.5	-1.4
0.6	-1.67
0.7	-1.79
0.8	-1.8
0.9	-1.8
1	-1.8
1.1	-1.8
1.2	-1.8
1.3	-1.8
1.4	-1.8
1.5	-1.8
1.6	-1.8
1.7	-1.8
1.8	-1.8
1.9	-1.8
2	-1.73
2.1	-1.52
2.2	-1.22
2.3	-0.8
2.4	-0.43
0	0
0.1	-0.08
0.2	-0.31
0.3	-0.66
0.4	-1.04
0.5	-1.37
0.6	-1.67
0.7	-1.79
0.8	-1.8
0.9	-1.8
1	-1.8
1.1	-1.8
1.2	-1.8
1.3	-1.8
1.4	-1.8
1.5	-1.8
1.6	-1.8
1.7	-1.8
1.8	-1.8
1.9	-1.8
2	-1.73
2.1	-1.52
