Time	X	Z
0	4.926	3.611
0.1	4.926	3.611
0.2	7.64	2.172
0.3	7.64	2.172
0.4	7.64	2.172
0.5	7.64	2.172
0.6	7.64	2.172
0.7	7.64	2.172
0.8	7.64	2.172
0.9	7.64	2.172
1	7.64	2.172
1.1	7.64	2.172
1.2	7.64	2.172
1.3	7.64	2.172
1.4	7.64	2.172
1.5	7.64	2.173
1.6	7.64	2.173
1.7	7.64	2.173
1.8	7.64	2.173
1.9	7.64	2.173
2	7.64	2.173
2.1	7.64	2.173
2.2	7.64	2.173
2.3	7.64	2.173
2.4	7.64	2.173
2.5	7.64	2.173
2.6	7.64	2.173
2.7	7.64	2.173
2.8	7.64	2.173
2.9	7.64	2.173
3	7.64	2.173
3.1	7.64	2.173
3.2	7.64	2.173
3.3	7.64	2.173
3.4	7.64	2.173
3.5	7.64	2.173
3.6	7.64	2.173
3.7	7.64	2.173
3.8	7.64	2.173
3.9	7.64	2.173
4	7.64	2.173
4.1	7.64	2.173
4.2	7.64	2.173
4.3	7.64	2.173
4.4	7.64	2.173
4.5	7.64	2.173
4.6	7.64	2.173
4.7	7.64	2.173
4.8	7.64	2.173
4.9	7.64	2.173
5	7.64	2.173
5.1	7.64	2.173
5.2	7.64	2.173
5.3	7.64	2.173
5.4	7.64	2.173
5.5	7.64	2.173
5.6	7.64	2.173
5.7	7.64	2.173
5.8	7.64	2.173
5.9	7.64	2.173
6	7.64	2.173
6.1	7.64	2.173
6.2	7.64	2.173
6.3	7.64	2.173
6.4	7.64	2.173
6.5	7.64	2.173
6.6	7.64	2.173
6.7	7.64	2.173
6.8	7.64	2.173
6.9	7.64	2.173
7	7.64	2.173
7.1	7.64	2.173
7.2	7.64	2.173
7.3	7.64	2.173
7.4	7.64	2.173
7.5	7.64	2.173
7.6	7.64	2.173
7.7	7.64	2.173
7.8	7.64	2.173
7.9	7.64	2.173
8	7.64	2.173
8.1	7.64	2.173
8.2	7.64	2.173
8.3	7.64	2.173
8.4	7.64	2.173
8.5	7.64	2.173
8.6	7.64	2.173
8.7	7.64	2.173
8.8	7.64	2.173
8.9	7.64	2.173
9	7.64	2.173
