Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.01
1.8	0.79
1.9	0.58
2	0.37
2.1	0.2
2.2	0.07
2.3	0.01
0	0
0.1	-0.09
0.2	-0.39
0.3	-0.79
0.4	-1.19
0.5	-1.39
0.6	-1.35
0.7	-1.09
0.8	-0.7
0	0
0.1	-0.09
0.2	-0.43
0.3	-0.79
0.4	-1.19
0.5	-1.38
0.6	-1.35
0.7	-1.09
0.8	-0.7
0.9	-0.35
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.83
0.4	-1.19
0.5	-1.38
0.6	-1.35
0.7	-1.09
0.8	-0.71
0	0
0.1	-0.09
0.2	-0.43
0.3	-0.79
0.4	-1.19
0.5	-1.38
0.6	-1.35
0.7	-1.09
0.8	-0.7
0	0
0.1	-0.09
0.2	-0.43
0.3	-0.79
0.4	-1.19
0.5	-1.37
0.6	-1.36
0.7	-1.09
0.8	-0.7
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.83
0.4	-1.19
0.5	-1.37
0.6	-1.36
0.7	-1.09
0.8	-0.75
0	0
0.1	-0.1
0.2	-0.37
0.3	-0.71
0.4	-1.02
0.5	-1.19
0.6	-1.2
0.7	-1.14
0.8	-0.94
0.9	-0.6
0	0
0.1	-0.07
0.2	-0.31
0.3	-0.59
0.4	-0.85
0.5	-0.99
0.6	-1
0.7	-1
0.8	-0.97
0.9	-0.81
1	-0.57
0	0
0.1	-0.05
0.2	-0.22
0.3	-0.45
0.4	-0.68
0.5	-0.79
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.8
1	-0.78
1.1	-0.65
1.2	-0.43
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.39
0.4	-0.6
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.69
1.2	-0.6
1.3	-0.42
0	0
0.1	-0.06
0.2	-0.22
0.3	-0.42
0.4	-0.58
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.69
1.2	-0.6
1.3	-0.42
0	0
0.1	-0.06
0.2	-0.22
0.3	-0.39
0.4	-0.6
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.7
1.2	-0.6
1.3	-0.42
0	0
0.1	-0.06
0.2	-0.21
0.3	-0.4
0.4	-0.58
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.69
1.2	-0.6
1.3	-0.42
0	0
0.1	-0.06
0.2	-0.21
0.3	-0.42
0.4	-0.58
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.69
1.2	-0.6
1.3	-0.42
