Time	X	Z
0	7.734	2.409
0.1	7.734	2.409
0.2	7.734	2.409
0.3	7.734	2.409
0.4	7.734	2.409
0.5	7.734	2.409
0.6	7.734	2.409
0.7	7.734	2.409
0.8	7.734	2.41
0.9	7.734	2.409
1	7.734	2.41
1.1	7.734	2.409
1.2	7.734	2.409
1.3	7.734	2.409
1.4	7.734	2.409
1.5	7.734	2.409
1.6	7.734	2.409
1.7	7.734	2.409
1.8	7.734	2.409
1.9	7.734	2.409
2	7.734	2.409
2.1	7.734	2.409
2.2	7.734	2.409
2.3	7.734	2.409
2.4	7.734	2.409
2.5	7.734	2.409
2.6	7.734	2.41
2.7	7.734	2.409
2.8	7.734	2.409
2.9	7.734	2.409
3	7.734	2.409
3.1	7.734	2.409
3.2	7.734	2.409
3.3	7.734	2.41
3.4	7.734	2.41
3.5	7.734	2.41
3.6	7.734	2.41
3.7	7.734	2.409
3.8	7.734	2.409
3.9	7.734	2.409
4	7.734	2.409
4.1	7.734	2.409
4.2	7.734	2.409
4.3	7.734	2.409
4.4	7.734	2.409
4.5	7.734	2.409
4.6	7.734	2.41
4.7	7.734	2.41
4.8	7.734	2.41
4.9	7.734	2.409
5	7.734	2.41
5.1	7.734	2.409
5.2	7.734	2.409
5.3	7.734	2.409
5.4	7.734	2.409
5.5	7.734	2.409
5.6	7.734	2.41
5.7	7.734	2.409
5.8	7.734	2.409
5.9	7.734	2.409
6	7.734	2.409
6.1	7.734	2.409
6.2	7.734	2.409
6.3	7.734	2.409
6.4	7.734	2.409
6.5	7.734	2.409
6.6	7.734	2.409
6.7	7.734	2.409
6.8	7.734	2.409
6.9	7.734	2.409
7	7.734	2.409
7.1	7.734	2.409
7.2	7.734	2.409
7.3	7.734	2.409
7.4	7.734	2.409
7.5	7.734	2.409
7.6	7.734	2.409
7.7	7.734	2.409
7.8	7.734	2.409
7.9	7.734	2.409
8	7.734	2.409
8.1	7.734	2.409
8.2	7.734	2.409
8.3	7.734	2.409
8.4	7.734	2.409
8.5	7.734	2.409
8.6	7.734	2.409
8.7	7.734	2.409
8.8	7.734	2.409
8.9	7.734	2.409
9	7.734	2.409
9.1	7.734	2.409
9.2	7.734	2.409
9.3	7.734	2.409
9.4	7.734	2.409
9.5	7.734	2.409
9.6	7.734	2.409
9.7	7.734	2.409
9.8	7.734	2.409
9.9	7.734	2.41
10	7.734	2.409
10.1	7.734	2.409
10.2	7.734	2.409
10.3	7.734	2.409
10.4	7.734	2.409
10.5	7.734	2.409
10.6	7.734	2.409
10.7	7.734	2.409
10.8	7.734	2.409
10.9	7.734	2.409
11	7.734	2.409
11.1	7.734	2.409
11.2	7.734	2.409
11.3	7.734	2.409
11.4	7.734	2.409
11.5	7.734	2.409
11.6	7.734	2.409
11.7	7.734	2.409
11.8	7.734	2.409
11.9	7.734	2.409
12	7.734	2.409
12.1	7.734	2.409
12.2	7.734	2.409
12.3	7.734	2.409
12.4	7.734	2.409
12.5	7.734	2.409
12.6	7.734	2.409
12.7	7.734	2.409
12.8	7.734	2.409
12.9	7.734	2.409
13	7.734	2.409
13.1	7.734	2.409
13.2	7.734	2.409
13.3	7.734	2.409
13.4	7.734	2.409
13.5	7.734	2.409
13.6	7.734	2.409
13.7	7.734	2.409
13.8	7.734	2.409
13.9	7.734	2.409
14	7.734	2.409
14.1	7.734	2.409
14.2	7.734	2.409
14.3	7.734	2.409
14.4	7.734	2.41
14.5	7.734	2.409
14.6	7.734	2.409
14.7	7.734	2.409
14.8	7.734	2.409
14.9	7.734	2.409
15	7.734	2.409
15.1	7.734	2.409
15.2	7.734	2.409
15.3	7.734	2.409
15.4	7.734	2.409
15.5	7.734	2.409
15.6	7.734	2.409
15.7	7.734	2.409
15.8	7.734	2.409
15.9	7.734	2.409
16	7.734	2.409
16.1	7.734	2.409
16.2	7.734	2.409
16.3	7.734	2.409
16.4	7.734	2.409
