Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.31
1.7	1.17
1.8	0.99
1.9	0.77
2	0.56
2.1	0.35
2.2	0.18
2.3	0.06
0	0
0.1	-0.07
0.2	-0.25
0.3	-0.53
0.4	-0.89
0.5	-1.17
0.6	-1.35
0.7	-1.4
0.8	-1.29
0.9	-1.06
1	-0.76
1.1	-0.44
0	0
0.1	-0.07
0.2	-0.28
0.3	-0.57
0.4	-0.89
0.5	-1.17
0.6	-1.34
0.7	-1.4
0.8	-1.29
0.9	-1.1
1	-0.76
1.1	-0.45
0	0
0.1	-0.06
0.2	-0.28
0.3	-0.53
0.4	-0.89
0.5	-1.17
0	0
0.1	-0.08
0.2	-0.36
0.3	-0.77
0.4	-1.13
0.5	-1.34
0.6	-1.39
0.7	-1.21
0.8	-0.88
0.9	-0.5
0	0
0.1	-0.11
0.2	-0.39
0.3	-0.77
0.4	-1.13
0.5	-1.36
0.6	-1.39
0.7	-1.21
0.8	-0.89
0.9	-0.54
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.87
0.4	-1.3
0.5	-1.48
0.6	-1.42
0.7	-1.11
0.8	-0.73
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.91
0.4	-1.3
0.5	-1.49
0.6	-1.42
0.7	-1.11
0.8	-0.68
0	0
0.1	-0.1
0.2	-0.48
0.3	-0.87
0.4	-1.3
0.5	-1.49
0.6	-1.44
0.7	-1.11
0.8	-0.68
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.92
0.4	-1.27
0.5	-1.48
0.6	-1.42
0.7	-1.11
0.8	-0.68
0.9	-0.31
1	-0.03
