Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.27
0.4	0.46
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.36
1.5	1.25
1.6	1.09
1.7	0.89
1.8	0.68
1.9	0.46
2	0.27
2.1	0.12
2.2	0.03
0	0
0.1	-0.19
0.2	-0.65
0.3	-1.14
0.4	-1.39
0.5	-1.29
0.6	-0.87
0	0
0.1	-0.19
0.2	-0.65
0.3	-1.09
0.4	-1.39
0.5	-1.31
0.6	-0.92
0	0
0.1	-0.15
0.2	-0.6
0.3	-1.1
0.4	-1.38
0.5	-1.31
0.6	-0.92
0	0
0.1	-0.15
0.2	-0.51
0.3	-0.89
0.4	-1.09
0.5	-1.1
0.6	-1.03
0.7	-0.72
0	0
0.1	-0.15
0.2	-0.47
0.3	-0.9
0.4	-1.09
0.5	-1.1
0.6	-1.03
0.7	-0.72
0	0
0.1	-0.11
0.2	-0.43
0.3	-0.78
0.4	-0.99
0.5	-1
0.6	-1
0.7	-0.87
0.8	-0.53
0	0
0.1	-0.11
0.2	-0.47
0.3	-0.82
0.4	-1
0.5	-1
0.6	-1
0.7	-0.84
0.8	-0.49
0.9	-0.15
1	0
