Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.27
0.4	0.47
0.5	0.68
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.37
1.6	1.27
1.7	1.11
1.8	0.92
1.9	0.7
2	0.48
2.1	0.29
2.2	0.13
2.3	0.03
0	0
0.1	-0.37
0.2	-1.1
0.3	-1.4
0.4	-0.95
0	0
0.1	-0.37
0.2	-1.1
0.3	-1.4
0.4	-0.95
0	0
0.1	-0.37
0.2	-1.09
0.3	-1.4
0.4	-0.95
0	0
0.1	-0.37
0.2	-1.1
0.3	-1.4
0.4	-0.95
0	0
0.1	-1.31
0	0
0.1	-1.31
0	0
0.1	-1.31
0.2	-1.4
0.3	-1.4
0	0
0.1	-1.19
0.2	-1.4
0.3	-1.4
0	0
0.1	-1.31
0.2	-1.4
0.3	-1.4
0	0
0.1	-1.31
0.2	-1.4
0.3	-1.4
0	0
0.1	-1.31
0.2	-1.4
0	0
0.1	-1.1
0.2	-1.3
0	0
0.1	-1.12
0.2	-1.3
0	0
0.1	-1.12
0.2	-1.2
0.3	-1.1
0	0
0.1	-1.12
0.2	-1.2
0.3	-1.1
0	0
0.1	-1.12
0.2	-1.2
0.3	-1.17
0	0
0.1	-1.02
0.2	-1.1
0.3	-1.1
0	0
0.1	-1.03
0.2	-1.1
0.3	-1.1
0	0
0.1	-0.85
0.2	-1
0.3	-1
0	0
0.1	-0.85
0.2	-1
0.3	-1
0	0
0.1	-0.93
0.2	-1
0.3	-1
0	0
0.1	-0.77
0.2	-0.9
0.3	-0.9
0.4	-0.83
0	0
0.1	-0.85
0.2	-1
0.3	-1
0	0
0.1	-0.94
0.2	-1
0.3	-1
0	0
0.1	-0.85
0.2	-1
0.3	-1
0	0
0.1	-0.85
0.2	-1
0.3	-1
0	0
0.1	-0.93
0.2	-1
0.3	-1
0.4	-0.42
