Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.01
1.8	0.8
1.9	0.58
2	0.37
2.1	0.2
2.2	0.07
2.3	0.01
0	0
0.1	-0.18
0.2	-0.7
0.3	-1.25
0.4	-1.39
0.5	-1.13
0.6	-0.57
0	0
0.1	-0.23
0.2	-0.76
0.3	-1.21
0.4	-1.4
0.5	-1.13
0.6	-0.52
0	0
0.1	-0.22
0.2	-0.76
0.3	-1.25
0.4	-1.4
0.5	-1.07
0.6	-0.52
0	0
0.1	-0.23
0.2	-0.69
0.3	-1.25
0.4	-1.39
0.5	-1.13
0.6	-0.52
0	0
0.1	-0.19
0.2	-0.65
0.3	-1.07
0.4	-1.2
0.5	-1.14
0.6	-0.77
0	0
0.1	-0.16
0.2	-0.59
0.3	-1.07
0.4	-1.2
0.5	-1.14
0.6	-0.77
0	0
0.1	-0.14
0.2	-0.59
0.3	-0.98
0.4	-1.1
0.5	-1.1
0.6	-0.92
0.7	-0.5
0	0
0.1	-0.18
0.2	-0.59
0.3	-0.98
0.4	-1.1
0.5	-1.1
0.6	-0.88
0.7	-0.46
0	0
0.1	-0.16
0.2	-0.54
0.3	-0.86
0.4	-1
0.5	-1
0.6	-0.93
0.7	-0.6
0	0
0.1	-0.15
0.2	-0.59
0.3	-1.04
0.4	-1.2
0.5	-1.14
0.6	-0.77
0	0
0.1	-0.19
0.2	-0.6
0.3	-1.04
0.4	-1.2
0.5	-1.16
0.6	-0.77
0	0
0.1	-0.19
0.2	-0.59
0.3	-1.04
0.4	-1.2
0.5	-1.14
0.6	-0.77
0	0
0.1	-0.17
0.2	-0.59
0.3	-0.98
0.4	-1.1
0.5	-1.1
0.6	-0.88
0.7	-0.46
0	0
0.1	-0.14
0.2	-0.54
0.3	-0.98
0.4	-1.1
0.5	-1.09
0.6	-0.85
0.7	-0.41
0	0
0.1	-0.16
0.2	-0.54
0.3	-0.89
0.4	-1
0.5	-1
0.6	-0.93
0.7	-0.6
0	0
0.1	-0.16
0.2	-0.54
0.3	-0.89
0.4	-1
0.5	-1
0.6	-0.93
0.7	-0.64
0	0
0.1	-0.13
0.2	-0.5
0.3	-0.89
0.4	-1
0.5	-1
0.6	-0.93
0.7	-0.6
