Time	X	Z
0	7.071	1.976
0.1	7.071	1.976
0.2	7.071	1.976
0.3	7.071	1.976
0.4	7.071	1.976
0.5	7.071	1.976
0.6	7.071	1.976
0.7	7.071	1.976
0.8	7.071	1.976
0.9	7.071	1.976
1	7.071	1.976
1.1	7.071	1.976
1.2	7.071	1.976
1.3	7.071	1.976
1.4	7.071	1.976
1.5	7.071	1.976
1.6	7.071	1.976
1.7	7.071	1.976
1.8	7.071	1.976
1.9	7.071	1.976
2	7.071	1.976
2.1	7.071	1.976
2.2	7.071	1.976
2.3	7.071	1.976
2.4	7.071	1.976
2.5	7.071	1.976
2.6	7.071	1.976
2.7	7.071	1.976
2.8	7.071	1.976
2.9	7.071	1.976
3	7.071	1.976
3.1	7.071	1.976
3.2	7.071	1.976
3.3	7.071	1.976
3.4	7.071	1.976
3.5	7.071	1.976
3.6	7.071	1.976
3.7	7.071	1.976
3.8	7.071	1.976
3.9	7.071	1.976
4	7.071	1.976
4.1	7.071	1.976
4.2	7.071	1.976
4.3	7.071	1.976
4.4	7.071	1.976
4.5	7.071	1.976
4.6	7.071	1.976
4.7	7.071	1.976
4.8	7.071	1.976
4.9	7.071	1.976
5	7.071	1.976
5.1	7.071	1.976
5.2	7.071	1.976
5.3	7.071	1.976
5.4	7.071	1.976
5.5	7.071	1.976
5.6	7.071	1.976
5.7	7.071	1.976
5.8	7.071	1.976
5.9	7.071	1.976
6	7.071	1.976
6.1	7.071	1.976
6.2	7.071	1.976
6.3	7.071	1.976
6.4	7.071	1.976
6.5	7.071	1.976
6.6	7.071	1.976
6.7	7.071	1.976
6.8	7.071	1.976
6.9	7.071	1.976
7	7.071	1.976
7.1	7.071	1.976
7.2	7.071	1.976
7.3	7.071	1.976
7.4	7.071	1.976
7.5	7.071	1.976
7.6	7.071	1.976
7.7	7.071	1.976
7.8	7.071	1.976
7.9	7.071	1.976
8	7.071	1.976
8.1	7.071	1.976
8.2	7.071	1.976
8.3	7.071	1.976
8.4	7.071	1.976
8.5	7.071	1.976
8.6	7.071	1.976
8.7	7.071	1.976
8.8	7.071	1.976
8.9	7.071	1.976
9	7.071	1.976
9.1	7.071	1.976
9.2	7.071	1.976
9.3	7.071	1.976
9.4	7.071	1.976
9.5	7.071	1.976
9.6	7.071	1.976
9.7	7.071	1.976
9.8	7.071	1.976
9.9	7.071	1.976
10	7.071	1.976
10.1	7.071	1.976
10.2	7.071	1.976
10.3	7.071	1.976
10.4	7.071	1.976
10.5	7.071	1.976
10.6	7.071	1.976
10.7	7.071	1.976
10.8	7.071	1.976
10.9	7.071	1.976
11	7.071	1.976
11.1	7.071	1.976
11.2	7.071	1.976
11.3	7.071	1.976
11.4	7.071	1.976
11.5	7.071	1.976
11.6	7.071	1.976
11.7	7.071	1.976
11.8	7.071	1.976
11.9	7.071	1.976
12	7.071	1.976
12.1	7.071	1.976
12.2	7.071	1.976
12.3	7.071	1.976
12.4	7.071	1.976
12.5	7.071	1.976
12.6	7.071	1.976
12.7	7.071	1.976
12.8	7.071	1.976
12.9	7.071	1.976
13	7.071	1.976
13.1	7.071	1.976
13.2	7.071	1.976
13.3	7.071	1.976
13.4	7.071	1.976
13.5	7.071	1.976
13.6	7.071	1.976
13.7	7.071	1.976
13.8	7.071	1.976
13.9	7.071	1.976
14	7.071	1.976
14.1	7.071	1.976
14.2	7.071	1.976
14.3	7.071	1.976
14.4	7.071	1.976
14.5	7.071	1.976
14.6	7.071	1.976
14.7	7.071	1.976
14.8	7.071	1.976
14.9	7.071	1.976
15	7.071	1.976
15.1	7.071	1.976
15.2	7.071	1.976
15.3	7.071	1.976
15.4	7.071	1.976
15.5	7.071	1.976
15.6	7.071	1.976
15.7	7.071	1.976
15.8	7.071	1.976
15.9	7.071	1.976
16	7.071	1.976
16.1	7.071	1.976
16.2	7.071	1.976
16.3	7.071	1.976
16.4	7.071	1.976
16.5	7.071	1.976
16.6	7.071	1.976
16.7	7.071	1.976
16.8	7.071	1.976
16.9	7.071	1.976
17	7.071	1.976
17.1	7.071	1.976
17.2	7.071	1.976
17.3	7.071	1.976
17.4	7.071	1.976
17.5	7.071	1.976
17.6	7.071	1.976
17.7	7.071	1.976
17.8	7.071	1.976
17.9	7.071	1.976
18	7.071	1.976
18.1	7.071	1.976
18.2	7.071	1.976
18.3	7.071	1.976
18.4	7.071	1.976
18.5	7.071	1.976
18.6	7.071	1.976
18.7	7.071	1.976
18.8	7.071	1.976
18.9	7.071	1.976
19	7.071	1.976
19.1	7.071	1.976
19.2	7.071	1.976
19.3	7.071	1.976
19.4	7.071	1.976
19.5	7.071	1.976
19.6	7.071	1.976
19.7	7.071	1.976
19.8	7.071	1.976
19.9	7.071	1.976
20	7.071	1.976
20.1	7.071	1.976
20.2	7.071	1.976
20.3	7.071	1.976
20.4	7.071	1.976
20.5	7.071	1.976
20.6	7.071	1.976
20.7	7.071	1.976
20.8	7.071	1.976
20.9	7.071	1.976
21	7.071	1.976
21.1	7.071	1.976
21.2	7.071	1.976
21.3	7.071	1.976
21.4	7.071	1.976
21.5	7.071	1.976
21.6	7.071	1.976
21.7	7.071	1.976
21.8	7.071	1.976
21.9	7.071	1.976
22	7.071	1.976
22.1	7.071	1.976
22.2	7.071	1.976
22.3	7.071	1.976
22.4	7.071	1.976
22.5	7.071	1.976
22.6	7.071	1.976
22.7	7.071	1.976
22.8	7.071	1.976
22.9	7.071	1.976
23	7.071	1.976
23.1	7.071	1.976
23.2	7.071	1.976
23.3	7.071	1.976
23.4	7.071	1.976
23.5	7.071	1.976
23.6	7.071	1.976
23.7	7.071	1.976
23.8	7.071	1.976
23.9	7.071	1.976
24	7.071	1.976
24.1	7.071	1.976
24.2	7.071	1.976
24.3	7.071	1.976
24.4	7.071	1.976
24.5	7.071	1.976
24.6	7.071	1.976
24.7	7.071	1.976
24.8	7.071	1.976
24.9	7.071	1.976
25	7.071	1.976
25.1	7.071	1.976
25.2	7.071	1.976
25.3	7.071	1.976
25.4	7.071	1.976
25.5	7.071	1.976
25.6	7.071	1.976
25.7	7.071	1.976
25.8	7.071	1.976
25.9	7.071	1.976
26	7.071	1.976
26.1	7.071	1.976
26.2	7.071	1.976
26.3	7.071	1.976
26.4	7.071	1.976
26.5	7.071	1.976
26.6	7.071	1.976
26.7	7.071	1.976
26.8	7.071	1.976
26.9	7.071	1.976
27	7.071	1.976
27.1	7.071	1.976
27.2	7.071	1.976
27.3	7.071	1.976
27.4	7.071	1.976
27.5	7.071	1.976
27.6	7.071	1.976
27.7	7.071	1.976
27.8	7.071	1.976
27.9	7.071	1.976
28	7.071	1.976
28.1	7.071	1.976
28.2	7.071	1.976
28.3	7.071	1.976
28.4	7.071	1.976
28.5	7.071	1.976
28.6	7.071	1.976
28.7	7.071	1.976
28.8	7.071	1.976
28.9	7.071	1.976
29	7.071	1.976
29.1	7.071	1.976
29.2	7.071	1.976
29.3	7.071	1.976
29.4	7.071	1.976
29.5	7.071	1.976
29.6	7.071	1.976
29.7	7.071	1.976
29.8	7.071	1.976
29.9	7.071	1.976
30	7.071	1.976
30.1	7.071	1.976
30.2	7.071	1.976
30.3	7.071	1.976
30.4	7.071	1.976
30.5	7.071	1.976
30.6	7.071	1.976
30.7	7.071	1.976
30.8	7.071	1.976
30.9	7.071	1.976
31	7.071	1.976
31.1	7.071	1.976
31.2	7.071	1.976
31.3	7.071	1.976
31.4	7.071	1.976
31.5	7.071	1.976
31.6	7.071	1.976
31.7	7.071	1.976
31.8	7.071	1.976
31.9	7.071	1.976
32	7.071	1.976
32.1	7.071	1.976
32.2	7.071	1.976
32.3	7.071	1.976
32.4	7.071	1.976
32.5	7.071	1.976
32.6	7.071	1.976
32.7	7.071	1.976
32.8	7.071	1.976
32.9	7.071	1.976
33	7.071	1.976
33.1	7.071	1.976
33.2	7.071	1.976
33.3	7.071	1.976
33.4	7.071	1.976
33.5	7.071	1.976
33.6	7.071	1.976
33.7	7.071	1.976
33.8	7.071	1.976
33.9	7.071	1.976
34	7.071	1.976
34.1	7.071	1.976
34.2	7.071	1.976
34.3	7.071	1.976
34.4	7.071	1.976
34.5	7.071	1.976
34.6	7.071	1.976
34.7	7.071	1.976
34.8	7.071	1.976
34.9	7.071	1.976
35	7.071	1.976
35.1	7.071	1.976
35.2	7.071	1.976
35.3	7.071	1.976
35.4	7.071	1.976
35.5	7.071	1.976
35.6	7.071	1.976
35.7	7.071	1.976
35.8	7.071	1.976
35.9	7.071	1.976
36	7.071	1.976
36.1	7.071	1.976
36.2	7.071	1.976
36.3	7.071	1.976
36.4	7.071	1.976
36.5	7.071	1.976
36.6	7.071	1.976
36.7	7.071	1.976
36.8	7.071	1.976
36.9	7.071	1.976
37	7.071	1.976
37.1	7.071	1.976
37.2	7.071	1.976
37.3	7.071	1.976
37.4	7.071	1.976
37.5	7.071	1.976
37.6	7.071	1.976
37.7	7.071	1.976
37.8	7.071	1.976
37.9	7.071	1.976
38	7.071	1.976
38.1	7.071	1.976
38.2	7.071	1.976
38.3	7.071	1.976
38.4	7.071	1.976
38.5	7.071	1.976
38.6	7.071	1.976
38.7	7.071	1.976
38.8	7.071	1.976
38.9	7.071	1.976
39	7.071	1.976
39.1	7.071	1.976
39.2	7.071	1.976
39.3	7.071	1.976
39.4	7.071	1.976
39.5	7.071	1.976
39.6	7.071	1.976
39.7	7.071	1.976
39.8	7.071	1.976
39.9	7.071	1.976
40	7.071	1.976
40.1	7.071	1.976
40.2	7.071	1.976
40.3	7.071	1.976
40.4	7.071	1.976
40.5	7.071	1.976
40.6	7.071	1.976
40.7	7.071	1.976
40.8	7.071	1.976
40.9	7.071	1.976
41	7.071	1.976
41.1	7.071	1.976
41.2	7.071	1.976
41.3	7.071	1.976
41.4	7.071	1.976
41.5	7.071	1.976
41.6	7.071	1.976
41.7	7.071	1.976
41.8	7.071	1.976
41.9	7.071	1.976
42	7.071	1.976
42.1	7.071	1.976
42.2	7.071	1.976
42.3	7.071	1.976
42.4	7.071	1.976
42.5	7.071	1.976
