Time	X	Z
0	7.501	4.711
0.1	7.501	4.711
0.2	7.572	4.635
0.3	7.575	4.639
0.4	7.577	4.639
0.5	7.572	4.641
0.6	7.57	4.641
0.7	7.57	4.641
0.8	7.572	4.641
0.9	7.573	4.641
1	7.574	4.641
1.1	7.575	4.64
1.2	7.577	4.638
1.3	7.58	4.636
1.4	7.583	4.634
1.5	7.583	4.633
1.6	7.584	4.633
1.7	7.587	4.634
1.8	7.588	4.634
1.9	7.588	4.635
2	7.588	4.637
2.1	7.588	4.639
2.2	7.589	4.64
2.3	7.593	4.641
2.4	7.598	4.642
2.5	7.6	4.642
2.6	7.603	4.642
2.7	7.613	4.643
2.8	7.617	4.647
2.9	7.62	4.651
3	7.624	4.657
3.1	7.627	4.659
3.2	7.63	4.66
3.3	7.632	4.659
3.4	7.632	4.659
3.5	7.631	4.659
3.6	7.633	4.656
3.7	7.637	4.654
3.8	7.638	4.65
3.9	7.641	4.645
4	7.646	4.643
4.1	7.649	4.643
4.2	7.652	4.644
4.3	7.657	4.649
4.4	7.661	4.653
4.5	7.662	4.658
4.6	7.662	4.661
4.7	7.664	4.662
4.8	7.671	4.666
4.9	7.683	4.675
5	7.687	4.681
5.1	7.688	4.684
5.2	7.684	4.68
5.3	7.672	4.664
5.4	7.657	4.648
5.5	7.638	4.632
5.6	7.616	4.617
5.7	7.597	4.614
5.8	7.57	4.612
5.9	7.548	4.615
6	7.522	4.628
6.1	7.507	4.649
6.2	7.503	4.666
6.3	7.506	4.68
6.4	7.51	4.69
6.5	7.513	4.695
6.6	7.512	4.699
6.7	7.51	4.701
6.8	7.51	4.703
6.9	7.512	4.708
7	7.515	4.716
7.1	7.52	4.723
7.2	7.524	4.728
7.3	7.526	4.733
7.4	7.527	4.735
7.5	7.524	4.736
7.6	7.519	4.736
7.7	7.512	4.734
7.8	7.502	4.732
7.9	7.495	4.728
8	7.488	4.724
8.1	7.484	4.72
8.2	7.482	4.718
8.3	7.48	4.716
8.4	7.487	4.714
8.5	7.49	4.711
8.6	7.494	4.709
8.7	7.501	4.712
8.8	7.51	4.721
8.9	7.517	4.73
9	7.519	4.726
9.1	7.516	4.716
9.2	7.51	4.707
9.3	7.504	4.706
9.4	7.505	4.71
9.5	7.508	4.713
9.6	7.513	4.715
9.7	7.516	4.714
9.8	7.518	4.711
9.9	7.519	4.71
10	7.523	4.713
10.1	7.526	4.714
10.2	7.527	4.709
10.3	7.529	4.708
10.4	7.534	4.708
10.5	7.534	4.704
10.6	7.53	4.699
10.7	7.521	4.693
10.8	7.51	4.69
10.9	7.5	4.688
11	7.496	4.683
11.1	7.493	4.675
11.2	7.492	4.661
11.3	7.493	4.651
11.4	7.496	4.638
11.5	7.497	4.626
11.6	7.499	4.604
11.7	7.497	4.587
11.8	7.502	4.575
11.9	7.503	4.56
12	7.518	4.549
12.1	7.524	4.539
12.2	7.527	4.536
12.3	7.527	4.539
12.4	7.522	4.547
12.5	7.512	4.554
12.6	7.498	4.562
12.7	7.49	4.569
12.8	7.491	4.574
12.9	7.499	4.585
13	7.505	4.59
13.1	7.52	4.599
13.2	7.535	4.609
13.3	7.546	4.616
13.4	7.551	4.622
13.5	7.549	4.624
13.6	7.545	4.623
13.7	7.532	4.619
13.8	7.519	4.621
13.9	7.507	4.633
14	7.504	4.642
14.1	7.499	4.652
14.2	7.494	4.662
14.3	7.49	4.67
14.4	7.49	4.681
14.5	7.49	4.692
14.6	7.495	4.711
14.7	7.496	4.744
14.8	7.492	4.752
14.9	7.482	4.744
15	7.474	4.739
15.1	7.467	4.737
15.2	7.46	4.743
15.3	7.458	4.748
15.4	7.456	4.751
15.5	7.453	4.75
15.6	7.45	4.746
15.7	7.452	4.745
15.8	7.456	4.743
15.9	7.466	4.725
16	7.484	4.702
16.1	7.499	4.674
16.2	7.517	4.638
16.3	7.534	4.614
16.4	7.563	4.595
16.5	7.585	4.586
16.6	7.597	4.581
16.7	7.606	4.581
16.8	7.61	4.582
16.9	7.608	4.583
17	7.598	4.585
17.1	7.568	4.583
17.2	7.558	4.601
17.3	7.552	4.614
17.4	7.547	4.623
17.5	7.544	4.627
17.6	7.541	4.629
17.7	7.539	4.63
17.8	7.537	4.632
