Time	X	Z
0	7.726	2.443
0.1	7.726	2.443
0.2	7.726	2.443
0.3	7.726	2.443
0.4	7.726	2.444
0.5	7.726	2.444
0.6	7.726	2.443
0.7	7.726	2.443
0.8	7.726	2.443
0.9	7.726	2.443
1	7.726	2.443
1.1	7.726	2.443
1.2	7.726	2.443
1.3	7.725	2.443
1.4	7.725	2.443
1.5	7.726	2.443
1.6	7.726	2.443
1.7	7.726	2.443
1.8	7.726	2.443
1.9	7.726	2.443
2	7.726	2.443
2.1	7.726	2.443
2.2	7.726	2.443
2.3	7.725	2.444
2.4	7.725	2.443
2.5	7.725	2.443
2.6	7.725	2.443
2.7	7.725	2.443
2.8	7.725	2.443
2.9	7.725	2.443
3	7.725	2.443
3.1	7.725	2.443
3.2	7.725	2.443
3.3	7.725	2.443
3.4	7.725	2.443
3.5	7.725	2.443
3.6	7.725	2.443
3.7	7.725	2.443
3.8	7.725	2.443
3.9	7.725	2.443
4	7.725	2.443
4.1	7.725	2.443
4.2	7.725	2.443
4.3	7.725	2.443
4.4	7.725	2.443
4.5	7.726	2.443
4.6	7.725	2.443
4.7	7.725	2.443
4.8	7.725	2.443
4.9	7.725	2.443
5	7.725	2.443
5.1	7.725	2.443
5.2	7.725	2.443
5.3	7.725	2.443
5.4	7.725	2.443
5.5	7.725	2.444
5.6	7.725	2.444
5.7	7.725	2.443
5.8	7.725	2.444
5.9	7.725	2.444
6	7.725	2.443
6.1	7.725	2.443
6.2	7.725	2.443
6.3	7.725	2.443
6.4	7.725	2.443
6.5	7.725	2.444
6.6	7.725	2.444
6.7	7.725	2.443
6.8	7.725	2.443
6.9	7.725	2.443
7	7.725	2.443
7.1	7.725	2.443
7.2	7.725	2.443
7.3	7.725	2.443
7.4	7.726	2.443
7.5	7.725	2.444
7.6	7.725	2.444
7.7	7.725	2.443
7.8	7.725	2.444
7.9	7.725	2.443
8	7.725	2.444
8.1	7.725	2.443
8.2	7.725	2.444
8.3	7.725	2.444
8.4	7.725	2.443
8.5	7.725	2.444
8.6	7.725	2.443
8.7	7.725	2.443
8.8	7.725	2.443
8.9	7.725	2.443
9	7.725	2.443
9.1	7.725	2.443
9.2	7.725	2.444
9.3	7.725	2.443
9.4	7.725	2.443
9.5	7.725	2.443
9.6	7.725	2.444
9.7	7.725	2.443
9.8	7.725	2.443
9.9	7.725	2.443
10	7.725	2.443
10.1	7.725	2.443
10.2	7.725	2.443
10.3	7.725	2.444
10.4	7.725	2.443
10.5	7.725	2.443
10.6	7.725	2.444
10.7	7.725	2.444
10.8	7.725	2.444
10.9	7.725	2.444
11	7.725	2.444
11.1	7.725	2.444
11.2	7.725	2.443
11.3	7.725	2.444
11.4	7.725	2.444
11.5	7.725	2.444
11.6	7.725	2.443
11.7	7.725	2.443
11.8	7.725	2.443
11.9	7.725	2.443
12	7.725	2.443
12.1	7.725	2.444
12.2	7.725	2.444
12.3	7.725	2.443
12.4	7.725	2.444
12.5	7.725	2.443
12.6	7.725	2.443
12.7	7.725	2.443
12.8	7.725	2.443
12.9	7.725	2.444
13	7.725	2.443
13.1	7.725	2.444
13.2	7.725	2.444
13.3	7.725	2.444
13.4	7.725	2.444
13.5	7.725	2.444
13.6	7.725	2.444
13.7	7.725	2.444
13.8	7.725	2.444
13.9	7.725	2.444
14	7.725	2.443
14.1	7.725	2.443
14.2	7.725	2.443
14.3	7.725	2.444
14.4	7.725	2.443
14.5	7.725	2.444
14.6	7.725	2.443
14.7	7.725	2.444
14.8	7.725	2.444
14.9	7.725	2.443
15	7.725	2.443
15.1	7.725	2.443
15.2	7.725	2.443
15.3	7.725	2.443
15.4	7.725	2.443
15.5	7.725	2.443
15.6	7.725	2.443
15.7	7.725	2.443
15.8	7.725	2.443
15.9	7.725	2.443
16	7.725	2.443
16.1	7.725	2.443
16.2	7.725	2.443
16.3	7.725	2.443
16.4	7.725	2.444
16.5	7.725	2.444
16.6	7.725	2.444
16.7	7.725	2.443
16.8	7.725	2.444
16.9	7.725	2.444
17	7.725	2.443
17.1	7.725	2.444
17.2	7.725	2.443
17.3	7.725	2.444
17.4	7.725	2.443
17.5	7.725	2.443
17.6	7.725	2.443
17.7	7.725	2.443
17.8	7.725	2.443
17.9	7.725	2.443
18	7.725	2.444
18.1	7.725	2.443
18.2	7.725	2.444
18.3	7.725	2.443
18.4	7.725	2.443
18.5	7.725	2.444
18.6	7.725	2.444
18.7	7.725	2.444
18.8	7.725	2.443
18.9	7.725	2.444
19	7.725	2.443
19.1	7.725	2.444
19.2	7.725	2.444
19.3	7.725	2.443
19.4	7.725	2.444
19.5	7.725	2.443
19.6	7.725	2.444
19.7	7.725	2.443
19.8	7.725	2.443
19.9	7.725	2.444
20	7.725	2.443
20.1	7.725	2.443
20.2	7.725	2.443
20.3	7.725	2.443
20.4	7.725	2.443
20.5	7.725	2.443
20.6	7.725	2.444
20.7	7.725	2.443
20.8	7.725	2.443
20.9	7.725	2.443
21	7.725	2.443
21.1	7.725	2.443
21.2	7.725	2.443
21.3	7.725	2.443
21.4	7.725	2.443
21.5	7.725	2.443
21.6	7.725	2.443
21.7	7.725	2.444
21.8	7.725	2.443
21.9	7.725	2.443
22	7.725	2.443
22.1	7.725	2.443
22.2	7.725	2.444
22.3	7.725	2.443
22.4	7.725	2.443
22.5	7.725	2.443
22.6	7.725	2.443
22.7	7.725	2.443
22.8	7.725	2.443
22.9	7.725	2.443
23	7.725	2.443
23.1	7.725	2.443
23.2	7.725	2.443
23.3	7.725	2.443
23.4	7.725	2.443
23.5	7.725	2.444
23.6	7.725	2.444
23.7	7.725	2.443
23.8	7.725	2.443
23.9	7.725	2.443
24	7.725	2.443
24.1	7.725	2.443
24.2	7.725	2.443
24.3	7.725	2.443
24.4	7.725	2.443
24.5	7.725	2.443
24.6	7.725	2.443
24.7	7.725	2.443
24.8	7.725	2.443
24.9	7.725	2.443
25	7.725	2.443
25.1	7.725	2.443
25.2	7.725	2.443
25.3	7.725	2.443
25.4	7.725	2.443
25.5	7.725	2.443
25.6	7.725	2.443
25.7	7.725	2.443
25.8	7.725	2.443
25.9	7.725	2.443
26	7.725	2.443
26.1	7.725	2.443
26.2	7.725	2.443
26.3	7.725	2.443
26.4	7.725	2.443
26.5	7.725	2.443
26.6	7.725	2.443
26.7	7.725	2.443
26.8	7.725	2.443
26.9	7.725	2.443
27	7.725	2.443
27.1	7.725	2.443
27.2	7.725	2.443
27.3	7.725	2.443
27.4	7.725	2.443
27.5	7.725	2.443
27.6	7.725	2.443
27.7	7.725	2.443
27.8	7.725	2.443
27.9	7.725	2.443
28	7.725	2.443
28.1	7.725	2.443
28.2	7.725	2.444
28.3	7.725	2.443
28.4	7.725	2.443
28.5	7.725	2.443
28.6	7.725	2.443
28.7	7.725	2.443
28.8	7.725	2.443
28.9	7.725	2.443
29	7.725	2.443
29.1	7.724	2.443
29.2	7.725	2.443
29.3	7.725	2.443
29.4	7.725	2.443
29.5	7.725	2.443
29.6	7.724	2.443
29.7	7.725	2.443
29.8	7.725	2.443
29.9	7.725	2.443
30	7.725	2.443
30.1	7.725	2.443
30.2	7.725	2.443
30.3	7.725	2.443
30.4	7.725	2.443
30.5	7.725	2.443
30.6	7.725	2.443
30.7	7.725	2.443
30.8	7.725	2.443
30.9	7.725	2.443
31	7.725	2.443
31.1	7.725	2.443
31.2	7.725	2.443
31.3	7.725	2.443
31.4	7.725	2.443
31.5	7.725	2.443
31.6	7.725	2.443
31.7	7.725	2.443
31.8	7.725	2.443
31.9	7.725	2.443
32	7.725	2.443
32.1	7.725	2.443
32.2	7.725	2.443
32.3	7.725	2.443
32.4	7.725	2.443
32.5	7.725	2.443
32.6	7.725	2.443
32.7	7.725	2.443
32.8	7.725	2.443
32.9	7.725	2.443
33	7.725	2.443
33.1	7.725	2.443
33.2	7.725	2.443
33.3	7.725	2.443
33.4	7.725	2.443
33.5	7.725	2.443
33.6	7.725	2.443
33.7	7.725	2.443
33.8	7.725	2.443
33.9	7.724	2.443
34	7.725	2.443
34.1	7.725	2.443
34.2	7.725	2.443
34.3	7.725	2.443
34.4	7.725	2.443
34.5	7.725	2.443
34.6	7.725	2.443
34.7	7.725	2.443
34.8	7.725	2.443
34.9	7.725	2.443
35	7.725	2.443
35.1	7.725	2.443
35.2	7.725	2.443
35.3	7.725	2.443
35.4	7.725	2.443
35.5	7.725	2.443
35.6	7.725	2.443
35.7	7.725	2.443
35.8	7.725	2.443
35.9	7.725	2.443
36	7.725	2.443
36.1	7.725	2.443
36.2	7.725	2.443
36.3	7.725	2.443
36.4	7.725	2.443
36.5	7.725	2.443
36.6	7.725	2.443
36.7	7.725	2.443
36.8	7.725	2.443
36.9	7.725	2.443
37	7.724	2.443
37.1	7.725	2.443
37.2	7.725	2.443
37.3	7.725	2.443
37.4	7.725	2.443
37.5	7.724	2.443
37.6	7.724	2.443
37.7	7.724	2.443
37.8	7.725	2.443
37.9	7.725	2.443
38	7.725	2.443
38.1	7.725	2.443
38.2	7.725	2.443
38.3	7.725	2.443
38.4	7.724	2.443
38.5	7.724	2.443
38.6	7.725	2.443
38.7	7.724	2.443
38.8	7.725	2.443
38.9	7.725	2.443
39	7.725	2.443
39.1	7.725	2.443
39.2	7.725	2.443
39.3	7.725	2.443
39.4	7.724	2.443
39.5	7.725	2.443
39.6	7.725	2.443
39.7	7.725	2.443
39.8	7.724	2.443
39.9	7.724	2.443
40	7.725	2.443
40.1	7.725	2.443
40.2	7.725	2.443
40.3	7.725	2.443
40.4	7.725	2.443
40.5	7.725	2.443
40.6	7.724	2.443
40.7	7.724	2.443
40.8	7.725	2.443
40.9	7.724	2.443
41	7.724	2.443
41.1	7.724	2.443
41.2	7.724	2.443
41.3	7.725	2.443
41.4	7.725	2.443
41.5	7.725	2.443
41.6	7.725	2.443
41.7	7.725	2.443
41.8	7.725	2.443
41.9	7.725	2.443
42	7.725	2.443
42.1	7.725	2.443
42.2	7.725	2.443
42.3	7.725	2.443
42.4	7.725	2.443
42.5	7.725	2.443
42.6	7.725	2.443
42.7	7.725	2.443
42.8	7.725	2.443
42.9	7.725	2.443
43	7.725	2.443
43.1	7.725	2.443
43.2	7.725	2.443
43.3	7.725	2.443
43.4	7.725	2.443
43.5	7.725	2.443
43.6	7.725	2.443
43.7	7.725	2.443
43.8	7.725	2.443
43.9	7.725	2.443
44	7.725	2.443
44.1	7.725	2.443
44.2	7.725	2.443
44.3	7.725	2.443
44.4	7.725	2.443
44.5	7.725	2.443
44.6	7.725	2.443
44.7	7.725	2.443
44.8	7.725	2.443
44.9	7.725	2.443
45	7.725	2.443
45.1	7.725	2.443
45.2	7.725	2.443
45.3	7.725	2.443
45.4	7.725	2.443
45.5	7.725	2.443
45.6	7.725	2.443
45.7	7.725	2.443
45.8	7.725	2.443
45.9	7.725	2.443
46	7.724	2.443
46.1	7.724	2.443
46.2	7.725	2.443
46.3	7.725	2.443
46.4	7.725	2.443
46.5	7.725	2.443
46.6	7.725	2.443
46.7	7.724	2.443
46.8	7.724	2.443
46.9	7.724	2.443
47	7.725	2.444
47.1	7.724	2.443
47.2	7.724	2.444
47.3	7.725	2.444
47.4	7.724	2.443
47.5	7.724	2.444
47.6	7.724	2.443
47.7	7.725	2.443
47.8	7.724	2.443
47.9	7.724	2.443
48	7.724	2.443
48.1	7.724	2.443
48.2	7.724	2.443
48.3	7.724	2.443
48.4	7.724	2.443
48.5	7.724	2.443
48.6	7.724	2.443
48.7	7.724	2.443
48.8	7.724	2.443
48.9	7.724	2.443
49	7.724	2.443
49.1	7.724	2.443
49.2	7.724	2.443
49.3	7.724	2.443
49.4	7.724	2.443
49.5	7.724	2.443
49.6	7.724	2.443
49.7	7.724	2.443
49.8	7.724	2.443
49.9	7.724	2.443
50	7.724	2.443
50.1	7.724	2.443
50.2	7.724	2.443
50.3	7.724	2.443
