Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.29
1.7	1.15
1.8	0.96
1.9	0.75
2	0.53
2.1	0.33
2.2	0.17
2.3	0.05
0	0
0.1	-0.07
0.2	-0.25
0.3	-0.54
0.4	-0.89
0.5	-1.17
0.6	-1.34
0.7	-1.4
0.8	-1.29
0.9	-1.09
1	-0.76
1.1	-0.44
0	0
0.1	-0.06
0.2	-0.28
0.3	-0.54
0.4	-0.89
0.5	-1.14
0.6	-1.34
0.7	-1.4
0.8	-1.29
0.9	-1.06
1	-0.79
1.1	-0.44
0	0
0.1	-0.11
0.2	-0.5
0.3	-0.95
0.4	-1.33
0.5	-1.5
0.6	-1.39
0.7	-1.1
0.8	-0.6
0	0
0.1	-0.11
0.2	-0.45
0.3	-0.95
0.4	-1.33
0.5	-1.49
0.6	-1.39
0.7	-1.09
0.8	-0.6
0	0
0.1	-0.14
0.2	-0.5
0.3	-0.91
0.4	-1.33
0.5	-1.5
0.6	-1.39
0.7	-1.05
0.8	-0.6
0	0
0.1	-0.11
0.2	-0.5
0.3	-0.95
0.4	-1.33
0.5	-1.5
0.6	-1.39
0.7	-1.05
0.8	-0.6
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.82
0.4	-1.15
0.5	-1.3
0.6	-1.3
0.7	-1.16
0.8	-0.83
0.9	-0.43
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.78
0.4	-1.13
0.5	-1.3
0.6	-1.3
0.7	-1.16
0.8	-0.83
0.9	-0.43
0	0
0.1	-0.09
0.2	-0.43
0.3	-0.78
0.4	-1.15
0.5	-1.29
0.6	-1.3
0.7	-1.15
0.8	-0.82
0.9	-0.43
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.82
0.4	-1.15
0.5	-1.29
0.6	-1.3
0.7	-1.15
0.8	-0.83
0.9	-0.43
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.83
0.4	-1.15
0.5	-1.3
0.6	-1.3
0.7	-1.15
0.8	-0.82
0.9	-0.43
1	-0.12
