Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.01
1.8	0.8
1.9	0.58
2	0.38
2.1	0.2
2.2	0.07
2.3	0.01
0	0
0.1	-0.07
0.2	-0.28
0.3	-0.6
0.4	-0.94
0.5	-1.22
0.6	-1.38
0.7	-1.37
0.8	-1.18
0.9	-0.88
1	-0.57
1.1	-0.27
0	0
0.1	-0.08
0.2	-0.31
0.3	-0.63
0.4	-0.97
0.5	-1.24
0.6	-1.39
0.7	-1.37
0.8	-1.2
0.9	-0.91
1	-0.58
0	0
0.1	-0.08
0.2	-0.31
0	0
0.1	-0.09
0.2	-0.33
0.3	-0.68
0.4	-1.04
0.5	-1.31
0.6	-1.49
0.7	-1.5
0.8	-1.47
0.9	-1.26
1	-0.94
1.1	-0.58
0	0
0.1	-0.09
0.2	-0.35
0.3	-0.72
0.4	-1.1
0.5	-1.42
0.6	-1.58
0.7	-1.6
0.8	-1.49
0.9	-1.21
1	-0.84
1.1	-0.46
0	0
0.1	-0.09
0.2	-0.35
0.3	-0.72
0.4	-1.11
0.5	-1.42
0.6	-1.59
0.7	-1.6
0.8	-1.48
0.9	-1.21
1	-0.83
1.1	-0.45
0	0
0.1	-0.1
0.2	-0.34
0.3	-0.72
0.4	-1.18
0.5	-1.48
0.6	-1.68
0.7	-1.68
0.8	-1.49
0.9	-1.15
1	-0.75
1.1	-0.32
0	0
0.1	-0.08
0.2	-0.38
0.3	-0.77
0.4	-1.18
0.5	-1.48
0.6	-1.68
0.7	-1.67
0.8	-1.49
0.9	-1.16
1	-0.7
1.1	-0.32
0	0
0.1	-0.13
0.2	-0.59
0.3	-1.15
0.4	-1.66
0.5	-1.96
0.6	-1.95
0.7	-1.63
0.8	-1.11
0.9	-0.55
0	0
0.1	-0.16
0.2	-0.59
0.3	-1.08
0.4	-1.66
0.5	-1.94
0.6	-1.95
0.7	-1.63
0.8	-1.11
0.9	-0.55
0	0
0.1	-0.14
0.2	-0.5
0.3	-0.97
0.4	-1.41
0.5	-1.67
0.6	-1.7
0.7	-1.66
0.8	-1.38
0.9	-0.94
1	-0.47
0	0
0.1	-0.14
0.2	-0.5
0.3	-0.97
0.4	-1.41
0.5	-1.67
0.6	-1.7
0.7	-1.66
0.8	-1.38
0.9	-0.94
1	-0.47
0	0
0.1	-0.14
0.2	-0.45
0.3	-0.97
0.4	-1.41
0.5	-1.65
0.6	-1.7
0.7	-1.66
0.8	-1.38
0.9	-0.94
1	-0.47
0	0
0.1	-0.06
0.2	-0.23
0.3	-0.46
0.4	-0.66
0.5	-0.78
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.8
1	-0.8
1.1	-0.8
1.2	-0.8
1.3	-0.8
1.4	-0.8
1.5	-0.71
1.6	-0.52
0	0
0.1	-0.01
0.2	-0.03
0.3	-0.06
0.4	-0.08
0.5	-0.1
0.6	-0.1
0.7	-0.1
0.8	-0.1
0.9	-0.1
1	-0.1
1.1	-0.1
1.2	-0.1
1.3	-0.1
1.4	-0.1
1.5	-0.1
1.6	-0.1
1.7	-0.1
1.8	-0.1
1.9	-0.1
2	-0.1
2.1	-0.1
2.2	-0.1
2.3	-0.1
2.4	-0.1
2.5	-0.1
2.6	-0.1
2.7	-0.1
2.8	-0.1
2.9	-0.1
3	-0.1
3.1	-0.1
3.2	-0.1
3.3	-0.1
3.4	-0.1
3.5	-0.1
3.6	-0.1
3.7	-0.1
3.8	-0.1
3.9	-0.1
4	-0.1
4.1	-0.1
4.2	-0.1
4.3	-0.1
4.4	-0.1
4.5	-0.1
4.6	-0.1
4.7	-0.1
4.8	-0.1
4.9	-0.1
5	-0.1
5.1	-0.1
5.2	-0.1
5.3	-0.1
5.4	-0.1
5.5	-0.1
5.6	-0.1
5.7	-0.1
5.8	-0.1
5.9	-0.1
6	-0.1
6.1	-0.1
6.2	-0.1
6.3	-0.1
6.4	-0.1
6.5	-0.1
6.6	-0.1
6.7	-0.1
6.8	-0.1
6.9	-0.1
7	-0.1
7.1	-0.1
7.2	-0.1
7.3	-0.1
7.4	-0.1
7.5	-0.1
7.6	-0.1
7.7	-0.1
7.8	-0.1
7.9	-0.1
8	-0.1
8.1	-0.1
8.2	-0.1
8.3	-0.1
8.4	-0.1
8.5	-0.1
8.6	-0.1
8.7	-0.1
8.8	-0.1
8.9	-0.1
9	-0.1
9.1	-0.1
9.2	-0.1
9.3	-0.1
9.4	-0.1
9.5	-0.1
9.6	-0.1
9.7	-0.1
9.8	-0.1
9.9	-0.1
10	-0.1
10.1	-0.1
10.2	-0.1
10.3	-0.1
10.4	-0.1
10.5	-0.1
10.6	-0.1
10.7	-0.1
10.8	-0.1
10.9	-0.1
11	-0.1
0	0
0.1	-0.11
0.2	-0.37
0.3	-0.76
0.4	-1.16
0.5	-1.36
0.6	-1.4
0.7	-1.4
0.8	-1.4
0.9	-1.26
1	-0.95
1.1	-0.55
0	0
0.1	-0.14
0.2	-0.5
0.3	-0.97
0.4	-1.37
0.5	-1.67
0.6	-1.7
0.7	-1.67
0.8	-1.39
0.9	-0.95
1	-0.52
