Time	X	Z
0	7.732	4.533
0.1	7.733	4.533
0.2	7.698	4.563
0.3	7.695	4.572
0.4	7.692	4.577
0.5	7.69	4.576
0.6	7.689	4.575
0.7	7.688	4.574
0.8	7.688	4.573
0.9	7.69	4.572
1	7.692	4.573
1.1	7.694	4.576
1.2	7.695	4.577
1.3	7.698	4.576
1.4	7.701	4.576
1.5	7.703	4.577
1.6	7.705	4.579
1.7	7.707	4.58
1.8	7.715	4.585
1.9	7.722	4.592
2	7.724	4.596
2.1	7.722	4.593
2.2	7.723	4.593
2.3	7.723	4.595
2.4	7.722	4.599
2.5	7.721	4.599
2.6	7.721	4.599
2.7	7.722	4.599
2.8	7.723	4.6
2.9	7.724	4.601
3	7.725	4.602
3.1	7.724	4.601
3.2	7.724	4.601
3.3	7.724	4.6
3.4	7.723	4.6
3.5	7.723	4.598
3.6	7.722	4.596
3.7	7.724	4.593
3.8	7.725	4.591
3.9	7.725	4.588
4	7.725	4.586
4.1	7.725	4.584
4.2	7.726	4.583
4.3	7.727	4.582
4.4	7.727	4.583
4.5	7.727	4.583
4.6	7.727	4.583
4.7	7.726	4.581
4.8	7.726	4.579
4.9	7.727	4.578
5	7.729	4.576
5.1	7.73	4.575
5.2	7.731	4.577
5.3	7.73	4.579
5.4	7.728	4.581
5.5	7.724	4.58
5.6	7.721	4.581
5.7	7.718	4.583
5.8	7.715	4.584
5.9	7.714	4.586
6	7.712	4.585
6.1	7.713	4.585
6.2	7.721	4.589
6.3	7.725	4.588
6.4	7.722	4.588
6.5	7.718	4.587
6.6	7.713	4.584
6.7	7.704	4.579
6.8	7.694	4.574
6.9	7.688	4.571
7	7.681	4.568
7.1	7.68	4.565
7.2	7.69	4.56
7.3	7.698	4.552
7.4	7.708	4.54
7.5	7.724	4.525
7.6	7.745	4.512
7.7	7.77	4.508
7.8	7.786	4.509
7.9	7.792	4.512
8	7.789	4.514
8.1	7.781	4.52
8.2	7.762	4.526
8.3	7.754	4.528
8.4	7.712	4.552
8.5	7.693	4.57
8.6	7.681	4.586
8.7	7.679	4.591
8.8	7.681	4.591
8.9	7.685	4.585
9	7.692	4.571
9.1	7.702	4.552
9.2	7.719	4.53
9.3	7.742	4.513
9.4	7.762	4.504
9.5	7.776	4.501
9.6	7.782	4.5
9.7	7.783	4.501
9.8	7.777	4.503
9.9	7.767	4.507
10	7.753	4.511
10.1	7.736	4.518
10.2	7.721	4.525
10.3	7.708	4.533
10.4	7.699	4.542
10.5	7.692	4.55
10.6	7.692	4.548
10.7	7.697	4.538
10.8	7.708	4.523
10.9	7.724	4.506
11	7.736	4.494
11.1	7.748	4.492
11.2	7.758	4.495
11.3	7.766	4.5
11.4	7.773	4.503
11.5	7.779	4.504
11.6	7.782	4.5
11.7	7.784	4.494
11.8	7.791	4.491
11.9	7.8	4.494
12	7.808	4.5
12.1	7.815	4.508
12.2	7.819	4.517
12.3	7.818	4.524
12.4	7.813	4.527
12.5	7.809	4.529
12.6	7.803	4.529
12.7	7.797	4.526
12.8	7.793	4.526
12.9	7.792	4.526
13	7.793	4.527
13.1	7.797	4.53
13.2	7.801	4.535
13.3	7.804	4.54
13.4	7.807	4.542
13.5	7.812	4.542
13.6	7.818	4.543
13.7	7.823	4.543
13.8	7.825	4.538
13.9	7.828	4.537
14	7.829	4.537
14.1	7.827	4.537
14.2	7.825	4.539
14.3	7.821	4.541
14.4	7.815	4.543
14.5	7.81	4.543
14.6	7.805	4.544
14.7	7.802	4.545
14.8	7.8	4.545
14.9	7.799	4.545
15	7.8	4.545
15.1	7.804	4.545
15.2	7.809	4.545
15.3	7.811	4.547
15.4	7.813	4.548
15.5	7.818	4.551
15.6	7.819	4.55
15.7	7.816	4.546
15.8	7.811	4.54
15.9	7.807	4.534
16	7.801	4.523
16.1	7.781	4.503
16.2	7.756	4.489
16.3	7.724	4.48
16.4	7.683	4.484
16.5	7.644	4.495
16.6	7.612	4.515
16.7	7.599	4.528
16.8	7.598	4.523
16.9	7.597	4.508
17	7.597	4.488
17.1	7.597	4.471
17.2	7.595	4.459
17.3	7.593	4.452
17.4	7.594	4.447
17.5	7.593	4.439
17.6	7.593	4.432
17.7	7.589	4.426
17.8	7.582	4.419
17.9	7.574	4.411
18	7.565	4.403
18.1	7.558	4.397
18.2	7.554	4.393
18.3	7.552	4.39
18.4	7.55	4.387
18.5	7.547	4.384
18.6	7.541	4.383
18.7	7.533	4.388
18.8	7.524	4.393
18.9	7.513	4.399
19	7.501	4.407
19.1	7.483	4.416
19.2	7.461	4.425
19.3	7.439	4.433
19.4	7.419	4.441
19.5	7.4	4.445
19.6	7.387	4.448
19.7	7.375	4.445
19.8	7.365	4.441
19.9	7.36	4.434
20	7.362	4.422
20.1	7.368	4.406
20.2	7.377	4.387
20.3	7.385	4.37
20.4	7.39	4.352
20.5	7.393	4.336
20.6	7.399	4.326
20.7	7.397	4.317
20.8	7.394	4.31
20.9	7.391	4.306
21	7.387	4.306
21.1	7.383	4.307
21.2	7.376	4.31
21.3	7.37	4.313
21.4	7.363	4.317
21.5	7.357	4.321
21.6	7.35	4.325
21.7	7.346	4.326
21.8	7.342	4.328
21.9	7.342	4.329
22	7.346	4.331
22.1	7.349	4.332
22.2	7.353	4.335
22.3	7.358	4.338
22.4	7.369	4.342
22.5	7.379	4.346
22.6	7.386	4.35
22.7	7.391	4.353
22.8	7.396	4.356
22.9	7.402	4.359
23	7.408	4.361
23.1	7.414	4.361
23.2	7.419	4.361
23.3	7.422	4.361
23.4	7.424	4.359
23.5	7.425	4.358
23.6	7.426	4.358
23.7	7.425	4.357
23.8	7.425	4.358
23.9	7.425	4.359
24	7.427	4.36
24.1	7.428	4.361
24.2	7.429	4.364
24.3	7.429	4.366
24.4	7.441	4.374
24.5	7.439	4.373
