Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.4
1.6	1.35
1.7	1.24
1.8	1.07
1.9	0.87
2	0.65
2.1	0.44
2.2	0.25
2.3	0.11
2.4	0.02
0	0
0.1	-0.09
0.2	-0.35
0.3	-0.67
0.4	-1.08
0.5	-1.37
0.6	-1.5
0.7	-1.44
0.8	-1.22
0.9	-0.87
1	-0.53
0	0
0.1	-0.09
0.2	-0.32
0.3	-0.71
0.4	-1.04
0.5	-1.37
0.6	-1.5
0.7	-1.44
0.8	-1.21
0.9	-0.87
1	-0.49
0	0
0.1	-0.09
0.2	-0.35
0.3	-0.71
0.4	-1.08
0.5	-1.36
0.6	-1.5
0.7	-1.44
0.8	-1.22
0.9	-0.88
1	-0.5
1.1	-0.19
1.2	-0.02
