Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.31
1.7	1.17
1.8	0.98
1.9	0.77
2	0.55
2.1	0.35
2.2	0.18
2.3	0.06
0	0
0.1	-0.04
0.2	-0.14
0.3	-0.33
0.4	-0.54
0.5	-0.75
0.6	-0.98
0.7	-1.17
0.8	-1.32
0.9	-1.39
1	-1.39
1.1	-1.31
1.2	-1.16
1.3	-0.96
1.4	-0.7
1.5	-0.5
1.6	-0.29
0	0
0.1	-0.07
0.2	-0.24
0.3	-0.52
0.4	-0.9
0.5	-1.23
0.6	-1.5
0.7	-1.67
0.8	-1.69
0.9	-1.58
1	-1.34
1.1	-1.03
1.2	-0.68
1.3	-0.37
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.71
0.4	-1.14
0.5	-1.53
0.6	-1.8
0.7	-1.9
0.8	-1.8
0.9	-1.53
1	-1.14
1.1	-0.7
0	0
0.1	-0.09
0.2	-0.35
0.3	-0.67
0.4	-1.13
0.5	-1.49
0.6	-1.73
0.7	-1.8
0.8	-1.75
0.9	-1.52
1	-1.22
1.1	-0.77
1.2	-0.39
0	0
0.1	-0.1
0.2	-0.37
0.3	-0.76
0.4	-1.19
0.5	-1.57
0.6	-1.82
0.7	-1.9
0.8	-1.78
0.9	-1.54
1	-1.1
1.1	-0.67
0	0
0.1	-0.09
0.2	-0.36
0.3	-0.75
0.4	-1.18
0.5	-1.56
0.6	-1.82
0.7	-1.9
0.8	-1.78
0.9	-1.49
1	-1.09
1.1	-0.67
0	0
0.1	-0.08
0.2	-0.37
0.3	-0.72
0.4	-1.19
0.5	-1.54
0.6	-1.8
0.7	-1.9
0.8	-1.8
0.9	-1.49
1	-1.09
1.1	-0.71
1.2	-0.29
1.3	-0.06
