Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.92
0.7	1.09
0.8	1.27
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.39
1.6	1.32
1.7	1.19
1.8	1.01
1.9	0.8
2	0.58
2.1	0.37
2.2	0.2
2.3	0.07
2.4	0.01
0	0
0.1	-0.04
0.2	-0.12
0.3	-0.3
0.4	-0.5
0.5	-0.72
0.6	-0.94
0.7	-1.14
0.8	-1.29
0.9	-1.37
1	-1.4
1.1	-1.35
1.2	-1.23
1.3	-1.06
1.4	-0.85
1.5	-0.62
1.6	-0.41
1.7	-0.24
0	0
0.1	-0.06
0.2	-0.24
0.3	-0.51
0.4	-0.84
0.5	-1.16
0.6	-1.44
0.7	-1.63
0.8	-1.7
0.9	-1.65
1	-1.48
1.1	-1.22
1.2	-0.9
1.3	-0.58
0	0
0.1	-0.08
0.2	-0.26
0.3	-0.57
0.4	-0.97
0.5	-1.32
0.6	-1.61
0.7	-1.77
0.8	-1.79
0.9	-1.67
1	-1.45
1.1	-1.11
1.2	-0.74
0	0
0.1	-0.09
0.2	-0.34
0.3	-0.7
0.4	-1.07
0.5	-1.45
0.6	-1.77
0.7	-1.9
0.8	-1.85
0.9	-1.63
1	-1.29
1.1	-0.88
1.2	-0.49
0	0
0.1	-0.07
0.2	-0.3
0.3	-0.7
0.4	-1.07
0.5	-1.49
0.6	-1.77
0.7	-1.9
0.8	-1.85
0.9	-1.63
1	-1.29
1.1	-0.88
1.2	-0.49
