Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.47
0.5	0.69
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.38
1.5	1.29
1.6	1.14
1.7	0.95
1.8	0.74
1.9	0.52
2	0.32
2.1	0.16
2.2	0.05
0	0
0.1	-0.18
0.2	-0.57
0.3	-0.8
0.4	-0.65
0	0
0.1	-0.15
0.2	-0.54
0.3	-0.79
0.4	-0.64
0	0
0.1	-0.15
0.2	-0.58
0.3	-0.8
0.4	-0.65
0	0
0.1	-0.19
0.2	-0.58
0.3	-0.8
0.4	-0.64
0	0
0.1	-0.16
0.2	-0.58
0.3	-0.8
0.4	-0.65
0	0
0.1	-0.15
0.2	-0.57
0.3	-0.8
0.4	-0.65
0	0
0.1	-0.19
0.2	-0.58
0.3	-0.8
0.4	-0.65
0	0
0.1	-0.29
0.2	-0.89
0.3	-0.92
0	0
0.1	-0.29
0.2	-0.92
0.3	-0.92
0	0
0.1	-0.34
0.2	-0.87
0.3	-0.92
0	0
0.1	-0.31
0.2	-0.89
0.3	-0.92
0	0
0.1	-0.35
0.2	-0.91
0.3	-0.88
0	0
0.1	-0.35
0.2	-0.91
0.3	-0.88
0	0
0.1	-0.29
0.2	-0.87
0.3	-0.92
0	0
0.1	-0.3
0.2	-0.89
0.3	-0.92
0	0
0.1	-0.35
0.2	-0.91
0.3	-0.88
0	0
0.1	-0.35
0.2	-0.87
0.3	-0.91
0	0
0.1	-0.24
0.2	-0.91
0.3	-0.93
0	0
0.1	-0.29
0.2	-0.88
0.3	-0.88
0	0
0.1	-0.29
0.2	-0.88
0.3	-0.92
0	0
0.1	-0.3
0.2	-0.88
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0.9	-1
1	-1
1.1	-1
1.2	-1
1.3	-1
1.4	-1
1.5	-1
1.6	-1
1.7	-1
1.8	-1
1.9	-1
2	-1
2.1	-1
2.2	-1
2.3	-1
2.4	-1
2.5	-1
2.6	-1
2.7	-1
2.8	-1
2.9	-1
3	-1
3.1	-1
3.2	-1
3.3	-1
3.4	-0.83
0	0
0.1	-0.29
0.2	-0.89
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0	0
0.1	-0.29
0.2	-0.91
0.3	-1
0.4	-0.78
0	0
0.1	-0.29
0.2	-0.92
0.3	-1
0.4	-0.82
0	0
0.1	-0.36
0.2	-0.99
0.3	-1.09
0.4	-0.63
