Time	X	Z
0	4.926	3.611
0.1	4.926	3.611
0.2	4.926	3.611
0.3	4.926	3.611
0.4	4.926	3.611
0.5	4.926	3.611
0.6	4.926	3.611
0.7	4.926	3.611
0.8	4.926	3.611
0.9	4.926	3.611
1	4.926	3.611
1.1	4.926	3.611
1.2	4.926	3.611
1.3	4.926	3.611
1.4	4.926	3.611
1.5	4.926	3.611
1.6	4.926	3.611
1.7	4.926	3.611
1.8	4.926	3.611
1.9	4.926	3.611
2	4.926	3.611
2.1	4.926	3.611
2.2	4.926	3.611
2.3	4.926	3.611
2.4	4.926	3.611
2.5	4.926	3.611
2.6	4.926	3.611
2.7	4.926	3.611
2.8	4.926	3.611
2.9	4.926	3.611
3	4.926	3.611
3.1	4.926	3.611
3.2	4.926	3.611
3.3	4.926	3.611
3.4	4.926	3.611
3.5	4.926	3.611
3.6	4.926	3.611
3.7	4.926	3.611
3.8	4.926	3.611
3.9	4.926	3.611
4	4.926	3.611
4.1	4.926	3.611
4.2	4.926	3.611
4.3	4.926	3.611
4.4	4.926	3.611
4.5	4.926	3.611
4.6	4.926	3.611
4.7	4.926	3.611
4.8	4.926	3.611
4.9	4.926	3.611
5	4.926	3.611
5.1	4.926	3.611
5.2	4.926	3.611
5.3	4.926	3.611
5.4	4.926	3.611
5.5	4.926	3.611
5.6	4.926	3.611
5.7	4.926	3.611
5.8	4.926	3.611
5.9	4.926	3.611
6	4.926	3.611
6.1	4.926	3.611
6.2	4.926	3.611
6.3	4.926	3.611
6.4	4.926	3.611
6.5	4.926	3.611
6.6	4.926	3.611
6.7	4.926	3.611
6.8	4.926	3.611
6.9	4.926	3.611
7	4.926	3.611
7.1	4.926	3.611
7.2	4.926	3.611
7.3	4.926	3.611
7.4	4.926	3.611
7.5	4.926	3.611
7.6	7.687	2.223
7.7	7.691	2.236
7.8	7.693	2.245
7.9	7.693	2.245
8	7.692	2.243
8.1	7.692	2.241
8.2	7.692	2.241
8.3	7.692	2.242
8.4	7.692	2.24
8.5	7.692	2.24
8.6	7.692	2.241
8.7	7.693	2.243
8.8	7.693	2.244
8.9	7.693	2.243
9	7.692	2.241
