Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.38
1.5	1.31
1.6	1.17
1.7	0.99
1.8	0.77
1.9	0.56
2	0.35
2.1	0.18
2.2	0.06
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.27
0.4	-0.46
0.5	-0.68
0.6	-0.92
0.7	-1.11
0.8	-1.25
0.9	-1.37
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.4
1.7	-1.4
1.8	-1.4
1.9	-1.4
2	-1.34
2.1	-1.22
2.2	-1.05
2.3	-0.85
2.4	-0.63
2.5	-0.41
0	0
0.1	-0.17
0.2	-0.6
0.3	-1.03
0.4	-1.35
0.5	-1.35
0.6	-1.01
0.7	-0.58
0	0
0.1	-0.14
0.2	-0.54
0.3	-1.08
0.4	-1.37
0.5	-1.35
0.6	-1.01
0.7	-0.53
0	0
0.1	-0.29
0.2	-0.98
0.3	-1.57
0.4	-1.66
0.5	-1.19
0	0
0.1	-0.3
0.2	-0.98
0.3	-1.58
0.4	-1.66
0.5	-1.19
0	0
0.1	-0.28
0.2	-0.92
0.3	-1.48
0.4	-1.6
0.5	-1.26
0.6	-0.6
0	0
0.1	-0.24
0.2	-0.81
0.3	-1.3
0.4	-1.4
0.5	-1.32
0.6	-0.86
0	0
0.1	-0.23
0.2	-0.75
0.3	-1.21
0.4	-1.3
0.5	-1.29
0.6	-0.97
0	0
0.1	-0.23
0.2	-0.75
0.3	-1.21
0.4	-1.3
0.5	-1.29
0.6	-0.97
0	0
0.1	-0.23
0.2	-0.75
0.3	-1.2
0.4	-1.3
0.5	-1.29
0.6	-0.97
0.7	-0.43
0.8	-0.04
