Time	X	Z
0	7.353	2.34
0.1	7.353	2.34
0.2	7.353	2.34
0.3	7.352	2.339
0.4	7.352	2.339
0.5	7.353	2.34
0.6	7.352	2.34
0.7	7.352	2.339
0.8	7.353	2.34
0.9	7.354	2.34
1	7.354	2.34
1.1	7.354	2.34
1.2	7.354	2.34
1.3	7.354	2.34
1.4	7.354	2.34
1.5	7.354	2.34
1.6	7.354	2.34
1.7	7.354	2.34
1.8	7.355	2.34
1.9	7.356	2.34
2	7.356	2.34
2.1	7.355	2.34
2.2	7.356	2.34
2.3	7.355	2.34
2.4	7.355	2.34
2.5	7.355	2.34
2.6	7.355	2.34
2.7	7.356	2.34
2.8	7.356	2.34
2.9	7.356	2.34
3	7.356	2.34
3.1	7.356	2.34
3.2	7.355	2.34
3.3	7.355	2.34
3.4	7.354	2.34
3.5	7.354	2.34
3.6	7.354	2.34
3.7	7.354	2.34
3.8	7.353	2.34
3.9	7.354	2.34
4	7.354	2.34
4.1	7.353	2.34
4.2	7.353	2.34
4.3	7.353	2.34
4.4	7.354	2.34
4.5	7.354	2.34
4.6	7.355	2.34
4.7	7.356	2.34
4.8	7.355	2.34
4.9	7.355	2.34
5	7.355	2.34
5.1	7.355	2.34
5.2	7.355	2.34
5.3	7.356	2.34
5.4	7.356	2.34
5.5	7.356	2.34
5.6	7.355	2.34
5.7	7.355	2.34
5.8	7.355	2.34
5.9	7.355	2.34
6	7.354	2.34
6.1	7.353	2.34
6.2	7.354	2.34
6.3	7.353	2.34
6.4	7.353	2.339
6.5	7.352	2.339
6.6	7.353	2.34
6.7	7.351	2.339
6.8	7.351	2.339
6.9	7.352	2.339
7	7.352	2.339
7.1	7.351	2.339
7.2	7.352	2.339
7.3	7.352	2.339
7.4	7.352	2.34
7.5	7.354	2.34
7.6	7.354	2.34
7.7	7.355	2.34
7.8	7.353	2.34
7.9	7.354	2.34
8	7.354	2.34
8.1	7.352	2.339
8.2	7.353	2.34
8.3	7.353	2.34
8.4	7.352	2.34
8.5	7.353	2.34
8.6	7.353	2.34
8.7	7.353	2.34
8.8	7.353	2.34
8.9	7.354	2.34
9	7.354	2.34
9.1	7.354	2.34
9.2	7.353	2.34
9.3	7.352	2.34
9.4	7.352	2.34
9.5	7.352	2.339
9.6	7.353	2.34
9.7	7.354	2.34
9.8	7.354	2.34
9.9	7.355	2.34
10	7.356	2.34
10.1	7.356	2.34
10.2	7.356	2.341
10.3	7.358	2.341
10.4	7.357	2.341
10.5	7.357	2.341
10.6	7.356	2.341
10.7	7.357	2.341
10.8	7.357	2.341
10.9	7.356	2.34
11	7.357	2.341
11.1	7.358	2.341
11.2	7.358	2.341
11.3	7.356	2.341
11.4	7.356	2.34
11.5	7.355	2.34
11.6	7.355	2.34
11.7	7.355	2.34
11.8	7.354	2.34
11.9	7.353	2.34
12	7.352	2.34
12.1	7.353	2.34
12.2	7.353	2.34
12.3	7.353	2.34
12.4	7.352	2.339
12.5	7.353	2.34
12.6	7.354	2.34
12.7	7.355	2.34
12.8	7.354	2.34
12.9	7.355	2.34
13	7.354	2.34
13.1	7.353	2.34
13.2	7.353	2.34
13.3	7.353	2.34
13.4	7.354	2.34
13.5	7.354	2.34
13.6	7.354	2.34
13.7	7.353	2.34
13.8	7.352	2.34
13.9	7.353	2.34
14	7.353	2.34
14.1	7.352	2.34
14.2	7.352	2.34
