Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.38
1.5	1.31
1.6	1.17
1.7	0.98
1.8	0.77
1.9	0.56
2	0.35
2.1	0.18
2.2	0.06
0	0
0.1	-0.09
0.2	-0.39
0.3	-0.8
0.4	-1.17
0.5	-1.38
0.6	-1.36
0.7	-1.12
0.8	-0.74
0	0
0.1	-0.1
0.2	-0.37
0.3	-0.72
0.4	-1.03
0.5	-1.19
0.6	-1.2
0.7	-1.14
0.8	-0.9
0.9	-0.56
0	0
0.1	-0.08
0.2	-0.25
0.3	-0.51
0.4	-0.77
0.5	-0.89
0.6	-0.9
0.7	-0.9
0.8	-0.9
0.9	-0.85
1	-0.67
1.1	-0.42
0	0
0.1	-0.08
0.2	-0.25
0.3	-0.51
0.4	-0.75
0.5	-0.89
0.6	-0.9
0.7	-0.9
0.8	-0.9
0.9	-0.86
1	-0.67
1.1	-0.44
0	0
0.1	-0.05
0.2	-0.2
0.3	-0.42
0.4	-0.6
0.5	-0.69
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.7
1.1	-0.69
1.2	-0.58
1.3	-0.39
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.34
0.4	-0.5
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.6
1.2	-0.6
1.3	-0.58
1.4	-0.47
1.5	-0.3
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.34
0.4	-0.51
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.6
1.2	-0.6
1.3	-0.58
1.4	-0.47
1.5	-0.3
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.36
0.4	-0.5
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.6
1.2	-0.6
1.3	-0.58
1.4	-0.47
1.5	-0.3
0	0
0.1	-0.04
0.2	-0.19
0.3	-0.34
0	0
0.1	-0.04
0.2	-0.19
0.3	-0.36
0.4	-0.52
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.54
0.9	-0.4
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.34
0.4	-0.5
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.55
0.9	-0.41
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.36
0.4	-0.5
0.5	-0.6
0.6	-0.6
0.7	-0.6
0.8	-0.54
0.9	-0.4
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.34
0.4	-0.5
0.5	-0.59
0.6	-0.6
0.7	-0.6
0.8	-0.54
0.9	-0.39
