Time	Velocity
0	0
0.1	0.01
0.2	0.03
0.3	0.08
0.4	0.13
0.5	0.2
0.6	0.29
0.7	0.38
0.8	0.48
0.9	0.59
1	0.7
1.1	0.81
1.2	0.91
1.3	1.02
1.4	1.11
1.5	1.19
1.6	1.39
1.7	1.37
1.8	1.33
1.9	1.27
2	1.2
2.1	1.12
2.2	1.03
2.3	0.93
2.4	0.82
2.5	0.71
2.6	0.6
2.7	0.5
2.8	0.39
2.9	0.3
3	0.22
3.1	0.14
3.2	0.08
3.3	0.04
3.4	0.01
