Time	Velocity
0	0
0.1	0.01
0.2	0.03
0.3	0.08
0.4	0.13
0.5	0.2
0.6	0.29
0.7	0.38
0.8	0.48
0.9	0.59
1	0.7
1.1	0.81
1.2	0.91
1.3	1.02
1.4	1.11
1.5	1.19
1.6	1.4
1.7	1.38
1.8	1.34
1.9	1.29
2	1.23
2.1	1.15
2.2	1.06
2.3	0.96
2.4	0.86
2.5	0.75
2.6	0.64
2.7	0.53
2.8	0.43
2.9	0.33
3	0.24
3.1	0.16
3.2	0.1
3.3	0.05
3.4	0.02
