Time	Velocity
0	0
0.1	0.01
0.2	0.03
0.3	0.08
0.4	0.13
0.5	0.2
0.6	0.29
0.7	0.38
0.8	0.48
0.9	0.59
1	0.7
1.1	0.81
1.2	0.91
1.3	1.02
1.4	1.11
1.5	1.19
1.6	1.26
1.7	1.4
1.8	1.39
1.9	1.36
2	1.32
2.1	1.26
2.2	1.19
2.3	1.1
2.4	1.01
2.5	0.91
2.6	0.8
2.7	0.69
2.8	0.58
2.9	0.47
3	0.37
3.1	0.28
3.2	0.2
3.3	0.13
3.4	0.07
3.5	0.03
