Time	Velocity
0	0
0.1	0.01
0.2	0.03
0.3	0.08
0.4	0.13
0.5	0.2
0.6	0.29
0.7	0.38
0.8	0.48
0.9	0.59
1	0.7
1.1	0.81
1.2	0.91
1.3	1.01
1.4	1.11
1.5	1.19
1.6	1.26
1.7	1.32
1.8	1.4
1.9	1.39
2	1.36
2.1	1.31
2.2	1.25
2.3	1.18
2.4	1.09
2.5	1
2.6	0.89
2.7	0.79
2.8	0.67
2.9	0.57
3	0.46
3.1	0.36
3.2	0.27
3.3	0.19
3.4	0.12
3.5	0.07
3.6	0.03
