Time	Velocity
0	0
0.1	0.01
0.2	0.03
0.3	0.08
0.4	0.13
0.5	0.2
0.6	0.29
0.7	0.38
0.8	0.48
0.9	0.59
1	0.7
1.1	0.81
1.2	0.92
1.3	1.02
1.4	1.11
1.5	1.19
1.6	1.27
1.7	1.39
1.8	1.37
1.9	1.33
2	1.28
2.1	1.21
2.2	1.13
2.3	1.04
2.4	0.94
2.5	0.83
2.6	0.73
2.7	0.62
2.8	0.51
2.9	0.41
3	0.31
3.1	0.22
3.2	0.15
3.3	0.09
3.4	0.04
3.5	0.01
