Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.47
0.5	0.69
0.6	0.92
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.03
1.8	0.8
1.9	0.6
2	0.37
2.1	0.2
2.2	0.08
2.3	0.01
0	0
0.1	-0.3
0.2	-1.01
0.3	-1.4
0.4	-0.96
0	0
0.1	-0.37
0.2	-1.08
0.3	-1.4
0.4	-1.03
0	0
0.1	-0.3
0.2	-1.08
0.3	-1.4
0.4	-0.96
0	0
0.1	-0.36
0.2	-1.07
0.3	-1.39
0.4	-0.96
0	0
0.1	-0.23
0.2	-0.69
0.3	-0.9
0.4	-0.9
0.5	-0.87
0.6	-0.46
0	0
0.1	-0.24
0.2	-0.65
0.3	-0.9
0.4	-0.9
0.5	-0.85
0.6	-0.46
0	0
0.1	-0.19
0.2	-0.65
0.3	-0.9
0.4	-0.9
0.5	-0.87
0.6	-0.46
0	0
0.1	-0.23
0.2	-0.69
0.3	-0.9
0.4	-0.9
0.5	-0.85
0.6	-0.46
0	0
0.1	-0.19
0	0
0.1	-0.38
0.2	-0.9
0	0
0.1	-0.46
0.2	-0.9
0	0
0.1	-0.46
0.2	-0.9
0	0
0.1	-0.38
0.2	-0.9
0.3	-0.9
0.4	-0.6
0	0
0.1	-0.45
0.2	-0.9
0.3	-0.9
