Time	X	Z
0	7.41	1.978
0.1	7.41	1.978
0.2	7.41	1.979
0.3	7.41	1.978
0.4	7.41	1.978
0.5	7.41	1.978
0.6	7.409	1.978
0.7	7.409	1.978
0.8	7.41	1.978
0.9	7.41	1.978
1	7.409	1.978
1.1	7.41	1.978
1.2	7.41	1.978
1.3	7.41	1.978
1.4	7.41	1.978
1.5	7.41	1.978
1.6	7.41	1.979
1.7	7.41	1.979
1.8	7.41	1.98
1.9	7.41	1.979
2	7.41	1.979
2.1	7.41	1.979
2.2	7.41	1.979
2.3	7.41	1.979
2.4	7.41	1.979
2.5	7.41	1.979
2.6	7.41	1.979
2.7	7.41	1.979
2.8	7.41	1.979
2.9	7.41	1.979
3	7.41	1.98
3.1	7.41	1.98
3.2	7.41	1.979
3.3	7.41	1.979
3.4	7.41	1.979
3.5	7.41	1.979
3.6	7.41	1.979
3.7	7.41	1.979
3.8	7.41	1.978
3.9	7.41	1.978
4	7.41	1.978
4.1	7.41	1.978
4.2	7.41	1.979
4.3	7.41	1.979
4.4	7.41	1.979
4.5	7.41	1.979
4.6	7.41	1.979
4.7	7.41	1.979
4.8	7.41	1.979
4.9	7.41	1.979
5	7.41	1.979
5.1	7.41	1.979
5.2	7.41	1.978
5.3	7.41	1.979
5.4	7.41	1.978
5.5	7.41	1.978
5.6	7.41	1.978
5.7	7.41	1.978
5.8	7.41	1.978
5.9	7.41	1.978
6	7.41	1.978
6.1	7.41	1.978
6.2	7.41	1.978
6.3	7.41	1.978
6.4	7.41	1.978
6.5	7.41	1.978
6.6	7.41	1.978
6.7	7.41	1.978
6.8	7.41	1.978
6.9	7.41	1.978
7	7.41	1.978
7.1	7.41	1.978
7.2	7.41	1.978
7.3	7.41	1.978
7.4	7.41	1.978
7.5	7.41	1.978
7.6	7.41	1.978
7.7	7.41	1.978
7.8	7.41	1.978
7.9	7.41	1.978
8	7.41	1.978
8.1	7.41	1.978
8.2	7.41	1.978
8.3	7.41	1.978
8.4	7.41	1.978
8.5	7.41	1.979
8.6	7.41	1.979
8.7	7.41	1.979
8.8	7.41	1.979
8.9	7.41	1.978
9	7.41	1.978
9.1	7.41	1.978
9.2	7.41	1.978
9.3	7.41	1.978
9.4	7.41	1.978
9.5	7.41	1.978
9.6	7.41	1.978
9.7	7.41	1.978
9.8	7.41	1.979
9.9	7.41	1.979
10	7.41	1.978
10.1	7.41	1.978
10.2	7.41	1.979
10.3	7.41	1.979
10.4	7.41	1.979
10.5	7.41	1.979
10.6	7.41	1.979
10.7	7.41	1.979
10.8	7.41	1.979
10.9	7.41	1.979
11	7.41	1.978
11.1	7.41	1.978
11.2	7.41	1.978
11.3	7.41	1.979
11.4	7.41	1.979
11.5	7.41	1.979
11.6	7.41	1.979
11.7	7.41	1.98
11.8	7.41	1.979
11.9	7.41	1.98
12	7.41	1.98
12.1	7.41	1.98
12.2	7.411	1.98
12.3	7.41	1.98
12.4	7.41	1.98
12.5	7.41	1.98
12.6	7.411	1.98
12.7	7.41	1.98
12.8	7.41	1.98
12.9	7.411	1.98
13	7.411	1.98
13.1	7.411	1.98
13.2	7.41	1.98
13.3	7.41	1.98
13.4	7.41	1.979
13.5	7.41	1.979
13.6	7.41	1.979
13.7	7.41	1.979
13.8	7.41	1.978
13.9	7.41	1.978
14	7.41	1.978
14.1	7.41	1.978
14.2	7.41	1.978
14.3	7.41	1.978
14.4	7.41	1.979
14.5	7.41	1.978
14.6	7.41	1.979
14.7	7.41	1.978
14.8	7.41	1.978
14.9	7.41	1.978
15	7.41	1.978
15.1	7.41	1.978
15.2	7.41	1.979
15.3	7.41	1.978
15.4	7.41	1.978
15.5	7.41	1.978
15.6	7.41	1.978
15.7	7.41	1.978
15.8	7.41	1.978
15.9	7.41	1.978
16	7.41	1.978
16.1	7.41	1.979
16.2	7.41	1.978
16.3	7.41	1.979
16.4	7.41	1.978
16.5	7.41	1.978
16.6	7.41	1.978
16.7	7.41	1.978
16.8	7.41	1.979
16.9	7.41	1.978
17	7.41	1.979
17.1	7.41	1.978
17.2	7.41	1.979
17.3	7.41	1.979
17.4	7.41	1.979
17.5	7.41	1.979
17.6	7.41	1.979
17.7	7.41	1.979
17.8	7.41	1.979
17.9	7.41	1.979
18	7.41	1.979
18.1	7.41	1.979
18.2	7.41	1.979
18.3	7.41	1.979
18.4	7.41	1.979
18.5	7.41	1.979
18.6	7.41	1.979
18.7	7.41	1.979
18.8	7.41	1.979
18.9	7.41	1.979
19	7.41	1.979
19.1	7.41	1.979
19.2	7.41	1.979
19.3	7.41	1.979
19.4	7.41	1.979
19.5	7.41	1.979
19.6	7.41	1.979
19.7	7.41	1.979
19.8	7.41	1.979
19.9	7.41	1.978
20	7.41	1.979
20.1	7.41	1.979
20.2	7.41	1.979
20.3	7.41	1.979
20.4	7.41	1.979
20.5	7.41	1.979
20.6	7.41	1.978
20.7	7.41	1.979
20.8	7.41	1.978
20.9	7.41	1.978
21	7.41	1.978
21.1	7.41	1.978
21.2	7.41	1.978
21.3	7.41	1.978
21.4	7.41	1.978
21.5	7.41	1.978
21.6	7.41	1.978
