Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.92
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.34
1.6	1.22
1.7	1.05
1.8	0.84
1.9	0.62
2	0.42
2.1	0.23
2.2	0.09
2.3	0.02
0	0
0.1	-0.07
0.2	-0.22
0.3	-0.52
0.4	-0.79
0.5	-1.07
0.6	-1.31
0.7	-1.4
0.8	-1.37
0.9	-1.2
1	-0.95
1.1	-0.65
1.2	-0.36
0	0
0.1	-0.08
0.2	-0.27
0.3	-0.62
0.4	-0.97
0.5	-1.27
0.6	-1.44
0.7	-1.5
0.8	-1.38
0.9	-1.13
1	-0.8
1.1	-0.46
0	0
0.1	-0.14
0.2	-0.51
0.3	-1
0.4	-1.46
0.5	-1.75
0.6	-1.78
0.7	-1.52
0.8	-1.13
0.9	-0.58
0	0
0.1	-0.11
0.2	-0.46
0.3	-0.94
0.4	-1.46
0.5	-1.75
0.6	-1.77
0.7	-1.56
0.8	-1.13
0.9	-0.63
0	0
0.1	-0.11
0.2	-0.46
0.3	-0.95
0.4	-1.42
0.5	-1.73
0.6	-1.77
0.7	-1.56
0.8	-1.08
0.9	-0.58
0	0
0.1	-0.12
0.2	-0.45
0.3	-0.89
0.4	-1.26
0.5	-1.55
0.6	-1.6
0.7	-1.54
0.8	-1.32
0.9	-0.86
1	-0.43
0	0
0.1	-0.09
0.2	-0.42
0.3	-0.79
0.4	-1.18
0.5	-1.44
0.6	-1.5
0.7	-1.49
0.8	-1.3
0.9	-0.99
1	-0.57
