Time	X	Z
0	6.969	4.258
0.1	6.969	4.258
0.2	6.896	4.336
0.3	6.897	4.336
0.4	6.899	4.336
0.5	6.904	4.338
0.6	6.905	4.338
0.7	6.898	4.341
0.8	6.884	4.349
0.9	6.874	4.357
1	6.871	4.363
1.1	6.868	4.367
1.2	6.859	4.364
1.3	6.858	4.369
1.4	6.859	4.375
1.5	6.859	4.382
1.6	6.858	4.388
1.7	6.858	4.392
1.8	6.857	4.394
1.9	6.854	4.394
2	6.855	4.394
2.1	6.858	4.394
2.2	6.864	4.394
2.3	6.869	4.394
2.4	6.87	4.393
2.5	6.868	4.393
2.6	6.866	4.39
2.7	6.866	4.39
2.8	6.866	4.393
2.9	6.866	4.393
3	6.867	4.394
3.1	6.866	4.395
3.2	6.863	4.394
3.3	6.859	4.392
3.4	6.855	4.391
3.5	6.849	4.391
3.6	6.851	4.393
3.7	6.855	4.395
3.8	6.863	4.397
3.9	6.87	4.4
4	6.872	4.402
4.1	6.87	4.4
4.2	6.868	4.398
4.3	6.866	4.398
4.4	6.866	4.399
4.5	6.865	4.398
4.6	6.866	4.398
4.7	6.867	4.398
4.8	6.866	4.398
4.9	6.865	4.399
5	6.86	4.396
5.1	6.857	4.395
5.2	6.854	4.395
5.3	6.851	4.393
5.4	6.847	4.389
5.5	6.844	4.38
5.6	6.837	4.365
5.7	6.827	4.347
5.8	6.807	4.327
5.9	6.778	4.313
6	6.745	4.306
6.1	6.705	4.304
6.2	6.658	4.307
6.3	6.595	4.317
6.4	6.54	4.325
6.5	6.493	4.325
6.6	6.458	4.319
6.7	6.422	4.305
6.8	6.389	4.284
6.9	6.362	4.259
7	6.337	4.228
7.1	6.313	4.194
7.2	6.285	4.16
7.3	6.257	4.132
7.4	6.228	4.115
7.5	6.195	4.107
7.6	6.158	4.108
7.7	6.117	4.118
7.8	6.073	4.138
7.9	6.027	4.164
8	5.983	4.186
8.1	5.942	4.197
8.2	5.909	4.199
8.3	5.881	4.193
8.4	5.864	4.181
8.5	5.853	4.165
8.6	5.845	4.149
8.7	5.835	4.135
8.8	5.822	4.125
8.9	5.81	4.12
9	5.802	4.118
9.1	5.796	4.121
9.2	5.795	4.126
9.3	5.797	4.133
9.4	5.802	4.143
9.5	5.807	4.152
9.6	5.813	4.159
9.7	5.819	4.163
9.8	5.825	4.168
9.9	5.832	4.172
10	5.841	4.176
10.1	5.854	4.178
10.2	5.865	4.181
10.3	5.876	4.188
10.4	5.887	4.195
10.5	5.896	4.204
10.6	5.905	4.216
10.7	5.913	4.232
10.8	5.923	4.243
10.9	5.93	4.251
11	5.935	4.256
11.1	5.932	4.256
11.2	5.92	4.25
11.3	5.906	4.242
11.4	5.891	4.23
11.5	5.877	4.214
11.6	5.867	4.197
11.7	5.862	4.18
11.8	5.859	4.165
11.9	5.859	4.156
12	5.86	4.152
12.1	5.862	4.152
12.2	5.862	4.153
12.3	5.862	4.154
12.4	5.862	4.156
12.5	5.862	4.158
12.6	5.86	4.162
12.7	5.857	4.167
12.8	5.854	4.17
12.9	5.852	4.173
13	5.85	4.176
13.1	5.85	4.177
13.2	5.851	4.178
13.3	5.854	4.178
13.4	5.856	4.177
13.5	5.857	4.177
13.6	5.858	4.176
13.7	5.859	4.175
13.8	5.86	4.173
13.9	5.86	4.171
14	5.861	4.169
14.1	5.861	4.168
14.2	5.861	4.167
14.3	5.861	4.166
14.4	5.861	4.165
14.5	5.86	4.166
14.6	5.859	4.166
14.7	5.857	4.167
14.8	5.855	4.168
14.9	5.854	4.168
15	5.857	4.165
15.1	5.857	4.167
15.2	5.858	4.17
15.3	5.86	4.172
15.4	5.862	4.174
15.5	5.864	4.175
15.6	5.864	4.176
15.7	5.864	4.177
15.8	5.864	4.179
15.9	5.863	4.181
16	5.863	4.184
16.1	5.864	4.187
16.2	5.864	4.19
16.3	5.864	4.191
16.4	5.864	4.192
16.5	5.864	4.193
16.6	5.865	4.194
16.7	5.866	4.195
16.8	5.867	4.196
16.9	5.869	4.196
17	5.87	4.196
17.1	5.87	4.194
17.2	5.871	4.192
17.3	5.871	4.19
17.4	5.872	4.186
17.5	5.872	4.18
17.6	5.873	4.171
17.7	5.873	4.159
