Time	X	Z
0	6.878	2.623
0.1	6.878	2.623
0.2	6.878	2.623
0.3	6.878	2.623
0.4	6.878	2.623
0.5	6.878	2.623
0.6	6.878	2.623
0.7	6.878	2.623
0.8	6.878	2.623
0.9	6.878	2.623
1	6.878	2.623
1.1	6.878	2.623
1.2	6.878	2.623
1.3	6.878	2.623
1.4	6.878	2.623
1.5	6.878	2.623
1.6	6.879	2.623
1.7	6.879	2.623
1.8	6.879	2.623
1.9	6.879	2.623
2	6.878	2.623
2.1	6.878	2.623
2.2	6.878	2.623
2.3	6.878	2.623
2.4	6.879	2.623
2.5	6.879	2.623
2.6	6.879	2.623
2.7	6.879	2.623
2.8	6.879	2.623
2.9	6.879	2.623
3	6.878	2.623
3.1	6.879	2.623
3.2	6.879	2.623
3.3	6.879	2.623
3.4	6.879	2.623
3.5	6.879	2.623
3.6	6.879	2.623
3.7	6.879	2.623
3.8	6.879	2.623
3.9	6.879	2.623
4	6.879	2.623
4.1	6.879	2.623
4.2	6.879	2.623
4.3	6.879	2.623
4.4	6.879	2.623
4.5	6.879	2.623
4.6	6.878	2.623
4.7	6.878	2.623
4.8	6.879	2.623
4.9	6.879	2.623
5	6.878	2.626
5.1	6.881	2.631
5.2	6.888	2.627
5.3	6.906	2.676
5.4	6.928	2.749
5.5	6.921	2.771
5.6	6.895	2.761
5.7	6.867	2.731
5.8	6.848	2.691
5.9	6.844	2.66
6	6.832	2.648
6.1	6.842	2.665
6.2	6.888	2.701
6.3	6.92	2.734
6.4	6.935	2.763
6.5	6.941	2.785
6.6	6.944	2.798
6.7	6.94	2.808
6.8	6.934	2.809
6.9	6.924	2.808
7	6.904	2.809
7.1	6.852	2.817
7.2	6.777	2.849
7.3	6.732	2.893
7.4	6.72	2.918
7.5	6.725	2.921
7.6	6.727	2.919
7.7	6.738	2.932
7.8	6.761	2.953
7.9	6.789	2.983
8	6.83	3.035
8.1	6.865	3.105
8.2	6.899	3.162
8.3	6.922	3.207
8.4	6.927	3.256
8.5	6.916	3.304
8.6	6.901	3.341
8.7	6.885	3.37
8.8	6.868	3.402
8.9	6.854	3.432
9	6.837	3.452
9.1	6.815	3.462
9.2	6.797	3.464
9.3	6.792	3.473
9.4	6.8	3.49
9.5	6.809	3.513
9.6	6.816	3.537
9.7	6.822	3.565
9.8	6.826	3.597
9.9	6.83	3.625
10	6.838	3.649
10.1	6.85	3.677
10.2	6.86	3.713
10.3	6.866	3.754
10.4	6.87	3.805
10.5	6.871	3.854
10.6	6.871	3.895
10.7	6.875	3.928
10.8	6.869	3.959
10.9	6.876	3.977
11	6.877	3.993
11.1	6.883	4.007
11.2	6.895	4.028
11.3	6.904	4.048
11.4	6.91	4.062
11.5	6.91	4.073
11.6	6.914	4.08
11.7	6.916	4.087
11.8	6.917	4.096
11.9	6.914	4.101
12	6.926	4.113
12.1	6.945	4.125
12.2	6.957	4.12
12.3	6.965	4.104
12.4	6.979	4.097
12.5	6.985	4.092
12.6	6.991	4.082
