Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.46
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.37
1.6	1.27
1.7	1.11
1.8	0.92
1.9	0.7
2	0.48
2.1	0.29
2.2	0.13
2.3	0.03
0	0
0.1	-0.05
0.2	-0.21
0.3	-0.46
0.4	-0.78
0.5	-1.06
0.6	-1.27
0.7	-1.39
0.8	-1.38
0.9	-1.26
1	-1.03
1.1	-0.75
1.2	-0.46
0	0
0.1	-0.11
0.2	-0.41
0.3	-0.82
0.4	-1.24
0.5	-1.56
0.6	-1.69
0.7	-1.61
0.8	-1.33
0.9	-0.93
1	-0.5
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.95
0.4	-1.41
0.5	-1.72
0.6	-1.79
0.7	-1.61
0.8	-1.22
0.9	-0.74
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.9
0.4	-1.41
0.5	-1.72
0.6	-1.79
0.7	-1.61
0.8	-1.26
0.9	-0.78
0	0
0.1	-0.14
0.2	-0.64
0.3	-1.24
0.4	-1.75
0.5	-1.99
0.6	-1.89
0.7	-1.48
0.8	-0.9
0	0
0.1	-0.18
0.2	-0.64
0.3	-1.24
0.4	-1.7
0.5	-1.99
0.6	-1.89
0.7	-1.48
0.8	-0.9
0	0
0.1	-0.18
0.2	-0.65
0.3	-1.24
0.4	-1.75
0.5	-1.98
0.6	-1.89
0.7	-1.54
0.8	-0.96
0	0
0.1	-0.14
0.2	-0.64
0.3	-1.17
0.4	-1.7
0.5	-1.99
0.6	-1.92
0.7	-1.48
0.8	-0.89
0.9	-0.35
1	-0.03
