Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.37
1.6	1.27
1.7	1.11
1.8	0.92
1.9	0.7
2	0.49
2.1	0.29
2.2	0.13
2.3	0.03
0	0
0.1	-0.04
0.2	-0.18
0.3	-0.39
0.4	-0.67
0.5	-0.9
0.6	-1.13
0.7	-1.27
0.8	-1.3
0.9	-1.23
1	-1.06
1.1	-0.83
1.2	-0.57
1.3	-0.32
0	0
0.1	-0.04
0.2	-0.2
0.3	-0.42
0.4	-0.67
0.5	-0.9
0.6	-1.11
0.7	-1.26
0.8	-1.3
0.9	-1.22
1	-1.08
1.1	-0.83
1.2	-0.57
1.3	-0.32
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.35
0.4	-0.57
0.5	-0.78
0.6	-0.96
0.7	-1.07
0.8	-1.1
0.9	-1.1
1	-1.07
1.1	-0.97
1.2	-0.79
1.3	-0.58
1.4	-0.36
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.35
0.4	-0.55
0.5	-0.78
0.6	-0.96
0.7	-1.07
0.8	-1.1
0.9	-1.1
1	-1.07
1.1	-0.97
1.2	-0.79
1.3	-0.58
1.4	-0.36
0	0
0.1	-0.03
0.2	-0.17
0.3	-0.33
0.4	-0.55
0.5	-0.76
0.6	-0.94
0.7	-1.06
0.8	-1.1
0.9	-1.1
1	-1.07
1.1	-0.97
1.2	-0.79
1.3	-0.6
1.4	-0.36
0	0
0.1	-0.03
0.2	-0.15
0.3	-0.33
0.4	-0.55
0.5	-0.78
0.6	-0.96
0.7	-1.07
0.8	-1.1
0.9	-1.1
1	-1.07
1.1	-0.97
1.2	-0.79
1.3	-0.58
1.4	-0.36
0	0
0.1	-0.04
0.2	-0.14
0.3	-0.31
0.4	-0.51
0.5	-0.71
0.6	-0.88
0.7	-0.98
0.8	-1
0.9	-0.93
1	-0.81
1.1	-0.62
1.2	-0.4
0	0
0.1	-0.04
0.2	-0.21
0.3	-0.4
0.4	-0.65
0.5	-0.9
0.6	-1.05
0.7	-1.1
0.8	-1.05
0.9	-0.89
1	-0.67
1.1	-0.42
