Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.32
1.6	1.19
1.7	1.01
1.8	0.8
1.9	0.58
2	0.37
2.1	0.2
2.2	0.07
2.3	0.01
0	0
0.1	-0.06
0.2	-0.22
0.3	-0.46
0.4	-0.71
0.5	-0.99
0.6	-1.22
0.7	-1.36
0.8	-1.4
0.9	-1.3
1	-1.11
1.1	-0.85
1.2	-0.57
1.3	-0.33
0	0
0.1	-0.05
0.2	-0.2
0.3	-0.43
0.4	-0.71
0.5	-0.99
0.6	-1.24
0.7	-1.37
0.8	-1.4
0.9	-1.3
1	-1.13
1.1	-0.85
1.2	-0.56
1.3	-0.3
0	0
0.1	-0.07
0.2	-0.27
0.3	-0.55
0.4	-0.88
0.5	-1.18
0.6	-1.4
0.7	-1.5
0.8	-1.46
0.9	-1.29
1	-1.01
1.1	-0.69
1.2	-0.38
0	0
0.1	-0.05
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.79
0.4	-1.16
0.5	-1.3
0.6	-1.2
0.7	-0.9
0.8	-0.51
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.83
0.4	-1.16
0.5	-1.3
0.6	-1.2
0.7	-0.91
0.8	-0.51
0	0
0.1	-0.15
0.2	-0.53
0.3	-0.99
0.4	-1.32
0.5	-1.38
0.6	-1.14
0.7	-0.71
0	0
0.1	-0.15
0.2	-0.53
0.3	-0.94
0.4	-1.32
0.5	-1.38
0.6	-1.14
0.7	-0.72
