Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.4
1.6	1.38
1.7	1.31
1.8	1.17
1.9	0.99
2	0.77
2.1	0.55
2.2	0.35
2.3	0.18
2.4	0.06
0	0
0.1	-0.04
0.2	-0.19
0.3	-0.41
0.4	-0.71
0.5	-0.96
0.6	-1.19
0.7	-1.36
0.8	-1.4
0.9	-1.33
1	-1.19
1.1	-0.93
1.2	-0.68
1.3	-0.41
0	0
0.1	-0.11
0.2	-0.45
0.3	-0.95
0.4	-1.44
0.5	-1.78
0.6	-1.9
0.7	-1.73
0.8	-1.35
0.9	-0.84
1	-0.37
0	0
0.1	-0.16
0.2	-0.58
0.3	-1.13
0.4	-1.64
0.5	-1.95
0.6	-1.97
0.7	-1.68
0.8	-1.18
0.9	-0.63
0	0
0.1	-0.11
0.2	-0.47
0.3	-0.97
0.4	-1.44
0.5	-1.74
0.6	-1.8
0.7	-1.71
0.8	-1.38
0.9	-0.89
1	-0.36
0	0
0.1	-0.14
0	0
0.1	-0.14
0.2	-0.47
0.3	-1.02
0.4	-1.48
0.5	-1.76
0.6	-1.8
0.7	-1.74
0.8	-1.47
0.9	-1.01
1	-0.46
0	0
0.1	-0.14
0.2	-0.52
0.3	-1.02
0.4	-1.48
0.5	-1.74
0.6	-1.8
0.7	-1.74
0.8	-1.43
0.9	-0.95
1	-0.46
0	0
0.1	-0.14
0.2	-0.52
0.3	-1.02
0.4	-1.48
0.5	-1.76
0.6	-1.8
0.7	-1.74
0.8	-1.43
0.9	-0.95
1	-0.46
0	0
0.1	-0.11
0.2	-0.47
0.3	-0.97
0.4	-1.44
0.5	-1.74
0.6	-1.8
0.7	-1.76
0.8	-1.47
0.9	-1.01
1	-0.46
0	0
0.1	-0.11
0.2	-0.52
0.3	-0.96
0.4	-1.44
0.5	-1.74
0.6	-1.8
0.7	-1.76
0.8	-1.47
0.9	-1
1	-0.51
1.1	-0.13
