Time	X	Z
0	4.926	3.611
0.1	4.926	3.611
0.2	7.913	2.053
0.3	7.913	2.056
0.4	7.913	2.056
0.5	7.913	2.057
0.6	7.914	2.06
0.7	7.914	2.06
0.8	7.914	2.061
0.9	7.914	2.058
1	7.914	2.058
1.1	7.914	2.057
1.2	7.914	2.059
1.3	7.914	2.06
1.4	7.914	2.06
1.5	7.914	2.059
1.6	7.914	2.06
1.7	7.915	2.06
1.8	7.915	2.06
1.9	7.914	2.059
2	7.914	2.06
2.1	7.912	2.062
2.2	7.913	2.063
2.3	7.913	2.063
2.4	7.908	2.064
2.5	7.908	2.065
2.6	7.971	2.048
2.7	7.999	2.035
2.8	8.037	2.016
2.9	8.06	2.008
3	8.077	2.012
3.1	8.097	2.007
3.2	8.099	2.013
3.3	8.086	2.032
3.4	8.066	2.054
3.5	8.057	2.068
3.6	8.048	2.067
3.7	8.041	2.073
3.8	8.03	2.081
3.9	8.02	2.093
4	8.018	2.114
4.1	8.025	2.147
4.2	8.028	2.195
4.3	8.026	2.248
4.4	8.024	2.288
4.5	8.021	2.319
4.6	8.02	2.341
4.7	8.022	2.356
4.8	8.021	2.364
4.9	7.999	2.372
5	7.951	2.394
5.1	7.932	2.417
5.2	7.934	2.43
5.3	7.913	2.418
5.4	7.857	2.41
5.5	7.803	2.419
5.6	7.779	2.441
5.7	7.76	2.497
5.8	7.739	2.585
5.9	7.719	2.676
6	7.712	2.749
6.1	7.73	2.824
6.2	7.761	2.866
6.3	7.796	2.897
6.4	7.822	2.916
6.5	7.845	2.928
6.6	7.86	2.931
6.7	7.867	2.931
6.8	7.867	2.93
6.9	7.87	2.92
7	7.887	2.891
7.1	7.92	2.855
7.2	7.961	2.825
7.3	8.009	2.802
7.4	8.038	2.792
7.5	8.053	2.773
7.6	8.057	2.734
7.7	8.05	2.695
7.8	8.038	2.654
7.9	8.031	2.634
8	8.026	2.622
8.1	8.021	2.603
8.2	8.012	2.578
8.3	8.007	2.555
8.4	7.998	2.529
8.5	7.993	2.511
8.6	7.993	2.496
8.7	7.993	2.48
8.8	7.994	2.465
8.9	7.991	2.449
9	7.99	2.438
