Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.27
0.4	0.46
0.5	0.7
0.6	0.89
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.39
1.4	1.31
1.5	1.18
1.6	0.98
1.7	0.78
1.8	0.57
1.9	0.37
2	0.19
2.1	0.06
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.29
0.4	-0.48
0.5	-0.69
0.6	-0.9
0.7	-1.11
0.8	-1.25
0.9	-1.36
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.37
1.7	-1.28
1.8	-1.14
1.9	-0.95
2	-0.74
2.1	-0.52
2.2	-0.32
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.27
0.4	-0.47
0.5	-0.69
0.6	-0.9
0.7	-1.09
0.8	-1.25
0.9	-1.36
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.38
1.7	-1.29
1.8	-1.14
1.9	-0.94
2	-0.74
2.1	-0.52
2.2	-0.32
0	0
0.1	-0.03
0.2	-0.14
0.3	-0.29
0.4	-0.51
0.5	-0.73
0.6	-0.98
0.7	-1.19
0.8	-1.36
0.9	-1.46
1	-1.5
1.1	-1.5
1.2	-1.5
1.3	-1.5
1.4	-1.5
1.5	-1.47
1.6	-1.37
1.7	-1.21
1.8	-1
1.9	-0.77
2	-0.54
2.1	-0.33
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.29
0.4	-0.47
0.5	-0.68
0.6	-0.9
0.7	-1.1
0.8	-1.25
0.9	-1.36
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.38
1.7	-1.29
1.8	-1.15
1.9	-0.94
2	-0.74
2.1	-0.53
2.2	-0.31
0	0
0.1	-0.03
0.2	-0.12
0.3	-0.29
0.4	-0.47
0.5	-0.68
0.6	-0.9
0.7	-1.09
0.8	-1.25
0.9	-1.36
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.38
1.7	-1.29
1.8	-1.15
1.9	-0.96
2	-0.75
2.1	-0.53
2.2	-0.32
0	0
0.1	-0.03
0.2	-0.13
0.3	-0.29
0.4	-0.49
0.5	-0.72
0.6	-0.96
0.7	-1.17
0.8	-1.34
0.9	-1.45
1	-1.5
1.1	-1.5
1.2	-1.5
1.3	-1.5
1.4	-1.5
1.5	-1.47
1.6	-1.37
1.7	-1.21
1.8	-1.02
1.9	-0.77
2	-0.54
2.1	-0.33
