Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.48
0.5	0.69
0.6	0.91
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.37
1.6	1.27
1.7	1.12
1.8	0.91
1.9	0.7
2	0.48
2.1	0.3
2.2	0.14
2.3	0.04
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.91
0.4	-1.24
0.5	-1.4
0.6	-1.26
0.7	-0.92
0.8	-0.48
0	0
0.1	-0.13
0.2	-0.47
0.3	-0.9
0.4	-1.26
0.5	-1.4
0.6	-1.27
0.7	-0.91
0.8	-0.46
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.91
0.4	-1.27
0.5	-1.4
0.6	-1.27
0.7	-0.95
0.8	-0.52
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.92
0.4	-1.27
0.5	-1.4
0.6	-1.26
0.7	-0.91
0.8	-0.47
0	0
0.1	-0.13
0.2	-0.44
0.3	-0.88
0.4	-1.25
0.5	-1.4
0.6	-1.29
0.7	-0.96
0.8	-0.53
0	0
0.1	-0.12
0.2	-0.45
0.3	-0.85
0.4	-1.16
0.5	-1.3
0.6	-1.26
0.7	-0.98
0.8	-0.58
0	0
0.1	-0.12
0.2	-0.38
0.3	-0.75
0.4	-1.09
0.5	-1.2
0.6	-1.19
0.7	-1.03
0.8	-0.7
0.9	-0.33
0	0
0.1	-0.12
0.2	-0.41
0.3	-0.78
0.4	-1.08
0.5	-1.2
0.6	-1.2
0.7	-1.06
0.8	-0.77
0	0
0.1	-0.12
0.2	-0.45
0.3	-0.85
0.4	-1.18
0.5	-1.3
0.6	-1.24
0.7	-0.97
0.8	-0.57
0	0
0.1	-0.16
0.2	-0.64
0.3	-1.2
0.4	-1.56
0.5	-1.54
0.6	-1.14
0.7	-0.59
0	0
0.1	-0.17
0.2	-0.64
0.3	-1.2
0.4	-1.57
0.5	-1.51
0.6	-1.09
0.7	-0.52
0	0
0.1	-0.2
0.2	-0.69
0.3	-1.19
0.4	-1.57
0.5	-1.51
0.6	-1.09
0.7	-0.53
0	0
0.1	-0.16
0.2	-0.64
0.3	-1.2
0.4	-1.56
0.5	-1.54
0.6	-1.16
0.7	-0.6
0	0
0.1	-0.19
0.2	-0.65
0.3	-1.24
0.4	-1.57
0.5	-1.6
0.6	-1.4
0.7	-0.9
0	0
0.1	-0.19
0.2	-0.74
0.3	-1.27
0.4	-1.67
0.5	-1.7
0.6	-1.43
0.7	-0.95
0	0
0.1	-0.19
0.2	-0.77
0.3	-1.34
0.4	-1.77
0.5	-1.73
0.6	-1.24
0.7	-0.65
0	0
0.1	-0.18
0.2	-0.73
0.3	-1.37
0.4	-1.76
0.5	-1.73
0.6	-1.29
0.7	-0.65
0	0
0.1	-0.18
0.2	-0.72
0.3	-1.38
0.4	-1.76
0.5	-1.73
0.6	-1.29
0.7	-0.64
0.8	-0.13
