Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.48
0.5	0.69
0.6	0.91
0.7	1.09
0.8	1.25
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.38
1.5	1.31
1.6	1.17
1.7	0.99
1.8	0.77
1.9	0.56
2	0.37
2.1	0.19
2.2	0.07
0	0
0.1	-0.03
0.2	-0.14
0.3	-0.32
0.4	-0.54
0.5	-0.77
0.6	-1
0.7	-1.19
0.8	-1.33
0.9	-1.4
1	-1.38
1.1	-1.29
1.2	-1.13
1.3	-0.93
1.4	-0.72
1.5	-0.46
0	0
0.1	-0.04
0.2	-0.15
0.3	-0.32
0.4	-0.54
0.5	-0.77
0.6	-1
0.7	-1.19
0.8	-1.33
0.9	-1.4
1	-1.38
1.1	-1.29
1.2	-1.13
1.3	-0.93
1.4	-0.69
1.5	-0.45
1.6	-0.25
0	0
0.1	-0.05
0.2	-0.22
0.3	-0.47
0.4	-0.75
0.5	-1.07
0.6	-1.34
0.7	-1.52
0.8	-1.6
0.9	-1.55
1	-1.39
1.1	-1.15
1.2	-0.85
1.3	-0.54
1.4	-0.28
0	0
0.1	-0.08
0.2	-0.32
0.3	-0.66
0.4	-1.05
0.5	-1.41
0.6	-1.67
0.7	-1.8
0.8	-1.75
0.9	-1.55
1	-1.22
1.1	-0.84
1.2	-0.47
