Time	X	Z
0	7.616	2.26
0.1	7.616	2.26
0.2	7.616	2.26
0.3	7.616	2.26
0.4	7.616	2.26
0.5	7.616	2.26
0.6	7.616	2.26
0.7	7.616	2.26
0.8	7.616	2.26
0.9	7.616	2.26
1	7.616	2.26
1.1	7.616	2.26
1.2	7.616	2.26
1.3	7.616	2.26
1.4	7.616	2.26
1.5	7.616	2.26
1.6	7.616	2.26
1.7	7.616	2.26
1.8	7.616	2.26
1.9	7.616	2.26
2	7.616	2.26
2.1	7.616	2.26
2.2	7.616	2.26
2.3	7.616	2.26
2.4	7.616	2.26
2.5	7.616	2.26
2.6	7.616	2.26
2.7	7.616	2.26
2.8	7.616	2.26
2.9	7.616	2.26
3	7.616	2.26
3.1	7.616	2.26
3.2	7.616	2.26
3.3	7.616	2.26
3.4	7.616	2.26
3.5	7.616	2.26
3.6	7.616	2.26
3.7	7.616	2.26
3.8	7.616	2.26
3.9	7.616	2.26
4	7.616	2.26
4.1	7.616	2.26
4.2	7.616	2.26
4.3	7.616	2.26
4.4	7.616	2.26
4.5	7.616	2.26
4.6	7.616	2.26
4.7	7.616	2.26
4.8	7.616	2.26
4.9	7.616	2.26
5	7.616	2.26
5.1	7.616	2.26
5.2	7.616	2.26
5.3	7.616	2.26
5.4	7.616	2.26
5.5	7.616	2.26
5.6	7.616	2.26
5.7	7.616	2.26
5.8	7.616	2.26
5.9	7.616	2.26
6	7.616	2.26
6.1	7.616	2.26
6.2	7.616	2.26
6.3	7.616	2.26
6.4	7.616	2.26
6.5	7.616	2.26
6.6	7.616	2.26
6.7	7.616	2.26
6.8	7.616	2.26
6.9	7.616	2.26
7	7.616	2.26
7.1	7.616	2.26
7.2	7.616	2.26
7.3	7.616	2.26
7.4	7.616	2.26
7.5	7.616	2.26
7.6	7.616	2.26
7.7	7.616	2.26
7.8	7.616	2.26
7.9	7.616	2.26
8	7.616	2.26
8.1	7.616	2.26
8.2	7.616	2.26
8.3	7.616	2.26
8.4	7.616	2.26
8.5	7.616	2.26
8.6	7.616	2.26
8.7	7.616	2.26
8.8	7.616	2.26
8.9	7.616	2.26
9	7.616	2.26
9.1	7.616	2.26
9.2	7.616	2.26
9.3	7.616	2.26
9.4	7.616	2.26
9.5	7.616	2.26
9.6	7.616	2.26
9.7	7.616	2.26
9.8	7.616	2.26
9.9	7.616	2.26
10	7.616	2.26
10.1	7.616	2.26
10.2	7.616	2.26
10.3	7.616	2.26
10.4	7.616	2.26
10.5	7.616	2.26
10.6	7.616	2.26
10.7	7.616	2.26
10.8	7.616	2.26
10.9	7.616	2.26
11	7.616	2.26
11.1	7.616	2.26
11.2	7.616	2.26
11.3	7.616	2.26
11.4	7.616	2.26
11.5	7.616	2.26
11.6	7.616	2.26
11.7	7.616	2.26
11.8	7.616	2.26
11.9	7.616	2.26
12	7.616	2.26
12.1	7.616	2.26
12.2	7.616	2.26
12.3	7.616	2.26
12.4	7.616	2.26
12.5	7.616	2.26
12.6	7.616	2.26
12.7	7.616	2.26
12.8	7.616	2.26
12.9	7.616	2.26
13	7.616	2.26
13.1	7.616	2.26
13.2	7.616	2.26
13.3	7.616	2.26
13.4	7.616	2.26
13.5	7.616	2.26
13.6	7.616	2.26
13.7	7.616	2.26
13.8	7.616	2.26
13.9	7.616	2.26
14	7.616	2.26
14.1	7.616	2.26
14.2	7.616	2.26
14.3	7.616	2.26
14.4	7.616	2.26
14.5	7.616	2.26
14.6	7.616	2.26
14.7	7.616	2.26
14.8	7.616	2.26
14.9	7.616	2.26
15	7.616	2.26
15.1	7.616	2.26
15.2	7.616	2.26
15.3	7.616	2.26
15.4	7.616	2.26
15.5	7.616	2.26
15.6	7.616	2.26
15.7	7.616	2.26
15.8	7.616	2.26
15.9	7.616	2.26
16	7.616	2.26
16.1	7.616	2.26
16.2	7.616	2.26
16.3	7.616	2.26
16.4	7.616	2.26
16.5	7.616	2.26
16.6	7.616	2.26
16.7	7.616	2.26
16.8	7.616	2.26
16.9	7.616	2.26
17	7.616	2.26
17.1	7.616	2.26
17.2	7.616	2.26
17.3	7.616	2.26
17.4	7.616	2.26
17.5	7.616	2.26
17.6	7.616	2.26
17.7	7.616	2.26
17.8	7.616	2.26
17.9	7.616	2.26
18	7.616	2.26
18.1	7.616	2.26
18.2	7.616	2.26
18.3	7.616	2.26
18.4	7.616	2.26
18.5	7.616	2.26
18.6	7.616	2.26
18.7	7.616	2.26
18.8	7.616	2.26
18.9	7.616	2.26
19	7.616	2.26
19.1	7.616	2.26
19.2	7.616	2.26
19.3	7.616	2.26
19.4	7.616	2.26
19.5	7.616	2.26
19.6	7.616	2.26
19.7	7.616	2.26
19.8	7.616	2.26
19.9	7.616	2.26
20	7.616	2.26
20.1	7.616	2.26
20.2	7.616	2.26
20.3	7.616	2.26
20.4	7.616	2.26
20.5	7.616	2.26
20.6	7.616	2.26
20.7	7.616	2.26
