Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.27
0.4	0.46
0.5	0.7
0.6	0.9
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.29
1.7	1.15
1.8	0.96
1.9	0.75
2	0.53
2.1	0.33
2.2	0.16
2.3	0.05
0	0
0.1	-0.23
0.2	-0.76
0.3	-1.22
0.4	-1.25
0.5	-0.84
0	0
0.1	-0.24
0.2	-0.78
0.3	-1.22
0.4	-1.27
0.5	-0.89
0	0
0.1	-0.24
0.2	-0.72
0.3	-1.2
0.4	-1.27
0.5	-0.87
0	0
0.1	-0.18
0.2	-0.7
0.3	-1.13
0.4	-1.2
0.5	-0.96
0	0
0.1	-0.19
0.2	-0.72
0.3	-1.11
0.4	-1.2
0.5	-0.97
0	0
0.1	-0.19
0.2	-0.72
0.3	-1.22
0.4	-1.27
0.5	-0.89
0	0
0.1	-0.21
0.2	-0.77
0.3	-1.2
0.4	-1.25
0.5	-0.84
