Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.28
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.3
1.7	1.17
1.8	0.99
1.9	0.76
2	0.56
2.1	0.35
2.2	0.18
2.3	0.06
0	0
0.1	-0.12
0.2	-0.48
0.3	-0.88
0.4	-1.09
0.5	-1
0.6	-0.62
0	0
0.1	-0.1
0.2	-0.53
0.3	-0.88
0.4	-1.1
0.5	-1
0.6	-0.66
0	0
0.1	-0.13
0.2	-0.49
0.3	-0.89
0.4	-1.09
0.5	-1.01
0.6	-0.67
0	0
0.1	-0.14
0.2	-0.51
0.3	-0.9
0.4	-1.1
0.5	-0.97
0.6	-0.65
0	0
0.1	-0.16
0.2	-0.66
0.3	-1.05
0.4	-1.2
0.5	-0.95
0.6	-0.49
0	0
0.1	-0.25
0.2	-0.8
0.3	-1.21
0.4	-1.25
0.5	-0.82
0	0
0.1	-0.25
0.2	-0.8
0.3	-1.24
0.4	-1.23
0.5	-0.77
0	0
0.1	-0.21
0.2	-0.78
0.3	-1.22
0.4	-1.24
0.5	-0.76
0	0
0.1	-0.19
0.2	-0.78
0.3	-1.24
0.4	-1.23
0.5	-0.78
0	0
0.1	-0.18
0.2	-0.67
0.3	-1.12
0.4	-1.2
0.5	-0.88
0	0
0.1	-0.19
0.2	-0.7
0.3	-1.13
0.4	-1.19
0.5	-0.87
0.6	-0.35
0	0
0.1	-0.21
0.2	-0.74
0.3	-1.22
0.4	-1.25
0.5	-0.83
0	0
0.1	-0.24
0.2	-0.74
0.3	-1.21
0.4	-1.24
0.5	-0.82
0	0
0.1	-0.22
0.2	-0.76
0.3	-1.22
0.4	-1.25
0.5	-0.82
0	0
0.1	-0.22
0.2	-0.7
0.3	-1.13
0.4	-1.2
0.5	-0.92
0	0
0.1	-0.19
0.2	-0.69
0.3	-1.12
0.4	-1.2
0.5	-0.92
0	0
0.1	-0.23
0.2	-0.72
0.3	-1.14
0.4	-1.19
0.5	-0.91
0	0
0.1	-0.2
0.2	-0.74
0.3	-1.21
0.4	-1.24
0.5	-0.83
0	0
0.1	-0.2
0.2	-0.79
0.3	-1.24
0.4	-1.25
0.5	-0.79
0	0
0.1	-0.25
0.2	-0.74
0.3	-1.24
0.4	-1.25
0.5	-0.81
0.6	-0.24
