Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.29
0.4	0.46
0.5	0.67
0.6	0.9
0.7	1.09
0.8	1.25
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.31
1.6	1.17
1.7	0.99
1.8	0.79
1.9	0.55
2	0.35
2.1	0.19
2.2	0.06
0	0
0.1	-0.22
0.2	-0.66
0.3	-1.07
0.4	-1.02
0.5	-0.65
0	0
0.1	-0.18
0.2	-0.66
0.3	-1.05
0.4	-1.02
0.5	-0.61
0	0
0.1	-0.15
0.2	-0.69
0.3	-1.04
0.4	-1.06
0.5	-0.66
0	0
0.1	-0.18
0.2	-0.66
0.3	-1.05
0.4	-1.1
0.5	-0.89
0.6	-0.38
0	0
0.1	-0.2
0.2	-0.67
0.3	-1.04
0.4	-1.1
0.5	-0.9
0.6	-0.44
0	0
0.1	-0.22
0.2	-0.7
0.3	-1.07
0.4	-1.1
0.5	-0.91
0.6	-0.44
0	0
0.1	-0.18
0.2	-0.7
0.3	-1.05
0.4	-1.1
0.5	-0.91
0.6	-0.38
0	0
0.1	-0.2
0.2	-0.72
0.3	-1.14
0.4	-1.19
0.5	-0.8
0	0
0.1	-0.19
0.2	-0.72
0.3	-1.17
0.4	-1.18
0.5	-0.83
0	0
0.1	-0.2
0.2	-0.73
0.3	-1.15
0.4	-1.19
0.5	-0.84
