Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.29
0.4	0.46
0.5	0.69
0.6	0.91
0.7	1.11
0.8	1.25
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.33
1.5	1.2
1.6	1.02
1.7	0.83
1.8	0.6
1.9	0.39
2	0.21
2.1	0.08
2.2	0.01
0	0
0.1	-0.12
0.2	-0.39
0.3	-0.76
0.4	-0.98
0.5	-0.95
0.6	-0.72
0.7	-0.37
0	0
0.1	-0.12
0.2	-0.4
0.3	-0.74
0.4	-0.98
0.5	-0.97
0.6	-0.75
0.7	-0.38
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.77
0.4	-0.97
0.5	-0.96
0.6	-0.76
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.77
0.4	-0.98
0.5	-0.96
0.6	-0.73
0.7	-0.39
0	0
0.1	-0.1
0.2	-0.43
0.3	-0.74
0.4	-0.97
0.5	-0.97
0.6	-0.72
0.7	-0.41
0	0
0.1	-0.12
0.2	-0.43
0.3	-0.77
0.4	-0.98
0.5	-0.97
0.6	-0.75
0.7	-0.4
