Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.27
0.4	0.48
0.5	0.69
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.34
1.6	1.22
1.7	1.08
1.8	0.85
1.9	0.65
2	0.43
2.1	0.24
2.2	0.1
2.3	0.02
0	0
0.1	-0.43
0.2	-1.31
0.3	-1.15
0	0
0.1	-0.43
0.2	-1.32
0.3	-1.16
0	0
0.1	-0.52
0.2	-1.31
0.3	-1.15
0	0
0.1	-0.45
0.2	-1.33
0.3	-1.22
0	0
0.1	-0.46
0.2	-1.14
0.3	-1.17
0	0
0.1	-0.46
0.2	-1.14
0.3	-1.14
0.4	-0.47
0	0
0.1	-0.38
0.2	-1.09
0.3	-1.17
0.4	-0.47
0	0
0.1	-0.39
0.2	-1.1
0.3	-1.17
0.4	-0.48
0	0
0.1	-0.38
0.2	-1.14
0.3	-1.19
0.4	-1.19
0.5	-1.14
0	0
0.1	-0.38
0.2	-1.12
0.3	-1.14
0	0
0.1	-0.44
0.2	-1.13
0.3	-1.17
