Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.48
0.5	0.69
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.35
1.6	1.24
1.7	1.07
1.8	0.89
1.9	0.66
2	0.45
2.1	0.26
2.2	0.11
2.3	0.02
0	0
0.1	-0.18
0.2	-0.7
0.3	-1.25
0.4	-1.5
0.5	-1.27
0.6	-0.73
0	0
0.1	-0.22
0.2	-0.76
0.3	-1.29
0.4	-1.5
0.5	-1.31
0.6	-0.78
0	0
0.1	-0.19
0.2	-0.72
0.3	-1.26
0.4	-1.5
0.5	-1.23
0.6	-0.74
0	0
0.1	-0.18
0.2	-0.72
0.3	-1.29
0.4	-1.5
0.5	-1.27
0.6	-0.67
0	0
0.1	-0.23
0.2	-0.7
0.3	-1.3
0.4	-1.5
0.5	-1.31
0.6	-0.73
0	0
0.1	-0.18
0.2	-0.77
0.3	-1.25
0.4	-1.5
0.5	-1.23
0.6	-0.68
0	0
0.1	-0.21
0.2	-0.74
0.3	-1.28
0.4	-1.5
0.5	-1.27
0.6	-0.71
0	0
0.1	-0.22
0.2	-0.77
0.3	-1.28
0.4	-1.5
0.5	-1.27
0.6	-0.73
0	0
0.1	-0.18
0.2	-0.7
0.3	-1.26
0.4	-1.5
0.5	-1.28
0.6	-0.7
0	0
0.1	-0.18
0.2	-0.77
0.3	-1.25
0.4	-1.5
0.5	-1.23
0.6	-0.73
0	0
0.1	-0.22
0.2	-0.76
0.3	-1.29
0.4	-1.5
0.5	-1.27
0.6	-0.72
0	0
0.1	-0.21
0.2	-0.74
0.3	-1.28
0.4	-1.5
0.5	-1.26
0.6	-0.73
0	0
0.1	-0.22
0.2	-0.9
0.3	-1.46
0.4	-1.57
0.5	-1.14
0.6	-0.49
0	0
0.1	-0.43
0.2	-1.52
0.3	-2
0.4	-1.5
0.5	-0.48
0	0
0.1	-0.38
0.2	-1.14
0.3	-1.5
0.4	-1.5
0.5	-1.18
0	0
0.1	-0.22
0.2	-0.67
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.85
0.8	-0.46
0	0
0.1	-0.17
0.2	-0.59
0.3	-0.8
0.4	-0.8
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.73
0	0
0.1	-0.2
0.2	-0.61
0.3	-0.8
0.4	-0.8
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.73
0	0
0.1	-0.21
0.2	-0.73
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-0.73
0	0
0.1	-0.19
0.2	-0.68
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.85
0.8	-0.5
0	0
0.1	-0.2
0.2	-0.64
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.87
0.8	-0.46
0	0
0.1	-0.22
0.2	-0.68
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.85
0.8	-0.47
0	0
0.1	-0.21
0.2	-0.67
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.85
0.8	-0.46
0	0
0.1	-0.19
0.2	-0.66
0.3	-0.9
0.4	-0.86
0	0
0.1	-0.18
0.2	-0.65
0.3	-0.9
0.4	-0.82
0	0
0	0
0.1	-0.21
0.2	-0.72
0.3	-1
0.4	-1
0.5	-0.91
0	0
0.1	-0.21
0.2	-0.74
0.3	-1
0.4	-1
0.5	-0.9
0	0
0.1	-0.21
0.2	-0.72
0.3	-1
0.4	-1
0.5	-0.89
0.6	-0.41
0	0
0.1	-0.22
0.2	-0.72
0.3	-1
0.4	-1
0.5	-0.88
0.6	-0.4
0	0
0.1	-0.15
0.2	-0.76
0.3	-1
0.4	-1
0.5	-0.9
