Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.33
1.6	1.2
1.7	1.03
1.8	0.82
1.9	0.6
2	0.39
2.1	0.21
2.2	0.08
2.3	0.01
0	0
0.1	-0.05
0.2	-0.23
0.3	-0.51
0.4	-0.82
0.5	-1.1
0.6	-1.31
0.7	-1.4
0.8	-1.35
0.9	-1.14
1	-0.86
1.1	-0.55
1.2	-0.27
0	0
0.1	-0.07
0.2	-0.26
0.3	-0.54
0.4	-0.85
0.5	-1.13
0.6	-1.33
0.7	-1.4
0.8	-1.33
0.9	-1.14
1	-0.86
1.1	-0.55
1.2	-0.27
0	0
0.1	-0.07
0.2	-0.26
0.3	-0.54
0.4	-0.85
0.5	-1.13
0.6	-1.33
0.7	-1.4
0.8	-1.35
0.9	-1.17
1	-0.89
1.1	-0.58
1.2	-0.3
0	0
0.1	-0.06
0.2	-0.2
0.3	-0.44
0.4	-0.7
0.5	-0.95
0.6	-1.12
0.7	-1.2
0.8	-1.2
0.9	-1.17
1	-1.04
1.1	-0.82
1.2	-0.56
1.3	-0.3
0	0
0.1	-0.05
0.2	-0.18
0.3	-0.42
0.4	-0.64
0.5	-0.89
0.6	-1.04
0.7	-1.1
0.8	-1.1
0.9	-1.1
1	-1.05
1.1	-0.89
1.2	-0.68
1.3	-0.43
0	0
0.1	-0.04
0.2	-0.19
0.3	-0.36
0.4	-0.58
0.5	-0.81
0.6	-0.94
0.7	-1
0.8	-1
0.9	-1
1	-1
1.1	-0.94
1.2	-0.8
1.3	-0.6
1.4	-0.37
0	0
0.1	-0.05
0.2	-0.19
0.3	-0.39
0.4	-0.61
0.5	-0.79
0.6	-0.95
0.7	-1
0.8	-1
0.9	-1
1	-1
1.1	-0.94
1.2	-0.79
1.3	-0.59
1.4	-0.37
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.33
0.4	-0.53
0.5	-0.71
0.6	-0.84
0.7	-0.9
0.8	-0.9
0.9	-0.9
1	-0.9
1.1	-0.9
1.2	-0.86
1.3	-0.73
1.4	-0.53
1.5	-0.33
0	0
0.1	-0.04
0.2	-0.17
0.3	-0.35
0.4	-0.54
0.5	-0.72
0.6	-0.85
0.7	-0.9
0.8	-0.9
0.9	-0.9
1	-0.9
1.1	-0.9
1.2	-0.85
1.3	-0.72
1.4	-0.53
1.5	-0.33
1.6	-0.16
1.7	-0.04
