Time	X	Z
0	7.879	2.467
0.1	7.879	2.467
0.2	7.879	2.468
0.3	7.879	2.467
0.4	7.879	2.467
0.5	7.879	2.467
0.6	7.879	2.467
0.7	7.879	2.467
0.8	7.879	2.467
0.9	7.879	2.468
1	7.879	2.467
1.1	7.88	2.467
1.2	7.88	2.467
1.3	7.88	2.467
1.4	7.88	2.468
1.5	7.88	2.468
1.6	7.88	2.468
1.7	7.88	2.468
1.8	7.88	2.467
1.9	7.88	2.468
2	7.88	2.468
2.1	7.88	2.468
2.2	7.88	2.468
2.3	7.88	2.468
2.4	7.88	2.468
2.5	7.88	2.468
2.6	7.88	2.468
2.7	7.88	2.468
2.8	7.88	2.468
2.9	7.88	2.468
3	7.88	2.468
3.1	7.88	2.468
3.2	7.88	2.468
3.3	7.88	2.468
3.4	7.88	2.468
3.5	7.88	2.468
3.6	7.88	2.468
3.7	7.88	2.468
3.8	7.88	2.468
3.9	7.88	2.468
4	7.88	2.468
4.1	7.88	2.468
4.2	7.88	2.468
4.3	7.88	2.468
4.4	7.88	2.468
4.5	7.88	2.468
4.6	7.88	2.468
4.7	7.88	2.468
4.8	7.88	2.468
4.9	7.88	2.468
5	7.88	2.468
5.1	7.88	2.468
5.2	7.88	2.468
5.3	7.88	2.468
5.4	7.88	2.468
5.5	7.88	2.468
5.6	7.88	2.468
5.7	7.88	2.468
5.8	7.88	2.468
5.9	7.88	2.468
6	7.88	2.468
6.1	7.88	2.468
6.2	7.88	2.468
6.3	7.88	2.468
6.4	7.88	2.468
6.5	7.881	2.468
6.6	7.881	2.468
6.7	7.881	2.468
6.8	7.881	2.468
6.9	7.881	2.468
7	7.881	2.468
7.1	7.881	2.468
7.2	7.881	2.468
7.3	7.881	2.468
7.4	7.881	2.468
7.5	7.881	2.468
7.6	7.881	2.468
7.7	7.881	2.468
7.8	7.881	2.468
7.9	7.881	2.468
8	7.88	2.468
8.1	7.88	2.468
8.2	7.879	2.468
8.3	7.876	2.468
8.4	7.874	2.465
8.5	7.872	2.465
8.6	7.868	2.468
8.7	7.869	2.482
8.8	7.861	2.508
8.9	7.833	2.556
9	7.798	2.631
9.1	7.751	2.733
9.2	7.696	2.844
9.3	7.639	2.956
9.4	7.587	3.074
9.5	7.542	3.188
9.6	7.513	3.295
9.7	7.494	3.392
9.8	7.48	3.481
9.9	7.455	3.571
10	7.421	3.662
10.1	7.384	3.749
10.2	7.351	3.83
10.3	7.319	3.919
10.4	7.296	4.001
10.5	7.289	4.073
10.6	7.294	4.134
10.7	7.305	4.189
10.8	7.318	4.238
10.9	7.322	4.281
11	7.321	4.323
11.1	7.319	4.37
11.2	7.325	4.42
11.3	7.335	4.467
11.4	7.352	4.51
11.5	7.366	4.548
11.6	7.379	4.583
11.7	7.394	4.614
11.8	7.411	4.636
11.9	7.43	4.652
12	7.443	4.664
12.1	7.456	4.679
12.2	7.464	4.684
12.3	7.467	4.687
12.4	7.474	4.687
12.5	7.49	4.685
12.6	7.497	4.687
12.7	7.506	4.688
12.8	7.518	4.69
12.9	7.529	4.694
13	7.539	4.698
13.1	7.547	4.701
13.2	7.555	4.703
13.3	7.565	4.707
13.4	7.573	4.71
13.5	7.576	4.714
13.6	7.576	4.715
13.7	7.574	4.713
13.8	7.568	4.709
13.9	7.565	4.708
14	7.56	4.707
14.1	7.556	4.705
14.2	7.551	4.703
14.3	7.545	4.703
14.4	7.542	4.702
14.5	7.539	4.701
14.6	7.538	4.702
14.7	7.539	4.704
14.8	7.541	4.705
14.9	7.542	4.706
15	7.544	4.709
15.1	7.547	4.71
15.2	7.548	4.71
15.3	7.549	4.71
15.4	7.549	4.711
15.5	7.55	4.711
15.6	7.551	4.71
15.7	7.553	4.71
15.8	7.555	4.709
15.9	7.555	4.708
16	7.555	4.712
16.1	7.555	4.714
16.2	7.557	4.715
16.3	7.559	4.714
16.4	7.56	4.713
16.5	7.56	4.714
16.6	7.557	4.718
16.7	7.556	4.72
16.8	7.556	4.72
16.9	7.559	4.72
17	7.561	4.72
17.1	7.561	4.72
17.2	7.562	4.721
17.3	7.561	4.722
17.4	7.56	4.723
17.5	7.558	4.722
17.6	7.556	4.722
17.7	7.556	4.722
17.8	7.557	4.723
17.9	7.559	4.724
18	7.561	4.724
18.1	7.563	4.724
18.2	7.564	4.723
18.3	7.564	4.721
18.4	7.564	4.72
18.5	7.563	4.72
18.6	7.56	4.72
18.7	7.555	4.722
18.8	7.554	4.722
18.9	7.552	4.721
19	7.551	4.721
19.1	7.55	4.721
19.2	7.55	4.721
19.3	7.55	4.722
19.4	7.55	4.722
19.5	7.548	4.722
19.6	7.549	4.721
19.7	7.552	4.721
19.8	7.553	4.722
19.9	7.554	4.724
20	7.556	4.727
20.1	7.556	4.73
20.2	7.556	4.732
20.3	7.556	4.734
20.4	7.556	4.736
20.5	7.556	4.738
20.6	7.555	4.738
20.7	7.555	4.738
20.8	7.556	4.733
20.9	7.558	4.72
21	7.562	4.709
21.1	7.566	4.703
21.2	7.566	4.699
21.3	7.567	4.698
21.4	7.567	4.698
21.5	7.567	4.697
21.6	7.566	4.697
21.7	7.566	4.698
21.8	7.565	4.7
21.9	7.564	4.702
22	7.563	4.704
22.1	7.562	4.705
22.2	7.562	4.705
22.3	7.561	4.705
22.4	7.56	4.706
22.5	7.559	4.708
22.6	7.558	4.713
22.7	7.556	4.724
22.8	7.554	4.733
22.9	7.553	4.738
23	7.551	4.743
23.1	7.549	4.75
23.2	7.548	4.754
23.3	7.547	4.764
23.4	7.549	4.782
23.5	7.557	4.8
23.6	7.566	4.815
23.7	7.574	4.824
23.8	7.579	4.827
23.9	7.584	4.829
24	7.589	4.829
24.1	7.593	4.829
24.2	7.592	4.826
24.3	7.581	4.813
24.4	7.566	4.792
24.5	7.552	4.768
24.6	7.54	4.75
24.7	7.531	4.738
24.8	7.525	4.728
24.9	7.52	4.718
25	7.516	4.7
25.1	7.523	4.673
25.2	7.532	4.648
25.3	7.54	4.632
25.4	7.546	4.621
25.5	7.553	4.614
25.6	7.56	4.61
25.7	7.565	4.608
25.8	7.564	4.615
25.9	7.554	4.639
26	7.553	4.665
26.1	7.56	4.681
26.2	7.568	4.694
26.3	7.575	4.704
26.4	7.58	4.71
26.5	7.583	4.718
26.6	7.586	4.725
26.7	7.591	4.732
26.8	7.594	4.739
26.9	7.592	4.746
27	7.588	4.749
27.1	7.587	4.749
27.2	7.587	4.749
27.3	7.586	4.748
27.4	7.587	4.75
27.5	7.583	4.754
27.6	7.575	4.757
27.7	7.566	4.759
27.8	7.562	4.759
27.9	7.559	4.756
28	7.554	4.749
28.1	7.548	4.743
28.2	7.542	4.741
28.3	7.537	4.74
28.4	7.527	4.737
28.5	7.52	4.732
28.6	7.516	4.733
28.7	7.515	4.737
28.8	7.514	4.74
28.9	7.516	4.744
29	7.512	4.746
29.1	7.509	4.75
29.2	7.507	4.754
29.3	7.505	4.757
29.4	7.505	4.76
29.5	7.505	4.761
29.6	7.506	4.762
29.7	7.506	4.761
29.8	7.503	4.759
29.9	7.502	4.757
30	7.504	4.755
30.1	7.508	4.753
30.2	7.516	4.751
30.3	7.526	4.752
30.4	7.534	4.753
30.5	7.541	4.756
30.6	7.548	4.759
30.7	7.558	4.762
30.8	7.574	4.766
30.9	7.582	4.769
31	7.584	4.77
31.1	7.586	4.769
31.2	7.587	4.767
31.3	7.586	4.765
31.4	7.588	4.753
31.5	7.591	4.739
31.6	7.594	4.732
31.7	7.595	4.73
31.8	7.595	4.729
31.9	7.595	4.728
32	7.595	4.726
32.1	7.595	4.725
32.2	7.594	4.728
32.3	7.592	4.736
32.4	7.592	4.741
32.5	7.592	4.744
32.6	7.591	4.745
32.7	7.591	4.745
32.8	7.59	4.746
32.9	7.587	4.747
33	7.585	4.748
33.1	7.583	4.747
33.2	7.582	4.745
33.3	7.58	4.746
33.4	7.577	4.748
33.5	7.575	4.751
33.6	7.573	4.752
33.7	7.573	4.749
33.8	7.572	4.745
33.9	7.572	4.74
34	7.571	4.736
34.1	7.57	4.734
34.2	7.567	4.734
34.3	7.563	4.736
34.4	7.56	4.737
34.5	7.557	4.738
34.6	7.554	4.739
34.7	7.553	4.739
34.8	7.552	4.738
34.9	7.552	4.735
35	7.551	4.733
35.1	7.55	4.734
35.2	7.55	4.737
35.3	7.549	4.739
35.4	7.548	4.741
35.5	7.546	4.742
35.6	7.544	4.741
35.7	7.541	4.742
35.8	7.538	4.743
35.9	7.535	4.743
36	7.532	4.741
36.1	7.531	4.74
36.2	7.531	4.738
36.3	7.531	4.736
36.4	7.532	4.734
36.5	7.532	4.731
36.6	7.533	4.73
36.7	7.533	4.729
36.8	7.534	4.729
36.9	7.534	4.728
37	7.536	4.726
37.1	7.537	4.724
37.2	7.539	4.724
37.3	7.542	4.723
37.4	7.547	4.721
37.5	7.553	4.721
37.6	7.559	4.722
37.7	7.564	4.722
37.8	7.566	4.721
37.9	7.564	4.72
38	7.56	4.718
38.1	7.555	4.714
38.2	7.551	4.712
38.3	7.548	4.709
38.4	7.544	4.704
38.5	7.54	4.698
38.6	7.534	4.692
