Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.47
0.5	0.68
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.39
1.6	1.32
1.7	1.19
1.8	1.01
1.9	0.8
2	0.58
2.1	0.37
2.2	0.2
2.3	0.07
2.4	0.01
0	0
0.1	-0.09
0.2	-0.34
0.3	-0.69
0.4	-1.03
0.5	-1.27
0.6	-1.4
0.7	-1.33
0.8	-1.09
0.9	-0.75
1	-0.4
0	0
0.1	-0.09
0.2	-0.34
0.3	-0.68
0.4	-1.03
0.5	-1.29
0.6	-1.4
0.7	-1.33
0.8	-1.09
0.9	-0.75
1	-0.4
0	0
0.1	-0.06
0.2	-0.29
0.3	-0.59
0.4	-0.89
0.5	-1.11
0.6	-1.2
0.7	-1.2
0.8	-1.14
0.9	-0.94
1	-0.65
1.1	-0.34
0	0
0.1	-0.07
0.2	-0.22
0.3	-0.46
0.4	-0.71
0.5	-0.91
0.6	-1
0.7	-1
0.8	-1
0.9	-0.99
1	-0.89
1.1	-0.65
1.2	-0.4
0	0
0.1	-0.03
0.2	-0.15
0.3	-0.28
0.4	-0.44
0.5	-0.55
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.6
1.2	-0.6
1.3	-0.6
1.4	-0.6
1.5	-0.58
1.6	-0.48
1.7	-0.34
0	0
0.1	-0.05
0.2	-0.18
0.3	-0.39
0.4	-0.59
0.5	-0.73
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.8
1	-0.8
1.1	-0.79
1.2	-0.71
1.3	-0.54
1.4	-0.34
