Time	X	Z
0	7.58	2.407
0.1	7.58	2.407
0.2	7.578	2.407
0.3	7.578	2.407
0.4	7.578	2.407
0.5	7.578	2.407
0.6	7.578	2.407
0.7	7.578	2.407
0.8	7.578	2.407
0.9	7.578	2.407
1	7.578	2.407
1.1	7.578	2.407
1.2	7.578	2.407
1.3	7.578	2.407
1.4	7.578	2.407
1.5	7.578	2.407
1.6	7.578	2.407
1.7	7.578	2.407
1.8	7.578	2.407
1.9	7.578	2.407
2	7.578	2.407
2.1	7.578	2.407
2.2	7.578	2.407
2.3	7.578	2.407
2.4	7.578	2.407
2.5	7.578	2.407
2.6	7.578	2.407
2.7	7.578	2.407
2.8	7.578	2.407
2.9	7.578	2.407
3	7.578	2.407
3.1	7.578	2.407
3.2	7.578	2.407
3.3	7.578	2.407
3.4	7.578	2.407
3.5	7.578	2.407
3.6	7.578	2.407
3.7	7.578	2.407
3.8	7.578	2.407
3.9	7.578	2.407
4	7.578	2.407
4.1	7.578	2.407
4.2	7.578	2.407
4.3	7.578	2.407
4.4	7.578	2.407
4.5	7.578	2.407
4.6	7.578	2.407
4.7	7.578	2.407
4.8	7.578	2.407
4.9	7.578	2.407
5	7.578	2.407
5.1	7.579	2.407
5.2	7.579	2.407
5.3	7.579	2.407
5.4	7.579	2.407
5.5	7.579	2.407
5.6	7.578	2.407
5.7	7.578	2.407
5.8	7.578	2.407
5.9	7.578	2.407
6	7.578	2.407
6.1	7.578	2.407
6.2	7.578	2.407
6.3	7.578	2.407
6.4	7.578	2.407
6.5	7.578	2.407
6.6	7.578	2.407
6.7	7.578	2.407
6.8	7.578	2.407
6.9	7.578	2.407
7	7.578	2.407
7.1	7.578	2.407
7.2	7.578	2.407
7.3	7.578	2.407
7.4	7.578	2.407
7.5	7.578	2.407
7.6	7.578	2.407
7.7	7.578	2.407
7.8	7.578	2.407
7.9	7.578	2.407
8	7.578	2.407
8.1	7.578	2.407
8.2	7.578	2.407
8.3	7.578	2.407
8.4	7.578	2.407
8.5	7.578	2.407
8.6	7.578	2.407
8.7	7.578	2.407
8.8	7.578	2.407
8.9	7.578	2.407
9	7.578	2.407
9.1	7.578	2.407
9.2	7.578	2.407
9.3	7.578	2.407
9.4	7.578	2.407
9.5	7.578	2.407
9.6	7.578	2.407
9.7	7.578	2.407
9.8	7.578	2.407
9.9	7.578	2.407
10	7.578	2.407
10.1	7.578	2.407
10.2	7.578	2.407
10.3	7.578	2.407
10.4	7.578	2.407
10.5	7.578	2.407
10.6	7.578	2.407
10.7	7.578	2.407
10.8	7.578	2.407
10.9	7.578	2.407
11	7.578	2.407
11.1	7.578	2.407
11.2	7.578	2.407
11.3	7.578	2.407
11.4	7.578	2.407
11.5	7.578	2.407
11.6	7.578	2.407
11.7	7.578	2.407
11.8	7.578	2.407
11.9	7.578	2.407
12	7.578	2.407
12.1	7.578	2.407
12.2	7.578	2.407
12.3	7.578	2.407
12.4	7.578	2.407
12.5	7.578	2.407
12.6	7.578	2.407
12.7	7.578	2.407
12.8	7.578	2.407
12.9	7.578	2.407
13	7.578	2.407
13.1	7.578	2.407
13.2	7.578	2.407
13.3	7.578	2.407
13.4	7.578	2.407
13.5	7.578	2.407
13.6	7.578	2.407
13.7	7.578	2.407
13.8	7.578	2.407
13.9	7.578	2.407
14	7.578	2.407
14.1	7.578	2.407
14.2	7.578	2.407
14.3	7.578	2.407
14.4	7.578	2.407
14.5	7.578	2.407
14.6	7.578	2.407
14.7	7.578	2.407
14.8	7.578	2.407
14.9	7.578	2.407
15	7.578	2.407
15.1	7.578	2.407
15.2	7.578	2.407
15.3	7.578	2.407
15.4	7.578	2.407
15.5	7.577	2.407
15.6	7.577	2.407
15.7	7.577	2.407
15.8	7.578	2.407
15.9	7.578	2.407
16	7.578	2.407
16.1	7.578	2.407
16.2	7.578	2.407
16.3	7.578	2.407
16.4	7.578	2.407
16.5	7.578	2.407
16.6	7.578	2.407
16.7	7.578	2.407
16.8	7.578	2.407
16.9	7.578	2.407
17	7.578	2.407
17.1	7.578	2.407
17.2	7.578	2.407
17.3	7.578	2.407
17.4	7.578	2.407
17.5	7.578	2.407
17.6	7.578	2.407
17.7	7.578	2.407
17.8	7.578	2.407
17.9	7.578	2.407
18	7.578	2.407
18.1	7.578	2.407
18.2	7.578	2.407
18.3	7.578	2.407
18.4	7.578	2.407
18.5	7.578	2.407
18.6	7.578	2.407
18.7	7.578	2.407
18.8	7.578	2.407
18.9	7.578	2.407
19	7.578	2.407
19.1	7.578	2.407
