Time	Velocity
0	0
0.1	0.03
0.2	0.12
0.3	0.28
0.4	0.47
0.5	0.68
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.3
1.7	1.17
1.8	0.98
1.9	0.77
2	0.55
2.1	0.35
2.2	0.18
2.3	0.06
0	0
0.1	-0.08
0.2	-0.26
0.3	-0.59
0.4	-0.91
0.5	-1.19
0.6	-1.36
0.7	-1.39
0.8	-1.27
0.9	-1.02
1	-0.74
1.1	-0.39
0	0
0.1	-0.06
0.2	-0.29
0.3	-0.55
0.4	-0.91
0.5	-1.19
0.6	-1.36
0.7	-1.39
0.8	-1.27
0.9	-1.02
1	-0.7
1.1	-0.39
0	0
0.1	-0.11
0.2	-0.42
0.3	-0.83
0.4	-1.23
0.5	-1.52
0.6	-1.6
0.7	-1.49
0.8	-1.14
0.9	-0.72
0	0
0.1	-0.13
0.2	-0.49
0.3	-0.92
0.4	-1.36
0.5	-1.66
0.6	-1.67
0.7	-1.43
0.8	-1.01
0.9	-0.58
0	0
0.1	-0.13
0.2	-0.45
0.3	-0.91
0.4	-1.4
0.5	-1.65
0.6	-1.67
0.7	-1.47
0.8	-1
0.9	-0.53
0	0
0.1	-0.15
0.2	-0.61
0.3	-1.21
0.4	-1.7
0.5	-1.9
0.6	-1.71
0.7	-1.23
0.8	-0.63
0	0
0.1	-0.18
0.2	-0.67
0.3	-1.26
0.4	-1.73
0.5	-1.9
0.6	-1.71
0.7	-1.23
0.8	-0.63
0	0
0.1	-0.22
0.2	-0.77
0.3	-1.43
0.4	-1.9
0.5	-1.98
0.6	-1.63
0.7	-1.01
0	0
0.1	-0.21
0.2	-0.77
0.3	-1.42
0.4	-1.89
0.5	-1.98
0.6	-1.63
0.7	-1.01
0.8	-0.38
