Time	X	Z
0	7.873	2.235
0.1	7.873	2.235
0.2	7.873	2.235
0.3	7.873	2.235
0.4	7.873	2.235
0.5	7.873	2.235
0.6	7.873	2.235
0.7	7.873	2.235
0.8	7.873	2.235
0.9	7.873	2.235
1	7.873	2.235
1.1	7.873	2.235
1.2	7.873	2.235
1.3	7.873	2.235
1.4	7.873	2.235
1.5	7.873	2.235
1.6	7.873	2.235
1.7	7.873	2.235
1.8	7.873	2.235
1.9	7.873	2.235
2	7.873	2.235
2.1	7.873	2.235
2.2	7.873	2.235
2.3	7.873	2.235
2.4	7.873	2.235
2.5	7.873	2.235
2.6	7.873	2.235
2.7	7.873	2.235
2.8	7.873	2.235
2.9	7.873	2.235
3	7.873	2.235
3.1	7.873	2.235
3.2	7.873	2.235
3.3	7.873	2.235
3.4	7.873	2.235
3.5	7.873	2.235
3.6	7.873	2.235
3.7	7.873	2.235
3.8	7.873	2.235
3.9	7.873	2.235
4	7.873	2.235
4.1	7.873	2.235
4.2	7.869	2.23
4.3	7.87	2.232
4.4	7.87	2.232
4.5	7.868	2.234
4.6	7.871	2.251
4.7	7.877	2.261
4.8	7.898	2.245
4.9	7.91	2.226
5	7.914	2.23
5.1	7.909	2.245
5.2	7.89	2.258
5.3	7.861	2.271
5.4	7.829	2.294
5.5	7.786	2.32
5.6	7.736	2.357
5.7	7.681	2.41
5.8	7.632	2.482
5.9	7.594	2.566
6	7.576	2.658
6.1	7.573	2.749
6.2	7.581	2.827
6.3	7.607	2.879
6.4	7.65	2.906
6.5	7.698	2.917
6.6	7.743	2.918
6.7	7.781	2.912
6.8	7.814	2.897
6.9	7.843	2.868
7	7.871	2.833
7.1	7.893	2.799
7.2	7.902	2.764
7.3	7.9	2.735
7.4	7.895	2.723
7.5	7.891	2.745
7.6	7.871	2.809
7.7	7.831	2.895
7.8	7.79	2.98
7.9	7.761	3.051
8	7.722	3.117
8.1	7.662	3.178
8.2	7.599	3.241
8.3	7.537	3.308
8.4	7.472	3.379
8.5	7.424	3.447
8.6	7.394	3.515
8.7	7.361	3.578
8.8	7.335	3.638
8.9	7.316	3.698
9	7.304	3.757
9.1	7.29	3.807
9.2	7.269	3.849
9.3	7.244	3.882
9.4	7.22	3.911
9.5	7.196	3.948
9.6	7.176	3.977
9.7	7.173	3.996
9.8	7.175	4.021
9.9	7.187	4.042
10	7.205	4.073
10.1	7.234	4.117
10.2	7.267	4.172
10.3	7.295	4.23
10.4	7.311	4.281
10.5	7.317	4.317
10.6	7.311	4.342
10.7	7.294	4.353
10.8	7.269	4.363
10.9	7.234	4.374
11	7.221	4.384
11.1	7.21	4.389
11.2	7.188	4.395
11.3	7.194	4.392
11.4	7.184	4.387
11.5	7.161	4.396
11.6	7.146	4.408
11.7	7.15	4.424
11.8	7.167	4.444
11.9	7.187	4.455
12	7.212	4.459
12.1	7.234	4.465
12.2	7.263	4.496
12.3	7.291	4.542
12.4	7.326	4.563
12.5	7.364	4.579
12.6	7.39	4.591
12.7	7.406	4.604
12.8	7.428	4.619
12.9	7.452	4.632
13	7.472	4.636
13.1	7.481	4.645
