Time	X	Z
0	7.64	2.308
0.1	7.64	2.308
0.2	7.644	2.309
0.3	7.644	2.309
0.4	7.644	2.309
0.5	7.643	2.309
0.6	7.644	2.309
0.7	7.645	2.31
0.8	7.646	2.31
0.9	7.645	2.309
1	7.644	2.309
1.1	7.644	2.309
1.2	7.642	2.309
1.3	7.643	2.309
1.4	7.644	2.309
1.5	7.644	2.309
1.6	7.644	2.309
1.7	7.644	2.309
1.8	7.644	2.309
1.9	7.644	2.309
2	7.642	2.309
2.1	7.642	2.309
2.2	7.642	2.309
2.3	7.642	2.309
2.4	7.643	2.309
2.5	7.645	2.309
2.6	7.645	2.309
2.7	7.644	2.309
2.8	7.644	2.309
2.9	7.643	2.309
3	7.643	2.309
3.1	7.643	2.309
3.2	7.642	2.309
3.3	7.642	2.309
3.4	7.642	2.309
3.5	7.642	2.309
3.6	7.643	2.309
3.7	7.642	2.309
3.8	7.643	2.309
3.9	7.643	2.309
4	7.642	2.309
4.1	7.642	2.309
4.2	7.642	2.309
4.3	7.642	2.309
4.4	7.641	2.309
4.5	7.641	2.309
4.6	7.641	2.309
4.7	7.642	2.309
4.8	7.642	2.309
4.9	7.641	2.309
5	7.642	2.309
5.1	7.643	2.309
5.2	7.643	2.309
5.3	7.643	2.309
5.4	7.643	2.309
5.5	7.643	2.309
5.6	7.643	2.309
5.7	7.642	2.309
5.8	7.642	2.309
5.9	7.641	2.309
6	7.641	2.309
6.1	7.642	2.309
6.2	7.642	2.309
6.3	7.641	2.309
6.4	7.641	2.309
6.5	7.641	2.309
6.6	7.642	2.309
6.7	7.641	2.309
6.8	7.641	2.309
6.9	7.642	2.309
7	7.642	2.309
7.1	7.642	2.309
7.2	7.642	2.309
7.3	7.642	2.309
7.4	7.641	2.309
7.5	7.642	2.309
7.6	7.642	2.309
7.7	7.642	2.309
7.8	7.642	2.309
7.9	7.643	2.309
8	7.642	2.309
8.1	7.644	2.309
8.2	7.644	2.31
8.3	7.644	2.309
8.4	7.645	2.31
8.5	7.645	2.31
8.6	7.644	2.309
8.7	7.643	2.309
8.8	7.644	2.309
8.9	7.644	2.309
9	7.644	2.309
9.1	7.644	2.309
9.2	7.644	2.309
9.3	7.644	2.309
9.4	7.645	2.31
9.5	7.644	2.309
9.6	7.643	2.309
9.7	7.643	2.309
9.8	7.642	2.309
9.9	7.642	2.309
10	7.642	2.309
10.1	7.642	2.309
10.2	7.643	2.309
10.3	7.643	2.309
10.4	7.643	2.309
10.5	7.644	2.309
10.6	7.642	2.309
10.7	7.642	2.309
10.8	7.642	2.308
10.9	7.641	2.308
11	7.642	2.308
11.1	7.641	2.308
11.2	7.641	2.308
11.3	7.642	2.308
11.4	7.641	2.308
11.5	7.641	2.308
11.6	7.641	2.308
11.7	7.641	2.308
11.8	7.642	2.308
11.9	7.641	2.308
12	7.641	2.308
12.1	7.641	2.308
12.2	7.641	2.308
12.3	7.641	2.308
12.4	7.641	2.308
12.5	7.641	2.308
12.6	7.641	2.308
12.7	7.641	2.308
12.8	7.641	2.307
12.9	7.641	2.308
13	7.641	2.308
13.1	7.641	2.308
13.2	7.641	2.308
13.3	7.641	2.308
13.4	7.641	2.308
13.5	7.641	2.308
13.6	7.641	2.308
13.7	7.641	2.307
13.8	7.641	2.308
13.9	7.641	2.308
14	7.641	2.308
14.1	7.641	2.308
14.2	7.641	2.308
14.3	7.641	2.308
14.4	7.641	2.308
14.5	7.641	2.308
14.6	7.641	2.308
14.7	7.641	2.308
14.8	7.641	2.308
14.9	7.641	2.308
15	7.641	2.307
15.1	7.641	2.308
15.2	7.641	2.308
15.3	7.641	2.308
15.4	7.641	2.308
15.5	7.641	2.307
15.6	7.641	2.308
15.7	7.641	2.307
15.8	7.641	2.308
15.9	7.641	2.308
16	7.641	2.307
16.1	7.641	2.308
16.2	7.641	2.308
16.3	7.641	2.308
16.4	7.641	2.308
16.5	7.641	2.308
16.6	7.641	2.308
16.7	7.641	2.308
16.8	7.641	2.308
16.9	7.641	2.307
17	7.641	2.308
17.1	7.641	2.307
17.2	7.641	2.307
17.3	7.641	2.307
17.4	7.641	2.307
17.5	7.641	2.307
17.6	7.641	2.307
17.7	7.641	2.307
17.8	7.641	2.307
17.9	7.641	2.307
18	7.641	2.307
18.1	7.641	2.308
18.2	7.641	2.307
18.3	7.641	2.307
18.4	7.641	2.307
18.5	7.641	2.307
18.6	7.641	2.307
18.7	7.641	2.307
18.8	7.641	2.307
