Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.38
1.6	1.29
1.7	1.15
1.8	0.96
1.9	0.75
2	0.53
2.1	0.33
2.2	0.16
2.3	0.05
0	0
0.1	-0.14
0.2	-0.54
0.3	-1.01
0.4	-1.36
0.5	-1.37
0.6	-1.07
0.7	-0.59
0	0
0.1	-0.13
0.2	-0.54
0.3	-1.01
0.4	-1.34
0.5	-1.37
0.6	-1.02
0.7	-0.54
0	0
0.1	-0.13
0.2	-0.53
0.3	-1.01
0.4	-1.34
0.5	-1.37
0.6	-1.07
0.7	-0.6
0	0
0.1	-0.13
0.2	-0.53
0.3	-1.06
0.4	-1.36
0.5	-1.35
0.6	-1.02
0.7	-0.55
0	0
0.1	-0.16
0.2	-0.58
0.3	-1.05
0.4	-1.36
0.5	-1.35
0.6	-1.02
0.7	-0.54
0	0
0.1	-0.13
0.2	-0.54
0.3	-1.01
0.4	-1.34
0.5	-1.37
0.6	-1.02
0.7	-0.55
0	0
0.1	-0.17
0.2	-0.53
0.3	-1.01
0.4	-1.34
0.5	-1.37
0.6	-1.07
0.7	-0.6
0	0
0.1	-0.15
0.2	-0.53
0.3	-0.97
0.4	-1.26
0.5	-1.29
0.6	-1.07
0.7	-0.66
0	0
0.1	-0.14
0.2	-0.5
0.3	-0.91
0.4	-1.17
0.5	-1.2
0.6	-1.11
0.7	-0.79
0.8	-0.38
0	0
0.1	-0.07
0.2	-0.25
0.3	-0.43
0.4	-0.58
0.5	-0.6
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.59
1.2	-0.44
0	0
0.1	-0.06
0.2	-0.23
0.3	-0.45
0.4	-0.58
0.5	-0.6
0.6	-0.6
0.7	-0.6
0.8	-0.6
0.9	-0.6
1	-0.6
1.1	-0.59
1.2	-0.46
0	0
0.1	-0.07
0.2	-0.27
0.3	-0.51
0.4	-0.67
0.5	-0.7
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.62
1.1	-0.41
0	0
0.1	-0.08
0.2	-0.29
0.3	-0.53
0.4	-0.68
0.5	-0.7
0.6	-0.7
0.7	-0.7
0.8	-0.7
0.9	-0.7
1	-0.62
1.1	-0.41
0	0
0.1	-0.09
0.2	-0.3
0.3	-0.58
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.43
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.58
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.58
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.68
1	-0.43
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.58
0.4	-0.77
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.68
1	-0.4
0	0
0.1	-0.09
0.2	-0.33
0.3	-0.58
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.6
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.68
1	-0.41
0	0
0.1	-0.09
0.2	-0.33
0.3	-0.6
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.6
0.4	-0.77
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.6
0.4	-0.77
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.31
0.3	-0.58
0.4	-0.77
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.3
0.3	-0.6
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.68
1	-0.43
0	0
0.1	-0.09
0.2	-0.3
0.3	-0.58
0.4	-0.78
0.5	-0.8
0.6	-0.8
0.7	-0.8
0.8	-0.8
0.9	-0.66
1	-0.4
0	0
0.1	-0.08
0.2	-0.33
0.3	-0.58
0.4	-0.77
0	0
0.1	-0.12
0.2	-0.41
0.3	-0.64
0.4	-0.68
0.5	-0.46
0	0
0.1	-0.1
0.2	-0.37
0.3	-0.63
0.4	-0.69
0.5	-0.52
0	0
0.1	-0.07
0.2	-0.29
0.3	-0.47
0.4	-0.5
0.5	-0.5
0.6	-0.43
0	0
0.1	-0.12
0.2	-0.38
0.3	-0.65
0.4	-0.68
0.5	-0.46
0	0
0.1	-0.12
0.2	-0.4
0.3	-0.65
0.4	-0.69
0.5	-0.49
0	0
0.1	-0.12
0.2	-0.4
0.3	-0.65
0.4	-0.69
0.5	-0.49
