Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.26
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.39
1.5	1.31
1.6	1.17
1.7	0.99
1.8	0.78
1.9	0.56
2	0.35
2.1	0.18
2.2	0.06
0	0
0.1	-0.55
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.55
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.46
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.56
0.2	-1.29
0.3	-1.14
0	0
0.1	-0.56
0.2	-1.34
0.3	-1.21
0	0
0.1	-0.55
0.2	-1.34
0.3	-1.21
0	0
0.1	-0.46
0.2	-1.29
0.3	-1.21
0	0
0.1	-0.46
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.47
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.46
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.56
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.46
0.2	-1.3
0.3	-1.2
0	0
0.1	-0.46
0.2	-1.3
0.3	-1.13
0	0
0.1	-0.56
0.2	-1.34
0.3	-1.13
0	0
0.1	-0.56
0.2	-1.3
0.3	-1.2
0	0
0.1	-0.46
0.2	-1.29
0.3	-1.14
0	0
0.1	-0.42
0.2	-1.25
0.3	-1.13
0	0
0.1	-0.28
0.2	-0.65
0.3	-0.7
0.4	-0.7
0.5	-0.64
0	0
0.1	-0.1
0.2	-0.28
0.3	-0.3
0.4	-0.3
0.5	-0.3
0.6	-0.3
0.7	-0.3
0.8	-0.3
0.9	-0.3
1	-0.3
1.1	-0.29
0	0
0.1	-0.19
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.2
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.2
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.46
0	0
0.1	-0.2
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.2
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.19
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.2
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.45
0	0
0.1	-0.16
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.16
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.17
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.16
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.2
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.45
0	0
0.1	-0.2
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.16
0.2	-0.48
0.3	-0.5
0.4	-0.5
0.5	-0.5
0.6	-0.5
0.7	-0.43
0	0
0.1	-0.16
0.2	-0.46
0.3	-0.5
0.4	-0.5
0.5	-0.5
