Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.28
0.4	0.47
0.5	0.69
0.6	0.9
0.7	1.1
0.8	1.26
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.4
1.5	1.37
1.6	1.27
1.7	1.11
1.8	0.92
1.9	0.7
2	0.49
2.1	0.29
2.2	0.13
2.3	0.03
0	0
0.1	-0.16
0.2	-0.57
0.3	-0.99
0.4	-1.35
0.5	-1.38
0.6	-1.08
0.7	-0.67
0	0
0.1	-0.14
0.2	-0.49
0.3	-0.89
0.4	-1.16
0.5	-1.2
0.6	-1.14
0.7	-0.84
0.8	-0.44
0	0
0.1	-0.11
0.2	-0.49
0.3	-0.85
0.4	-1.16
0.5	-1.2
0.6	-1.14
0.7	-0.8
0.8	-0.39
0	0
0.1	-0.13
0.2	-0.48
0.3	-0.89
0.4	-1.16
0.5	-1.2
0.6	-1.14
0.7	-0.84
0.8	-0.44
