Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.27
0.4	0.48
0.5	0.7
0.6	0.92
0.7	1.11
0.8	1.27
0.9	1.37
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.35
1.5	1.24
1.6	1.07
1.7	0.87
1.8	0.65
1.9	0.46
2	0.25
2.1	0.11
2.2	0.02
0	0
0.1	-0.03
0.2	-0.13
0.3	-0.3
0.4	-0.51
0.5	-0.73
0.6	-0.95
0.7	-1.15
0.8	-1.29
0.9	-1.38
1	-1.4
1.1	-1.34
1.2	-1.23
1.3	-1.03
1.4	-0.82
1.5	-0.6
1.6	-0.38
1.7	-0.2
0	0
0.1	-0.04
0.2	-0.14
0.3	-0.3
0.4	-0.51
0.5	-0.73
0.6	-0.95
0.7	-1.15
0.8	-1.29
0.9	-1.38
1	-1.4
1.1	-1.35
1.2	-1.23
1.3	-1.05
1.4	-0.84
1.5	-0.62
1.6	-0.4
0	0
0.1	-0.1
0.2	-0.4
0.3	-0.81
0.4	-1.27
0.5	-1.67
0.6	-1.93
0.7	-2
0.8	-1.85
0.9	-1.52
1	-1.13
1.1	-0.63
0	0
0.1	-0.15
0.2	-0.55
0.3	-1.09
0.4	-1.6
0.5	-1.93
0.6	-1.99
0.7	-1.74
0.8	-1.27
0.9	-0.73
0	0
0.1	-0.12
0.2	-0.55
0.3	-1.03
0.4	-1.6
0.5	-1.91
0.6	-1.98
0.7	-1.74
0.8	-1.27
0.9	-0.73
0	0
0.1	-0.12
0.2	-0.55
0.3	-1.03
0.4	-1.6
0.5	-1.93
0.6	-1.99
0.7	-1.78
0.8	-1.33
0.9	-0.79
0	0
0.1	-0.74
0.2	-1.78
0.3	-1.75
0	0
0.1	-0.73
0.2	-1.85
0.3	-1.75
0	0
0.1	-0.74
0.2	-1.86
0	0
0.1	-0.73
0.2	-1.86
0.3	-2
0.4	-2
0.5	-1.84
0.6	-0.69
0	0
0.1	-0.42
0.2	-1.3
0.3	-1.4
0.4	-1.4
0.5	-1.4
0.6	-1.4
0.7	-1.34
0	0
0.1	-0.4
0.2	-1.02
0.3	-1.1
0.4	-1.1
0.5	-1.1
0.6	-1.1
0.7	-1.1
0.8	-1.1
0.9	-0.9
0	0
0.1	-0.37
0.2	-0.89
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0.9	-1
1	-0.71
0	0
0.1	-0.37
0.2	-0.93
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0.9	-1
1	-0.7
0	0
0.1	-0.37
0.2	-0.89
0.3	-1
0.4	-1
0.5	-1
0.6	-1
0.7	-1
0.8	-1
0.9	-1
1	-0.7
0	0
0.1	-0.33
0.2	-0.84
0.3	-0.9
0.4	-0.9
0.5	-0.9
0	0
0.1	-0.32
0.2	-0.83
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.9
0.8	-0.9
0.9	-0.9
1	-0.59
0	0
0.1	-0.27
0.2	-0.8
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.9
0.8	-0.9
0.9	-0.9
1	-0.63
0	0
0.1	-0.33
0.2	-0.8
0.3	-0.9
0.4	-0.9
0.5	-0.9
0.6	-0.9
0.7	-0.9
0.8	-0.9
0.9	-0.9
1	-0.51
