Time	X	Z
0	7.325	2.15
0.1	7.325	2.15
0.2	7.325	2.15
0.3	7.325	2.15
0.4	7.325	2.15
0.5	7.325	2.15
0.6	7.325	2.15
0.7	7.325	2.15
0.8	7.325	2.15
0.9	7.325	2.15
1	7.325	2.15
1.1	7.325	2.15
1.2	7.325	2.15
1.3	7.325	2.15
1.4	7.325	2.15
1.5	7.325	2.15
1.6	7.325	2.15
1.7	7.325	2.15
1.8	7.325	2.15
1.9	7.325	2.15
2	7.325	2.15
2.1	7.325	2.15
2.2	7.325	2.15
2.3	7.325	2.15
2.4	7.325	2.15
2.5	7.325	2.15
2.6	7.325	2.15
2.7	7.325	2.149
2.8	7.325	2.15
2.9	7.325	2.15
3	7.325	2.15
3.1	7.325	2.15
3.2	7.325	2.15
3.3	7.325	2.15
3.4	7.325	2.15
3.5	7.325	2.15
3.6	7.325	2.15
3.7	7.325	2.15
3.8	7.325	2.15
3.9	7.325	2.15
4	7.325	2.15
4.1	7.325	2.15
4.2	7.325	2.15
4.3	7.325	2.15
4.4	7.325	2.15
4.5	7.325	2.15
4.6	7.325	2.15
4.7	7.325	2.15
4.8	7.325	2.15
4.9	7.325	2.15
5	7.325	2.15
5.1	7.325	2.15
5.2	7.325	2.15
5.3	7.325	2.15
5.4	7.325	2.15
5.5	7.325	2.15
5.6	7.325	2.15
5.7	7.325	2.15
5.8	7.325	2.15
5.9	7.325	2.15
6	7.325	2.15
6.1	7.325	2.15
6.2	7.325	2.15
6.3	7.325	2.15
6.4	7.325	2.15
6.5	7.325	2.15
6.6	7.325	2.15
6.7	7.325	2.15
6.8	7.325	2.15
6.9	7.325	2.15
7	7.325	2.15
7.1	7.325	2.15
7.2	7.325	2.15
7.3	7.325	2.15
7.4	7.325	2.15
7.5	7.325	2.15
7.6	7.325	2.15
7.7	7.325	2.15
7.8	7.325	2.15
7.9	7.325	2.15
8	7.325	2.15
8.1	7.325	2.15
8.2	7.325	2.15
8.3	7.325	2.15
8.4	7.325	2.15
8.5	7.325	2.15
8.6	7.325	2.15
8.7	7.325	2.15
8.8	7.325	2.15
8.9	7.325	2.15
9	7.325	2.15
9.1	7.325	2.15
9.2	7.325	2.15
9.3	7.325	2.15
9.4	7.325	2.15
9.5	7.325	2.15
9.6	7.325	2.15
9.7	7.325	2.15
9.8	7.325	2.15
9.9	7.325	2.15
10	7.325	2.15
10.1	7.325	2.149
10.2	7.325	2.15
10.3	7.325	2.15
10.4	7.325	2.15
10.5	7.325	2.15
10.6	7.325	2.15
10.7	7.325	2.149
10.8	7.325	2.15
10.9	7.325	2.15
11	7.325	2.15
11.1	7.325	2.15
11.2	7.325	2.15
11.3	7.325	2.15
11.4	7.325	2.15
11.5	7.325	2.15
11.6	7.325	2.15
11.7	7.325	2.15
11.8	7.325	2.15
11.9	7.325	2.15
12	7.325	2.15
12.1	7.325	2.15
12.2	7.325	2.15
12.3	7.325	2.15
12.4	7.325	2.15
12.5	7.325	2.15
12.6	7.325	2.15
12.7	7.325	2.15
12.8	7.325	2.15
12.9	7.325	2.15
13	7.325	2.15
13.1	7.325	2.15
13.2	7.325	2.15
13.3	7.325	2.15
13.4	7.325	2.15
13.5	7.325	2.15
13.6	7.325	2.15
13.7	7.325	2.15
13.8	7.325	2.15
13.9	7.325	2.15
14	7.325	2.15
14.1	7.325	2.15
14.2	7.325	2.15
14.3	7.325	2.15
14.4	7.325	2.15
14.5	7.325	2.15
14.6	7.325	2.15
14.7	7.325	2.15
14.8	7.325	2.15
14.9	7.325	2.149
15	7.325	2.15
15.1	7.325	2.149
15.2	7.325	2.149
15.3	7.325	2.15
15.4	7.325	2.15
15.5	7.325	2.15
15.6	7.325	2.15
15.7	7.325	2.15
15.8	7.325	2.15
15.9	7.325	2.15
16	7.325	2.15
16.1	7.325	2.149
16.2	7.325	2.15
16.3	7.325	2.15
16.4	7.325	2.15
16.5	7.325	2.15
16.6	7.325	2.15
16.7	7.325	2.15
16.8	7.325	2.15
16.9	7.325	2.15
17	7.325	2.15
17.1	7.325	2.15
17.2	7.325	2.15
17.3	7.325	2.149
17.4	7.325	2.15
17.5	7.325	2.15
17.6	7.325	2.15
17.7	7.325	2.15
17.8	7.325	2.15
17.9	7.325	2.15
18	7.325	2.15
18.1	7.325	2.15
18.2	7.325	2.15
18.3	7.325	2.15
18.4	7.325	2.15
18.5	7.325	2.15
18.6	7.325	2.15
18.7	7.325	2.149
18.8	7.325	2.15
18.9	7.325	2.15
19	7.325	2.15
19.1	7.325	2.15
19.2	7.325	2.15
19.3	7.325	2.15
19.4	7.325	2.15
19.5	7.325	2.15
19.6	7.325	2.15
19.7	7.325	2.15
19.8	7.325	2.15
19.9	7.325	2.15
20	7.325	2.149
20.1	7.325	2.15
20.2	7.325	2.15
20.3	7.325	2.15
20.4	7.325	2.15
20.5	7.325	2.15
20.6	7.325	2.15
20.7	7.325	2.149
20.8	7.325	2.15
20.9	7.325	2.15
21	7.325	2.15
21.1	7.325	2.15
21.2	7.325	2.15
21.3	7.325	2.15
21.4	7.325	2.15
21.5	7.325	2.15
21.6	7.325	2.15
21.7	7.325	2.149
21.8	7.325	2.149
21.9	7.325	2.149
22	7.325	2.15
22.1	7.325	2.15
22.2	7.325	2.15
22.3	7.325	2.15
22.4	7.325	2.15
22.5	7.325	2.15
22.6	7.325	2.15
22.7	7.325	2.15
22.8	7.325	2.15
22.9	7.325	2.15
23	7.325	2.15
23.1	7.325	2.15
23.2	7.325	2.15
23.3	7.325	2.15
23.4	7.325	2.15
23.5	7.325	2.15
23.6	7.325	2.15
23.7	7.325	2.15
23.8	7.325	2.15
23.9	7.325	2.149
24	7.325	2.15
24.1	7.325	2.15
24.2	7.325	2.15
24.3	7.325	2.15
24.4	7.325	2.15
24.5	7.325	2.15
24.6	7.325	2.15
24.7	7.325	2.15
24.8	7.325	2.15
24.9	7.325	2.15
25	7.325	2.15
25.1	7.325	2.15
25.2	7.325	2.15
25.3	7.325	2.15
25.4	7.325	2.15
25.5	7.325	2.15
25.6	7.325	2.15
25.7	7.325	2.15
25.8	7.325	2.15
25.9	7.325	2.15
26	7.325	2.15
26.1	7.325	2.15
26.2	7.325	2.15
26.3	7.325	2.15
26.4	7.325	2.15
26.5	7.325	2.15
26.6	7.325	2.15
26.7	7.325	2.15
26.8	7.325	2.15
26.9	7.325	2.15
27	7.325	2.15
27.1	7.325	2.15
27.2	7.325	2.15
27.3	7.325	2.15
27.4	7.325	2.15
27.5	7.325	2.15
27.6	7.325	2.15
27.7	7.325	2.149
27.8	7.325	2.149
27.9	7.325	2.15
28	7.325	2.15
28.1	7.325	2.15
28.2	7.325	2.15
28.3	7.325	2.15
28.4	7.325	2.15
28.5	7.325	2.15
28.6	7.325	2.15
28.7	7.325	2.15
28.8	7.325	2.15
28.9	7.325	2.149
29	7.325	2.15
29.1	7.325	2.15
29.2	7.325	2.15
29.3	7.325	2.15
29.4	7.325	2.15
29.5	7.325	2.15
29.6	7.325	2.15
29.7	7.325	2.15
29.8	7.325	2.15
29.9	7.325	2.15
30	7.325	2.15
30.1	7.325	2.15
30.2	7.325	2.15
30.3	7.325	2.15
30.4	7.325	2.15
30.5	7.325	2.15
30.6	7.325	2.15
30.7	7.325	2.149
30.8	7.325	2.15
30.9	7.325	2.15
31	7.325	2.15
31.1	7.325	2.15
31.2	7.325	2.15
31.3	7.325	2.15
31.4	7.325	2.15
31.5	7.325	2.15
31.6	7.325	2.15
31.7	7.325	2.15
31.8	7.325	2.15
31.9	7.325	2.15
32	7.325	2.15
32.1	7.325	2.15
32.2	7.325	2.15
32.3	7.325	2.15
32.4	7.325	2.15
32.5	7.325	2.15
32.6	7.325	2.15
32.7	7.325	2.15
32.8	7.325	2.15
32.9	7.325	2.15
33	7.325	2.15
33.1	7.325	2.15
33.2	7.325	2.15
33.3	7.325	2.15
33.4	7.325	2.15
33.5	7.325	2.15
33.6	7.325	2.15
33.7	7.325	2.15
33.8	7.325	2.15
33.9	7.325	2.15
34	7.325	2.15
34.1	7.325	2.15
34.2	7.325	2.15
34.3	7.325	2.15
34.4	7.325	2.15
34.5	7.325	2.15
34.6	7.325	2.15
34.7	7.325	2.15
34.8	7.325	2.15
34.9	7.325	2.15
35	7.325	2.15
35.1	7.325	2.15
35.2	7.325	2.15
35.3	7.325	2.15
35.4	7.325	2.15
35.5	7.325	2.15
35.6	7.325	2.15
35.7	7.325	2.15
35.8	7.325	2.15
35.9	7.325	2.15
36	7.325	2.149
36.1	7.325	2.149
36.2	7.325	2.15
36.3	7.325	2.15
36.4	7.325	2.15
36.5	7.325	2.15
36.6	7.325	2.15
36.7	7.325	2.15
36.8	7.325	2.15
36.9	7.325	2.15
37	7.325	2.15
37.1	7.325	2.15
37.2	7.325	2.15
37.3	7.325	2.15
37.4	7.325	2.15
37.5	7.325	2.15
37.6	7.325	2.15
37.7	7.325	2.15
37.8	7.325	2.15
37.9	7.325	2.15
38	7.325	2.15
38.1	7.325	2.15
38.2	7.325	2.15
38.3	7.325	2.15
38.4	7.325	2.15
38.5	7.325	2.15
38.6	7.325	2.15
38.7	7.325	2.15
38.8	7.325	2.15
38.9	7.325	2.15
39	7.325	2.15
39.1	7.325	2.15
39.2	7.325	2.15
39.3	7.325	2.15
39.4	7.325	2.15
39.5	7.325	2.15
