Time	X	Z
0	7.676	2.411
0.1	7.676	2.411
0.2	7.676	2.411
0.3	7.676	2.411
0.4	7.676	2.411
0.5	7.676	2.411
0.6	7.676	2.411
0.7	7.677	2.411
0.8	7.677	2.411
0.9	7.677	2.411
1	7.676	2.411
1.1	7.677	2.411
1.2	7.676	2.411
1.3	7.677	2.411
1.4	7.676	2.411
1.5	7.677	2.411
1.6	7.677	2.411
1.7	7.677	2.411
1.8	7.677	2.411
1.9	7.676	2.411
2	7.677	2.411
2.1	7.677	2.411
2.2	7.677	2.411
2.3	7.676	2.411
2.4	7.677	2.411
2.5	7.677	2.411
2.6	7.677	2.411
2.7	7.677	2.411
2.8	7.676	2.411
2.9	7.677	2.411
3	7.676	2.411
3.1	7.677	2.411
3.2	7.677	2.411
3.3	7.677	2.411
3.4	7.676	2.411
3.5	7.676	2.411
3.6	7.676	2.411
3.7	7.677	2.411
3.8	7.677	2.412
3.9	7.677	2.411
4	7.677	2.411
4.1	7.677	2.411
4.2	7.677	2.411
4.3	7.677	2.411
4.4	7.677	2.411
4.5	7.677	2.412
4.6	7.677	2.411
4.7	7.677	2.411
4.8	7.677	2.412
4.9	7.677	2.411
5	7.677	2.411
5.1	7.677	2.412
5.2	7.677	2.412
5.3	7.677	2.412
5.4	7.677	2.412
5.5	7.677	2.411
5.6	7.677	2.412
5.7	7.677	2.412
5.8	7.677	2.412
5.9	7.677	2.412
6	7.677	2.411
6.1	7.677	2.412
6.2	7.677	2.412
6.3	7.677	2.412
6.4	7.677	2.412
6.5	7.676	2.412
6.6	7.677	2.412
6.7	7.677	2.412
6.8	7.677	2.412
6.9	7.677	2.412
7	7.677	2.412
7.1	7.677	2.412
7.2	7.677	2.412
7.3	7.677	2.412
7.4	7.677	2.412
7.5	7.677	2.412
7.6	7.677	2.412
7.7	7.677	2.412
7.8	7.677	2.412
7.9	7.677	2.412
8	7.677	2.412
8.1	7.677	2.412
8.2	7.677	2.412
8.3	7.677	2.412
8.4	7.677	2.412
8.5	7.677	2.412
8.6	7.677	2.412
8.7	7.677	2.412
8.8	7.677	2.412
8.9	7.677	2.412
9	7.677	2.412
9.1	7.677	2.412
9.2	7.677	2.412
9.3	7.677	2.412
9.4	7.677	2.412
9.5	7.677	2.412
9.6	7.677	2.412
9.7	7.677	2.412
9.8	7.677	2.412
9.9	7.677	2.412
10	7.677	2.412
10.1	7.677	2.412
10.2	7.677	2.412
10.3	7.677	2.412
10.4	7.677	2.412
10.5	7.677	2.412
10.6	7.677	2.412
10.7	7.677	2.412
10.8	7.677	2.412
10.9	7.677	2.412
11	7.677	2.412
11.1	7.677	2.412
11.2	7.677	2.412
11.3	7.677	2.412
11.4	7.677	2.412
11.5	7.677	2.412
11.6	7.677	2.412
11.7	7.677	2.412
11.8	7.677	2.412
11.9	7.677	2.412
12	7.677	2.412
12.1	7.677	2.412
12.2	7.677	2.412
12.3	7.677	2.412
12.4	7.677	2.412
12.5	7.677	2.412
12.6	7.677	2.412
12.7	7.677	2.412
12.8	7.677	2.412
12.9	7.677	2.412
13	7.677	2.412
13.1	7.677	2.412
13.2	7.677	2.412
13.3	7.677	2.412
13.4	7.677	2.412
13.5	7.677	2.412
13.6	7.677	2.412
13.7	7.677	2.412
13.8	7.677	2.412
13.9	7.677	2.412
14	7.677	2.412
14.1	7.677	2.412
14.2	7.677	2.412
14.3	7.677	2.412
14.4	7.677	2.412
14.5	7.677	2.412
14.6	7.677	2.412
14.7	7.677	2.412
14.8	7.677	2.412
14.9	7.677	2.412
15	7.677	2.412
15.1	7.677	2.412
15.2	7.677	2.412
15.3	7.677	2.412
15.4	7.677	2.412
15.5	7.677	2.412
15.6	7.677	2.412
15.7	7.677	2.412
15.8	7.677	2.412
15.9	7.677	2.412
16	7.677	2.412
16.1	7.677	2.412
16.2	7.677	2.412
16.3	7.677	2.412
16.4	7.677	2.412
16.5	7.677	2.412
16.6	7.677	2.412
16.7	7.677	2.412
16.8	7.677	2.412
16.9	7.677	2.412
17	7.677	2.412
17.1	7.677	2.412
17.2	7.677	2.412
17.3	7.677	2.412
17.4	7.677	2.412
17.5	7.677	2.412
17.6	7.677	2.412
17.7	7.677	2.412
17.8	7.677	2.412
17.9	7.677	2.412
18	7.677	2.412
18.1	7.677	2.412
18.2	7.677	2.412
18.3	7.677	2.412
18.4	7.677	2.412
18.5	7.677	2.412
18.6	7.677	2.412
