Time	Velocity
0	0
0.1	0.03
0.2	0.13
0.3	0.29
0.4	0.48
0.5	0.7
0.6	0.91
0.7	1.11
0.8	1.27
0.9	1.36
1	1.4
1.1	1.4
1.2	1.4
1.3	1.4
1.4	1.37
1.5	1.27
1.6	1.11
1.7	0.91
1.8	0.7
1.9	0.48
2	0.29
2.1	0.13
2.2	0.03
0	0
0.1	-0.03
0.2	-0.13
0.3	-0.29
0.4	-0.48
0.5	-0.7
0.6	-0.91
0.7	-1.11
0.8	-1.27
0.9	-1.36
1	-1.4
1.1	-1.4
1.2	-1.4
1.3	-1.4
1.4	-1.4
1.5	-1.4
1.6	-1.4
1.7	-1.4
1.8	-1.4
1.9	-1.36
2	-1.25
2.1	-1.09
2.2	-0.9
2.3	-0.68
2.4	-0.46
0	0
0.1	-0.03
0.2	-0.11
0.3	-0.25
0.4	-0.41
0.5	-0.6
0.6	-0.78
0.7	-0.95
0.8	-1.08
0.9	-1.17
1	-1.2
1.1	-1.2
1.2	-1.2
1.3	-1.2
1.4	-1.2
1.5	-1.2
1.6	-1.2
1.7	-1.2
1.8	-1.2
1.9	-1.2
2	-1.2
2.1	-1.2
2.2	-1.16
2.3	-1.06
2.4	-0.92
2.5	-0.75
2.6	-0.56
2.7	-0.38
2.8	-0.22
0	0
0.1	-0.04
0.2	-0.14
0.3	-0.31
0.4	-0.55
0.5	-0.8
0.6	-1.05
0.7	-1.27
0.8	-1.45
0.9	-1.56
1	-1.6
1.1	-1.6
1.2	-1.6
1.3	-1.6
1.4	-1.6
1.5	-1.6
1.6	-1.59
1.7	-1.52
1.8	-1.38
1.9	-1.18
2	-0.94
2.1	-0.69
2.2	-0.45
2.3	-0.24
0	0
0.1	-0.04
0.2	-0.15
0.3	-0.33
0.4	-0.55
0.5	-0.8
0.6	-1.04
0.7	-1.27
0.8	-1.44
0.9	-1.56
1	-1.6
1.1	-1.58
1.2	-1.49
1.3	-1.33
1.4	-1.13
1.5	-0.88
1.6	-0.63
1.7	-0.4
0	0
0.1	-0.03
0.2	-0.15
0.3	-0.33
0.4	-0.55
0.5	-0.8
0.6	-1.05
0.7	-1.27
0.8	-1.45
0.9	-1.56
1	-1.6
1.1	-1.58
1.2	-1.48
1.3	-1.33
1.4	-1.1
1.5	-0.86
1.6	-0.61
1.7	-0.38
1.8	-0.19
0	0
0.1	-0.05
0.2	-0.2
0.3	-0.44
0.4	-0.72
0.5	-1.03
0.6	-1.33
0.7	-1.57
0.8	-1.73
0.9	-1.8
1	-1.76
1.1	-1.62
1.2	-1.39
1.3	-1.1
1.4	-0.8
1.5	-0.5
1.6	-0.25
0	0
0.1	-0.05
0.2	-0.18
0.3	-0.44
0.4	-0.69
0.5	-1
0.6	-1.33
0.7	-1.55
0.8	-1.73
0.9	-1.8
1	-1.76
1.1	-1.62
1.2	-1.39
1.3	-1.11
1.4	-0.8
1.5	-0.5
1.6	-0.25
0	0
0.1	-0.05
0.2	-0.2
0.3	-0.44
0.4	-0.73
0.5	-1.04
0.6	-1.3
0.7	-1.57
0.8	-1.72
0.9	-1.8
1	-1.76
1.1	-1.64
1.2	-1.39
1.3	-1.11
1.4	-0.8
1.5	-0.5
1.6	-0.25
1.7	-0.08
